chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	11014486	11014590	1	1437	2	2	2	28:M,97:U
1	11030445	11030629	1	4351	7	7	7	24:U,97:M
1	11030475	11030608	1	4354	5	4	9.92644	67:U
1	11014614	11014793	1	1469	9	8	8	93:M,122:U,130:U
1	11014615	11014734	1	1470	4	4	3.8885	92:U
1	11014609	11014708	1	1468	1	1	0	1:U,98:U
1	11030560	11031382	1	4362	151	140	133.556	*
1	11014710	11014811	1	1488	2	2	2	26:U,34:U,84:M
1	11014714	11014832	1	1490	3	3	3	22:U,30:U,80:U,99:U
1	11014655	11014776	1	1477	3	3	3	52:U,81:U,89:U
1	11014658	11014790	1	1478	2	2	2	49:U,78:M,86:M
1	11031295	11031490	1	4502	9	7.66667	7.66667	96:M
1	11031325	11031483	1	4506	10	7.66667	6.76056	66:U
1	11014722	11014830	1	1492	2	2	1.79118	14:U,22:U,72:M,91:M
1	11014799	11014909	1	1503	3	3	1.05435	14:U,95:U,107:U
1	11014809	11014908	1	1507	1	1	1	4:U,85:M,97:M
1	11014762	11014882	1	1498	3	3	3.36423	32:U,51:U
1	11014701	11014800	1	1487	1	1	0.657912	6:U,35:U,43:U,93:U
1	11014700	11014799	1	1486	1	1	1	7:U,36:M,44:M,94:M
1	11014730	11014829	1	1493	2	1	0.700337	6:M,14:M,64:U,83:U
1	11031393	11031589	1	4518	16	13	18.6046	*
1	11014747	11014879	1	1496	4	4	4	47:M,66:M
1	11014814	11014961	1	1509	11	10	10	80:U,92:U
1	11014837	11014948	1	1514	2	2	3.04654	57:M,69:M
1	11031496	11031666	1	4531	10	10	10	98:M
1	11031500	11031682	1	4532	4	4	7.28091	94:U
1	11014801	11014903	1	1504	2	2	0.88409	12:M,93:U
1	11014871	11014981	1	1521	3	3	3.69092	23:U,35:U,98:U
1	11014917	11015016	1	1527	1	1	1.23677	52:M
1	11014911	11015023	1	1524	5	4	4	58:U
1	11031595	11032837	1	4545	218	197	205.658	*
1	11014943	11015042	1	1534	1	1	1	26:M,83:M,88:M,96:M,99:M
1	11014931	11015035	1	1530	2	2	2	38:M,95:U,100:U
1	11014930	11015038	1	1529	2	2	2	39:U,96:M,101:M
1	11014970	11015071	1	1538	2	2	2	56:U,61:U,69:U,72:U,74:U,79:U,87:U,94:U,97:U
1	11032747	11032878	1	4742	7	5.66667	5.66667	92:U
1	11032760	11032868	1	4744	2	1.66667	3.63794	79:M
1	11014986	11015088	1	1541	2	1.66667	1.66667	40:M,45:M,53:M,56:M,58:M,63:M,71:M,78:M,81:M,92:M,95:M,98:M
1	11014947	11015055	1	1535	2	2	0.6968	22:M,79:U,84:U,92:U,95:U,97:U,102:U
1	11015033	11015132	1	1552	1	1	1	6:M,9:M,11:M,16:M,24:M,31:M,34:M,45:M,48:M,51:M,60:M,68:M,87:M,93:M
1	11014940	11015057	1	1533	2	2	2.1179	29:U,86:M,91:M,99:M,102:M,104:M,109:M,117:M
1	11015032	11015133	1	1551	2	2	3.283	7:U,10:U,12:U,17:U,25:U,32:U,35:U,46:U,49:U,52:U,61:U,69:U,88:U,94:U
1	11014986	11015085	1	1540	1	0.666667	0.666667	40:U,45:U,53:U,56:U,58:U,63:U,71:U,78:U,81:U,92:U,95:U,98:U
1	11015070	11015181	1	1556	3	3	3	8:M,11:M,14:M,23:M,31:M,50:M,56:M,64:M,95:U,98:U
1	11032798	11032937	1	4750	7	7	7	41:U,85:U
1	11032840	11032974	1	4762	3	3	1.52221	43:M
1	11032806	11032924	1	4751	4	4	4	33:M,77:U
1	11032810	11032909	1	4752	1	1	0.64943	29:M,73:M
1	11014994	11015096	1	1543	2	1.33333	1.33333	32:M,37:M,45:M,48:M,50:M,55:M,63:M,70:M,73:M,84:M,87:M,90:M,99:M
1	11015086	11015185	1	1561	1	1	0.858047	7:U,15:U,34:U,40:U,48:U,79:M,82:M
1	11015131	11015230	1	1574	1	1	0.391477	3:U,34:U,37:U,61:M
1	11015040	11015139	1	1554	1	1	1.67975	2:M,4:M,9:M,17:M,24:M,27:M,38:M,41:M,44:M,53:M,61:M,80:M,86:M,94:M
1	11015067	11015173	1	1555	2	2	0.984953	0:U,11:U,14:U,17:U,26:U,34:U,53:U,59:U,67:U,98:M,101:M
1	11015096	11015199	1	1562	2	1.66667	0.557791	5:U,24:U,30:U,38:U,69:U,72:U,96:M
1	11015129	11015228	1	1573	1	1	1	5:M,36:U,39:U,63:U
1	11015085	11015184	1	1560	1	1	0.123989	8:M,16:M,35:M,41:M,49:M,80:M,83:M
1	11014994	11015098	1	1544	3	2.33333	2.33333	32:U,37:U,45:U,48:U,50:U,55:U,63:U,70:U,73:U,84:U,87:U,90:U,99:U
1	11015116	11015215	1	1569	1	0.666667	0.325	4:M,10:M,18:M,49:U,52:U,76:U
1	11015140	11015256	1	1576	4	3.66667	2.65719	25:U,28:U,52:M
1	11032878	11032977	1	4765	1	1	0.858333	5:U
1	11032884	11033442	1	4766	79	71	83.6738	*
1	11015012	11015118	1	1548	2	2	2	14:M,19:M,27:M,30:M,32:M,37:M,45:M,52:M,55:M,66:M,69:M,72:M,81:M,89:M
1	11015096	11015219	1	1563	2	1.66667	1.66667	5:U,24:U,30:U,38:U,69:M,72:M,96:U
1	11015103	11015202	1	1567	1	1	1	17:U,23:U,31:U,62:M,65:M,89:M
1	11015117	11015216	1	1570	1	1	0.51762	3:U,9:U,17:U,48:U,51:U,75:M
1	11015169	11015271	1	1584	2	2	2	23:U
1	11015099	11015198	1	1565	1	1	0.0240066	2:M,21:M,27:M,35:M,66:M,69:M,93:M
1	11015097	11015215	1	1564	2	1.66667	0.564289	4:M,23:M,29:M,37:M,68:M,71:M,95:U
1	11015026	11015125	1	1550	1	1	1	0:U,5:U,13:U,16:U,18:U,23:U,31:U,38:U,41:U,52:U,55:U,58:U,67:U,75:U,94:U
1	11015178	11015281	1	1586	2	2	2.17371	14:M
1	11033355	11033506	1	4837	7	5.5	3.65338	96:M
1	11033355	11033544	1	4838	16	15	15	96:U
1	11015147	11015259	1	1578	3	2.33333	0.967241	18:M,21:M,45:U
1	11015135	11015253	1	1575	2	1.66667	1.66667	30:M,33:M,57:M
1	11015198	11016313	1	1588	209	184	184.061	*
1	11015124	11015223	1	1572	1	1	0.0826066	2:M,10:M,41:M,44:M,68:M
1	11033460	11033954	1	4858	83	78	72.6241	*
1	11016231	11016336	1	1772	2	2	2	86:M,94:M
1	11016238	11016423	1	1774	12	12	7.66274	79:U,87:U,99:U
1	11033868	11034057	1	4936	17	15.0667	15.0667	91:M
1	11033873	11034054	1	4937	8	5.46667	2.73373	86:U
1	11016245	11016433	1	1776	10	9	9	72:M,80:M,92:M
1	11016336	11016435	1	1795	1	1	0.509207	1:U
1	11033969	11035667	1	4958	345	315	290.77	*
1	11016342	11016693	1	1796	55	55	45.6724	*
1	11035599	11035770	1	5273	9	9	9	71:M,73:M
1	11035616	11035758	1	5277	5	5	4.72406	54:U,56:U
1	11016597	11016792	1	1851	17	14.3333	14.3333	98:M
1	11016607	11016788	1	1853	8	7.33333	3.41581	88:U
1	11035683	11036514	1	5287	143	129	132.357	*
1	11016699	11017133	1	1874	67	62	61.2133	*
1	11036421	11036569	1	5416	5	5	6.74023	99:M
1	11036437	11036555	1	5418	4	4	4	83:U
1	11017038	11017165	1	1936	2	2	2	96:M
1	11017046	11017160	1	1937	2	2	3.74208	88:U
1	11036472	11036586	1	5425	2	1.66667	1.66667	48:M,98:U,108:U
1	11036517	11036616	1	5432	1	1	0.629139	3:M,53:M,63:M,72:M
1	11036472	11036619	1	5426	4	3.33333	3.33333	48:U,98:M,108:M,117:M
1	11036528	11036659	1	5435	3	3	3	42:U,52:U,61:U,97:U,115:U
1	11036530	11036637	1	5436	2	2	2	40:U,50:U,59:U,95:M
1	11017075	11017205	1	1942	4	3.66667	3.66667	59:M,94:U
1	11017099	11017198	1	1949	1	1	0.00294519	35:M,70:M
1	11017074	11017203	1	1940	8	7.66667	4.9732	60:U,95:M
1	11017091	11017190	1	1946	1	1	1	43:U,78:U
1	11036493	11036619	1	5429	3	2.66667	2.14489	27:M,77:U,87:U,96:U
1	11036581	11036680	1	5448	1	1	1	8:M,44:M,62:M
1	11036534	11036634	1	5438	2	2	2	36:M,46:M,55:M,91:M
1	11036532	11036688	1	5437	5	5	5	38:M,48:M,57:M,93:U,111:U
1	11036622	11036721	1	5453	1	1	0.699764	3:U,21:U
1	11036557	11036673	1	5443	2	2	2.07628	13:U,23:U,32:U,68:M,86:M
1	11036630	11036735	1	5454	4	4	1.53013	13:U
1	11017121	11017220	1	1956	1	1	0.21533	13:M,48:U,88:M
1	11017152	11017253	1	1967	2	2	1.04166	17:U,57:U
1	11017140	11017239	1	1962	1	1	1.11199	29:M,69:U
1	11017119	11017233	1	1955	2	2	0.00353423	15:M,50:M,90:M
1	11017115	11017231	1	1954	2	2	2	19:U,54:M,94:M
1	11017131	11017230	1	1957	1	1	0.322836	3:U,38:M,78:U
1	11017135	11017241	1	1960	4	4	0.615228	34:U,74:M
1	11036609	11036719	1	5450	3	3	2.72314	16:M,34:M
1	11036645	11037536	1	5458	151	138	142.872	*
1	11017171	11017305	1	1971	7	6	4.53474	38:U
1	11017143	11017261	1	1965	5	4	2.29043	26:M,66:M
1	11017175	11017298	1	1972	4	4	4	34:M
1	11037448	11037607	1	5596	7	6.66667	6.66667	91:U
1	11037450	11037638	1	5597	10	9.66667	10.3477	89:M
1	11017221	11017358	1	1981	7	7	7.33599	*
1	11037545	11038256	1	5613	121	114	113.164	*
1	11017261	11017425	1	1988	11	10.6667	10.6667	98:M
1	11017264	11017432	1	1989	8	7.66667	6.0819	95:U
1	11038179	11038367	1	5727	14	11.6667	11.6667	85:U,99:U,109:U
1	11038186	11038366	1	5728	14	12.6667	8.22981	78:M,92:M,102:M
1	11017340	11017439	1	2008	1	1	1	19:M,98:M
1	11017372	11017486	1	2012	3	2	4.93052	66:U,97:U
1	11017377	11017518	1	2013	3	3	3	61:U,92:M
1	11017339	11017457	1	2007	2	2	1.32927	20:U,99:U
1	11017347	11017446	1	2009	1	1	1	12:U,91:M
1	11038294	11038796	1	5752	87	79	74.2696	*
1	11017439	11017538	1	2020	1	1	1.95759	30:M
1	11017371	11017530	1	2011	5	4	4	67:M,98:U
1	11017444	11017563	1	2021	6	6	3.82149	25:U
1	11038706	11038853	1	5831	3	3	4.09166	92:M
1	11038715	11038843	1	5833	3	3	6.63636	83:U
1	11017475	11017574	1	2027	1	1	3.70369	*
1	11038771	11038881	1	5838	2	2	0.962924	27:M,83:U
1	11038780	11038888	1	5841	2	2	0.685323	18:M,74:M
1	11038760	11038871	1	5837	2	2	2	38:U,94:U
1	11038775	11038896	1	5840	2	2	2	23:U,79:M
1	11017526	11017625	1	2033	1	1	3.96976	54:U
1	11017482	11017678	1	2028	16	14	14	98:M
1	11038815	11038949	1	5847	2	2	2.97066	39:U
1	11038799	11038953	1	5845	8	8	8	55:M
1	11017597	11018196	1	2043	118	103	91.9081	*
1	11038866	11039142	1	5855	36	34	34.4643	*
1	11018105	11018297	1	2146	4	4	4	93:M
1	11018117	11018296	1	2148	15	13	12.4592	81:U
1	11039060	11039248	1	5889	6	5.66667	5.66667	97:M
1	11039060	11039252	1	5890	13	10.6667	15.4738	97:U
1	11018207	11019224	1	2163	209	183	164.245	*
1	11039179	11040457	1	5906	257	228	210.929	*
1	11019128	11019295	1	2346	11	9.66667	9.66667	98:U
1	11019135	11019324	1	2350	16	13.6667	9.24656	91:M
1	11040366	11040509	1	6134	6	6	6.89679	96:U
1	11040367	11040502	1	6135	4	4	4	95:M
1	11019238	11019720	1	2370	89	83	71.8315	444:U
1	11040422	11040552	1	6144	5	4.66667	4.27075	40:U,91:M
1	11040429	11040528	1	6145	1	1	0.741604	33:U,84:U
1	11040437	11040550	1	6147	3	2.66667	1.6	25:M,76:M
1	11040452	11040551	1	6152	1	1	0	10:M,61:U
1	11019636	11019818	1	2453	11	9.33333	9.33333	46:U,90:U
1	11019651	11019779	1	2454	4	2.66667	2.55296	31:U,75:M
1	11040465	11040605	1	6155	10	7.66667	7.66667	48:M
1	11040464	11040603	1	6154	3	2.66667	1.05943	49:U
1	11040514	11040618	1	6165	2	2	2.83347	*
1	11040529	11040745	1	6167	24	23.3333	23.3333	94:M,112:M,117:M
1	11040552	11040745	1	6174	8	7.33333	0.836187	71:U,89:U,94:U
1	11040666	11041430	1	6199	144	129	119.204	*
1	11041337	11041530	1	6328	16	12.7333	12.52	98:U
1	11041337	11041514	1	6329	9	6.13333	6.13333	98:M
1	11041442	11042722	1	6349	236	219	212.989	*
1	11042633	11042830	1	6568	12	12	12	98:U
1	11042656	11042816	1	6570	5	5	4.89171	75:M
1	11042736	11043382	1	6585	126	109	98.7853	*
1	11043292	11043478	1	6694	17	16	16	92:U
1	11043294	11043467	1	6695	7	7	0.510351	90:M
1	11043385	11044235	1	6717	158	144	134.587	*
1	11044142	11044336	1	6861	12	12	12	95:U
1	11044144	11044323	1	6862	9	9	4.94922	93:M
1	11044238	11045198	1	6882	174	158	158.206	*
1	11045115	11045310	1	7040	9	10	10	99:M
1	11045134	11045297	1	7043	4	4	20.7675	80:U
