chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
0	757214	757278	1	read216	10	11.5	11.5	13:M,17:M,22:M,24:M,26:M,38:M,39:M,42:M,46:M,55:M,56:M
0	757289	757348	1	read371	3	3	1.57964	8:M,12:M,16:M,21:M,23:M,26:M,29:M,51:U,54:U
0	757271	757342	1	read343	3	3.46667	4.66667	8:U,9:U,12:U,17:U,26:U,30:U,34:U,39:U,41:U,44:U,47:U,69:U
0	757228	757287	1	read246	1	1.33333	1.47234	3:M,8:M,10:M,12:M,24:M,25:M,28:M,32:M,41:M,42:M,51:M,52:M,55:M
0	757174	757235	1	read124	2	1.46667	1.46667	0:M,4:M,8:M,19:U,28:U,31:U,39:U,53:U,57:U
0	757220	757286	1	read228	14	14.6476	11.7787	7:M,11:M,16:M,18:M,20:M,32:M,33:M,36:M,40:M,49:M,50:M,59:M,60:M,63:M
0	757285	757344	1	read366	1	1.33333	1.33333	3:U,12:U,16:U,20:U,25:U,27:U,30:U,33:U,55:U,58:U
0	757229	757290	1	read247	4	4.66667	4.41701	2:M,7:M,9:M,11:M,23:M,24:M,27:M,31:M,40:M,41:M,50:M,51:M,54:M,59:M
0	757178	757237	1	read135	1	0.444444	1.19902	0:M,4:M,15:U,24:U,27:U,35:U,49:U,53:U,58:U
0	757232	757294	1	read254	7	5.18095	7.41921	4:M,6:M,8:M,20:M,21:M,24:M,28:M,37:M,38:M,47:M,48:M,51:M,56:M
0	757289	757348	1	read374	1	1	0.343454	8:U,12:U,16:U,21:U,23:U,26:U,29:U,51:U,54:U
0	757237	757296	1	read266	3	2	2	1:M,3:M,15:M,16:M,19:M,23:M,32:M,33:M,42:M,43:M,46:M,51:M
0	757238	757299	1	read269	3	4.66667	4.42116	0:M,2:M,14:M,15:M,18:M,22:M,31:M,32:M,41:M,42:M,45:M,50:M,59:M
