chr	pos	Cov	Meth
13	20176742	119	4
13	20176744	119	11
13	20176752	119	14
13	20176763	119	42
13	20176787	53	12
13	20177035	11	6
13	20207079	90	57
13	20207136	116	64
13	20207199	137	46
13	20207209	111	52
13	20207236	111	45
13	20207253	131	58
13	20207269	131	76
13	20207513	4	0
13	20207519	4	0
13	20207536	4	0
13	20207543	4	0
13	20207551	4	0
13	20207622	6	0
13	20207638	6	0
13	20207646	6	0
13	20207654	6	0
13	20207677	6	0
13	20356236	10	0
13	20356244	10	0
13	20356269	10	0
13	20356278	10	0
13	20356282	10	0
13	20356285	10	0
13	20356289	10	0
13	20356299	10	0
13	20356302	10	0
13	20356353	11	0
13	20356356	11	0
13	20356369	11	0
13	20356379	11	0
13	20356392	11	0
13	20356401	11	0
13	20356405	11	0
13	20356408	11	0
13	20356413	11	0
13	20392455	63	63
13	20392473	63	55
13	20392481	63	56
13	20392488	63	46
13	20392490	63	51
13	20392511	63	51
13	20392527	60	43
13	20392571	55	38
13	20392576	55	40
13	20392595	56	43
13	20392606	56	53
13	20392622	56	56
13	20392640	56	49
13	20438740	2	2
13	20438750	3	0
13	20438753	3	0
13	20438756	3	0
13	20438774	3	2
13	20438779	3	0
13	20439073	8	0
13	20439078	8	0
13	20439086	8	0
13	20531369	2	0
13	20531488	1	0
13	20531547	1	1
13	20531555	1	1
13	20531688	1	0
13	20531697	1	0
13	20531701	1	0
13	20531708	1	0
13	20531711	1	0
13	20531727	15	6
13	20531736	15	6
13	20531739	15	10
13	20531743	15	6
13	20531748	15	0
13	20531754	14	6
13	20531759	14	0
13	20531761	14	0
13	20531769	14	0
13	20534297	13	0
13	20534337	13	0
13	20534352	13	0
13	20534364	13	0
13	20534404	8	0
13	20534424	8	2
13	20534431	8	0
13	20534448	8	0
13	20702014	1	0
13	20702020	1	0
13	20702024	1	0
13	20702029	1	0
13	20702034	1	0
13	20702041	1	0
13	20702049	1	0
13	20702059	1	0
13	20702065	1	0
13	20702079	1	0
13	20702097	7	0
13	20702120	7	0
13	20702149	8	0
13	20702159	8	0
13	20702163	8	0
13	20702165	8	0
13	20702173	1	0
13	20702175	1	0
13	20702180	1	1
13	20702186	1	0
13	20702209	2	0
13	20702212	2	0
13	20702224	2	0
13	20702227	2	0
13	20702233	2	0
13	20702267	2	0
13	20702276	2	0
13	20702278	2	0
13	20711040	1	0
13	20711052	1	0
13	20711056	1	1
13	20711077	1	1
13	20711090	1	1
13	20711103	265	261
13	20711106	265	17
13	20711114	265	13
13	20711124	264	15
13	20711127	264	6
13	20711129	264	11
13	20711136	264	19
13	20711141	264	9
13	20711165	265	8
13	20711172	264	17
13	20711177	1	0
13	20711211	1	0
13	20711214	47	6
13	20711222	58	8
13	20711227	58	6
13	20711235	58	2
13	20711244	57	6
13	20711255	57	3
13	20713691	291	0
13	20720065	1	1
13	20721980	315	212
13	20722063	281	196
13	20722072	281	251
13	20722303	7	7
13	20722320	7	7
13	20722323	7	7
13	20735744	6	2
13	20735750	6	0
13	20735753	6	0
13	20735756	6	0
13	20735765	6	0
13	20735777	6	0
13	20735787	6	0
13	20735791	6	0
13	20735795	6	0
13	20735800	6	0
13	20735817	6	0
13	20735821	6	0
13	20735869	4	0
13	20735906	4	0
13	20735910	4	0
13	20735919	4	2
13	20735933	4	1
13	20735935	4	4
13	20747744	8	8
13	20747746	8	8
13	20747778	60	37
13	20747815	52	43
13	20747826	55	22
13	20747888	39	28
13	20748203	8	5
13	20749445	1	0
13	20762080	112	84
13	20762097	116	108
13	20762106	4	4
13	20762282	12	8
13	20762401	26	22
13	20762614	7	5
13	20762721	3	3
13	20762956	54	47
13	20762980	44	37
13	20763036	32	25
13	20763161	38	21
13	20763168	38	33
13	20763208	38	36
13	20763225	38	38
13	20763280	36	35
13	20763291	37	29
13	20763334	37	35
13	20763339	37	28
13	20764996	47	37
13	20765025	47	32
13	20765133	60	54
13	20765431	48	24
13	20765591	289	217
13	20765733	12	6
13	20765785	1	0
13	20765795	1	0
13	20765862	194	111
13	20765976	332	90
13	20766040	367	101
13	20766059	35	6
13	20766132	25	3
13	20766168	34	5
13	20766175	34	4
13	20766207	7	1
13	20766224	7	1
13	20766297	20	2
13	20766311	20	0
13	20766325	20	0
13	20804874	53	51
13	20804897	53	49
13	20805055	16	11
13	20805092	22	20
13	20805194	8	6
13	20805458	1	1
13	20805485	1	1
13	20805501	1	1
13	20805557	4	1
13	20805579	7	4
13	20805587	7	7
13	20805607	7	7
13	20805635	3	0
13	20805654	216	100
13	20805677	217	60
13	20805683	217	33
13	20805714	217	95
13	20805727	217	64
13	20805800	237	69
13	20805847	237	116
13	20806067	1	0
13	20806072	1	0
13	20806078	1	0
13	20806083	1	0
13	20806085	1	0
13	20806101	1	0
13	20806116	1	0
13	20806124	1	0
13	20806128	1	0
13	20806135	1	0
13	20806139	1	0
13	20806170	1	0
13	20806181	1	0
13	20806197	1	0
13	20806206	1	0
13	20806222	1	0
13	20806225	1	0
13	20924956	93	75
13	20925061	1	1
13	20925098	97	86
13	20925117	97	79
13	20961926	145	85
13	20961961	145	120
13	20982539	2	2
13	20982548	2	2
13	21100083	1	0
13	21100085	1	0
13	21100088	1	0
13	21100090	1	0
13	21100096	1	0
13	21100104	1	0
13	21100115	1	0
13	21100118	1	0
13	21100120	1	0
13	21100123	1	0
13	21100130	1	0
13	21100151	1	0
13	21100153	1	0
13	21100214	2	0
13	21100223	2	0
13	21100243	2	0
13	21100257	2	0
13	21100267	2	0
13	21281547	7	7
13	21291043	1961	1913
13	21291045	1961	1846
13	21291059	1961	1738
13	21291117	426	404
13	21291145	1857	1776
13	21291151	1857	1723
13	21291171	1857	1711
13	21291173	1857	1681
13	21291177	1857	1821
13	21293247	1	1
13	21293289	1	1
13	21293306	1	0
13	21293310	1	1
13	21499127	27	0
13	21514311	44	35
13	21514328	44	28
13	21688280	1	1
13	21688308	1	1
13	21688339	1	1
13	21698281	2	1
13	21698287	2	2
13	21698401	10	3
13	21698424	10	3
13	21721800	65	65
13	21721838	65	61
13	21721902	76	76
13	21721949	76	72
13	21808682	4	4
13	21808690	4	4
13	21808706	4	4
13	21808741	4	3
13	21808828	3	0
13	21808906	12	9
13	21866132	140	124
13	21866172	141	133
13	21866178	144	141
13	21866246	144	104
13	21872557	250	107
13	21872567	250	1
13	21872574	250	1
13	21872578	250	1
13	21872580	250	0
13	21872589	250	0
13	21872592	250	2
13	21872616	251	1
13	21872627	251	1
13	21872639	1	0
13	21872641	1	0
13	21872643	1	1
13	21872650	1	0
13	21872662	1	0
13	21872695	307	3
13	21872727	306	0
13	21872768	24	0
13	21896594	6	6
13	21896607	6	6
13	21896614	6	6
13	21896640	6	6
13	21896643	6	6
13	21897797	11	11
13	21897807	11	11
13	21902485	11	0
13	21902558	16	0
13	21902589	16	12
13	21902616	16	14
13	22143189	7	5
13	22143225	7	5
13	22143249	7	5
13	22242982	9	0
13	22243040	13	2
13	22243046	13	0
13	22243089	13	0
13	22468344	197	84
13	22468395	197	99
13	22468420	197	93
13	22468503	246	144
13	22468508	246	119
13	22520321	14	0
13	22520334	14	13
13	22540371	3	3
13	22578929	1	1
13	22685124	18	14
13	22686345	198	184
13	22686363	198	182
13	22686389	198	179
13	22686399	198	182
13	22694797	86	79
13	22694912	84	66
13	22694927	84	66
13	22695427	3	3
13	22695550	3	3
13	22695569	3	3
13	22695574	3	3
13	22695692	350	296
13	22695754	794	580
13	22695865	331	276
13	22695891	377	276
13	22772234	121	62
13	22772246	121	38
13	22772316	90	31
13	22806432	1	0
13	22806454	1	1
13	22809304	75	25
13	23411841	34	29
13	23412269	1	1
13	23412273	1	1
13	23412276	1	1
13	23412284	1	1
13	23412305	1	1
13	23412309	1	1
13	23412312	1	1
13	23412322	1	1
13	23412330	1	0
13	23412341	1	0
13	23412383	4	2
13	23412395	4	2
13	23412401	4	2
13	23412407	4	2
13	23412429	4	0
13	23412441	4	0
13	23412444	4	0
13	23412453	4	0
13	23522664	2	2
13	23522689	2	2
13	23733419	1	0
13	23733461	1	1
13	23733530	3	0
13	23733545	3	3
13	23733548	3	3
13	23733568	3	3
13	23733570	3	0
13	23734887	5	0
13	23734898	5	0
13	23734934	5	0
13	23734951	5	0
13	23784936	6	5
13	23785022	12	12
13	23785064	25	24
13	23785236	18	13
13	23785297	28	27
13	23785309	28	25
13	23785467	21	21
13	23785721	1	0
13	23819255	10	9
13	23819294	10	10
13	23819310	10	10
13	23865039	4	4
13	23874053	61	3
13	23874279	11	9
13	23874367	17	2
13	23874665	15	15
13	23874750	2	2
13	23874765	2	2
13	23874779	2	0
13	23874793	2	2
13	24023868	130	52
13	24023998	136	123
13	24024048	136	125
13	24040662	3	0
13	24040669	3	0
13	24040685	3	0
13	24040699	37	0
13	24040707	37	0
13	24040731	37	0
13	24040739	37	2
13	24040741	34	0
13	24040745	34	0
13	24040763	34	0
13	24040767	34	0
13	24040769	34	0
13	24040811	39	2
13	24040843	39	0
13	24040869	39	0
13	24040881	39	39
13	24128197	347	334
13	24128263	347	44
13	24135037	2	0
13	24135052	2	2
13	24152854	31	0
13	24152856	31	0
13	24152898	7	0
13	24152910	7	0
13	24152915	7	0
13	24152919	7	0
13	24152921	7	0
13	24152947	31	0
13	24152955	31	0
13	24152960	31	0
13	24152968	24	0
13	24152972	24	0
13	24152977	24	0
13	24152982	24	0
13	24152993	24	0
13	24153007	5	0
13	24153013	6	0
13	24153023	6	0
13	24153030	6	0
13	24153034	6	0
13	24153042	6	0
13	24153044	6	0
13	24153052	6	0
13	24153063	6	0
13	24153075	6	0
13	24153084	1	0
13	24270113	2	1
13	24270138	2	2
13	24270150	2	1
13	24270164	2	1
13	24270223	5	1
13	24270232	5	1
13	24270297	5	5
13	24270299	5	4
13	24278953	17	16
13	24278977	17	12
13	24279106	19	11
13	24279127	19	19
13	24279612	5	5
13	24279756	8	8
13	24381012	32	25
13	24381117	32	29
13	24415426	18	10
13	24415479	18	13
13	24415489	18	16
13	24442853	15	8
13	24442956	10	9
13	24442967	10	10
13	24445342	108	87
13	24445353	108	104
13	24463118	376	0
13	24463124	376	0
13	24463135	376	2
13	24463156	376	0
13	24463163	376	5
13	24463224	420	0
13	24463234	420	5
13	24463259	420	0
13	24463262	420	8
13	24463270	420	5
13	24463273	420	2
13	24463277	420	2
13	24463280	420	0
13	24463294	420	174
13	24476585	378	296
13	24476604	378	376
13	24476761	3	3
13	24476790	3	3
13	24476929	136	134
13	24477305	416	315
13	24477307	416	367
13	24477314	416	325
13	24477316	416	327
13	24477425	310	118
13	24477441	310	151
13	24477443	310	162
13	24477451	310	133
13	24478758	2	2
13	24478865	3	3
13	24694176	11	7
13	24694304	8	3
13	24694328	8	3
13	24723187	5	2
13	24789349	12	6
13	24797984	159	112
13	24797997	159	137
13	24798131	165	133
13	24798142	165	136
13	24798152	165	147
13	24798155	165	58
13	24798157	165	165
13	24798188	54	27
13	24798193	54	34
13	24798198	54	32
13	24798229	54	23
13	24798238	54	21
13	24798244	53	22
13	24798289	11	4
13	24798321	43	21
13	24798331	43	21
13	24798366	43	23
13	24800994	61	31
13	24801083	1	1
13	24801126	79	58
13	24808547	3	0
13	24808635	2	2
13	24808649	2	2
13	24845884	81	5
13	24845889	81	0
13	24845909	81	1
13	24845923	81	0
13	24846032	90	0
13	24846126	5	0
13	24846169	5	0
13	24846181	5	0
13	24846186	5	0
13	24846215	8	0
13	24846219	8	0
13	24846223	8	0
13	24846270	8	0
13	24846359	7	0
13	24846380	7	0
13	24846391	7	0
13	24882923	34	34
13	24882932	34	34
13	24882940	34	34
13	24882948	34	34
13	24883059	39	39
13	24883061	39	39
13	24883068	39	39
13	24883814	2	2
13	25085403	216	53
13	25085411	176	29
13	25085418	21	3
13	25085483	193	47
13	25085492	193	43
13	25085510	205	46
13	25085644	3	0
13	25085665	3	0
13	25085667	3	0
13	25085746	18	0
13	25085824	24	0
13	25085831	24	0
13	25085852	24	0
13	25085915	2	0
13	25086142	164	0
13	25086156	164	15
13	25086258	74	0
13	25086293	61	0
13	25086391	77	0
13	25086410	77	1
13	25086493	29	0
13	25086521	29	0
13	25086523	29	0
13	25086533	29	0
13	25086538	29	0
13	25086543	29	0
13	25086547	29	0
13	25086554	29	0
13	25086597	2	0
13	25086603	2	0
13	25086611	2	0
13	25086625	2	0
13	25086628	2	0
13	25086630	2	0
13	25086640	2	0
13	25086645	2	0
13	25086649	2	0
13	25086664	2	0
13	25086670	2	0
13	25100698	17	16
13	25100762	17	16
13	25185217	13	0
13	25259897	1	1
13	25259916	1	1
13	25259936	1	1
13	25262311	1	1
13	25262325	1	1
13	25262343	1	0
13	25262478	4	1
13	25262491	4	0
13	25263994	3	2
13	25264049	7	5
13	25264097	7	3
13	25264179	4	4
13	25264245	1	0
13	25265492	16	8
13	25265501	16	16
13	25265507	16	16
13	25265598	18	6
13	25265772	2	2
13	25269052	14	11
13	25272172	7	3
13	25272262	5	5
13	25283519	1	1
13	25283523	1	1
13	25283627	3	3
13	25283636	3	3
13	25283638	3	3
13	25283654	3	0
13	25283667	3	3
13	25283973	2	2
13	25284106	14	11
13	25284262	30	27
13	25316909	246	226
13	25317011	290	247
13	25317477	47	28
13	25317555	43	25
13	25317907	198	136
13	25318017	167	130
13	25319870	183	91
13	25319879	183	97
13	25319889	183	78
13	25319904	183	1
13	25319914	183	70
13	25319920	183	67
13	25319939	183	67
13	25319986	219	53
13	25319999	219	23
13	25320007	219	17
13	25320011	219	27
13	25320030	222	8
13	25320032	222	24
13	25320071	3	0
13	25320073	3	0
13	25320077	3	0
13	25320086	3	0
13	25320093	3	0
13	25320164	1	0
13	25320173	1	0
13	25320175	1	0
13	25320183	1	0
13	25320196	1	1
13	25320201	1	1
13	25320204	1	1
13	25320224	1	1
13	25320902	21	0
13	25320914	21	1
13	25320931	21	1
13	25320934	21	1
13	25320936	21	1
13	25320941	21	1
13	25320951	21	0
13	25320957	21	0
13	25320964	21	0
13	25321010	39	0
13	25321028	39	0
13	25321031	39	0
13	25321034	39	0
13	25321039	39	0
13	25321041	39	0
13	25321044	39	0
13	25321062	39	0
13	25321066	39	0
13	25321784	15	0
13	25321788	15	1
13	25321791	15	0
13	25321798	15	0
13	25321801	15	1
13	25321808	15	0
13	25321824	15	0
13	25321828	15	0
13	25321830	15	0
13	25337803	6	6
13	25337862	6	6
13	25337868	6	4
13	25337946	4	4
13	25337981	4	3
13	25338055	44	17
13	25338119	44	38
13	25338123	44	42
13	25338133	44	31
13	25338144	44	31
13	25338177	44	29
13	25338279	11	11
13	25338285	11	11
13	25338287	11	11
13	25338294	11	11
13	25338297	11	11
13	25338304	11	11
13	25338310	11	11
13	25338313	11	10
13	25338356	10	10
13	25338388	10	10
13	25338420	10	10
13	25497038	6	0
13	25497040	6	1
13	25497042	6	0
13	25497048	6	0
13	25497056	6	0
13	25497065	6	0
13	25497098	6	0
13	25497106	49	0
13	25497109	43	0
13	25497113	43	0
13	25497120	43	0
13	25497123	43	0
13	25497137	43	0
13	25497139	43	0
13	25497142	43	0
13	25497149	52	0
13	25497159	52	0
13	25497171	52	0
13	25497174	52	0
13	25497180	9	0
13	25497184	9	0
13	25497187	9	0
13	25497192	9	0
13	25497197	9	0
13	25497205	9	0
13	25497211	9	0
13	25497225	61	1
13	25497234	52	0
13	25497237	52	0
13	25497273	52	0
13	25497280	52	0
13	25497285	52	0
13	25497296	52	20
13	25535732	1	1
13	25535887	110	69
13	25592257	20	2
13	25592271	20	2
13	25592286	20	0
13	25592288	20	0
13	25592291	20	0
13	25592304	20	0
13	25592307	20	0
13	25592316	20	0
13	25592325	18	0
13	25592327	18	0
13	25592592	1	0
13	25592609	3	0
13	25592633	3	0
13	25592640	3	0
13	25592643	3	0
13	25592653	3	0
13	25634884	1	1
13	25634916	1	1
13	25634936	1	1
13	25635012	3	3
13	25635064	3	3
13	25668390	2	2
13	25668418	2	2
13	25668532	5	0
13	25670830	8	4
13	25670860	8	8
13	25670869	8	1
13	25670950	14	0
13	25670976	14	0
13	25670982	14	0
13	25671006	14	0
13	25672110	2	0
13	25672383	84	43
13	25672485	76	21
13	25710113	15	15
13	25710252	13	9
13	25711054	6	6
13	25711094	7	0
13	25711225	9	4
13	25711246	9	5
13	25711271	9	2
13	25729735	205	182
13	25743621	142	85
13	25743628	142	100
13	25743760	137	115
13	25743770	137	96
13	25743801	2019	1903
13	25743816	2009	1924
13	25743836	2176	1666
13	25743886	294	226
13	25743966	316	300
13	25743997	316	299
13	25744008	316	293
13	25744022	38	24
13	25744030	36	33
13	25744094	79	77
13	25744096	79	76
13	25744102	79	74
13	25744116	79	77
13	25744127	79	79
13	25744138	79	73
13	25744145	79	75
13	25744195	45	39
13	25744207	45	38
13	25744229	58	49
13	25744261	58	54
13	25744272	58	58
13	25744287	13	13
13	25744295	13	13
13	25744345	18	18
13	25744367	20	18
13	25744385	28	28
13	25744387	28	28
13	25744402	28	26
13	25744417	10	9
13	25744459	7	7
13	25744492	5	5
13	25744513	6	6
13	25744516	6	6
13	25744538	6	2
13	25744552	6	4
13	25745839	54	12
13	25745841	54	9
13	25745845	54	5
13	25745848	54	13
13	25745851	54	15
13	25745854	54	13
13	25745894	54	13
13	25745941	1	0
13	25745944	45	16
13	25745954	47	7
13	25745984	47	16
13	25745986	47	11
13	25746005	47	10
13	25746010	47	20
13	25746101	23	11
13	25746118	23	5
13	25746124	23	7
13	25746353	15	15
13	25746408	8	3
13	25746493	7	5
13	25746531	28	22
13	25746579	21	14
13	25746585	21	11
13	25746642	16	11
13	25747255	60	21
13	25747386	56	35
13	25747401	56	43
13	25747650	40	32
13	25747855	4	4
13	25747955	4	2
13	25747978	4	0
13	25748019	2	2
13	25748497	10	0
13	25748606	9	9
13	25748609	9	9
13	25748612	9	9
13	25749865	221	152
13	25749904	221	209
13	25749915	221	197
13	25750137	69	68
13	25750141	69	68
13	25754878	2	2
13	25754905	2	2
13	25755462	1	0
13	25755550	15	4
13	25800202	33	21
13	25800224	33	29
13	25800230	33	30
13	25860629	3	0
13	25860646	3	0
13	25860665	3	0
13	25860742	1	0
13	25860863	70	0
13	25860886	70	1
13	25860900	70	0
13	25860916	70	0
13	25860996	66	0
13	25861004	66	0
13	25861019	66	0
13	25861088	1	0
13	25861118	1	0
13	25861492	1	0
13	25861495	1	0
13	25861497	1	0
13	25861510	1	0
13	25861516	1	0
13	25861522	1	0
13	25861528	1	0
13	25861531	1	0
13	25861543	1	0
13	25861550	1	0
13	25861553	1	0
13	25961455	565	516
13	25961479	565	546
13	25961485	565	534
13	25961566	683	507
13	26002477	10	10
13	26002553	12	12
13	26002848	4	4
13	26002896	4	4
13	26028166	152	141
13	26028195	152	0
13	26064232	1	1
13	26064489	1	1
13	26064491	1	1
13	26064503	1	1
13	26064507	1	1
13	26064519	1	1
13	26207602	96	37
13	26207606	96	67
13	26207641	96	56
13	26233311	26	18
13	26233315	26	12
13	26233324	26	20
13	26262671	6	6
13	26262735	11	4
13	26262889	14	8
13	26263005	11	4
13	26320813	2	0
13	26320817	2	0
13	26321045	2	0
13	26519309	4	2
13	26519538	2	0
13	26526310	321	139
13	26526380	14	3
13	26526411	14	13
13	26535076	9	3
13	26535111	9	9
13	26535606	30	20
13	26535731	38	31
13	26542090	176	167
13	26542219	171	119
13	26542248	171	148
13	26542450	231	221
13	26542454	231	221
13	26542461	231	210
13	26542471	231	229
13	26542772	1	1
13	26542788	1	1
13	26542796	1	1
13	26547251	2	1
13	26547326	12	12
13	26547376	12	8
13	26547426	6	6
13	26547441	6	6
13	26547455	6	6
13	26547466	6	6
13	26547599	109	80
13	26547682	150	99
13	26547705	150	114
13	26547736	150	114
13	26558868	11	9
13	26558946	18	16
13	26558960	18	16
13	26559102	328	103
13	26559176	369	340
13	26559184	369	330
13	26559268	70	69
13	26559275	70	62
13	26562348	100	92
13	26562400	97	94
13	26562411	97	95
13	26562417	97	91
13	26795376	23	20
13	26795401	23	16
13	26795524	28	0
13	26795624	11	0
13	26795673	14	0
13	26795703	17	0
13	26795736	17	0
13	26795746	17	10
13	26795766	3	0
13	26795815	4	0
13	26795820	4	0
13	26795838	4	0
13	26795842	4	0
13	26795847	4	0
13	26795850	4	0
13	26795858	4	0
13	26795860	4	0
13	26795863	4	0
13	26795870	4	0
13	26795882	4	0
13	26796380	7	0
13	26796389	7	0
13	26796392	7	0
13	26796403	7	0
13	26796406	7	0
13	26796414	7	0
13	26796419	7	0
13	26796425	7	0
13	26796430	7	0
13	26796437	7	0
13	26796441	7	0
13	26796489	14	0
13	26796491	14	0
13	26796496	14	0
13	26796506	14	0
13	26796509	14	0
13	26796531	14	0
13	26796545	14	0
13	26796549	14	0
13	26796556	14	0
13	26796560	14	0
13	26827935	18	1
13	26827952	18	0
13	26827969	18	0
13	26827978	18	0
13	26827984	18	0
13	26827995	18	0
13	26828001	18	6
13	26828004	18	0
13	26828007	18	0
13	26828049	11	0
13	26828066	20	0
13	26828080	20	0
13	26828118	20	0
13	27272798	418	31
13	27272828	418	12
13	27272863	321	0
13	27272884	795	0
13	27272889	799	0
13	27272905	1183	7
13	27272915	1184	27
13	27272939	1184	31
13	27272967	385	0
13	27272973	385	0
13	27272983	4	0
13	27273002	625	2
13	27273030	625	3
13	27273058	625	36
13	27295606	1	1
13	27295629	1	1
13	27333836	153	0
13	27333857	2647	1139
13	27333868	2647	782
13	27333885	2647	1116
13	27333897	2647	1638
13	27333905	2647	1448
13	27333984	2725	290
13	27334107	84	0
13	27334180	26	0
13	27334225	77	1
13	27334231	77	7
13	27334246	77	5
13	27334252	77	8
13	27334254	77	0
13	27334257	77	20
13	27334274	77	7
13	27334318	3	0
13	27334348	3	0
13	27334359	3	0
13	27334361	3	0
13	27334367	3	0
13	27334377	3	0
13	27334428	4	0
13	27334447	4	0
13	27334456	4	0
13	27334458	4	0
13	27334460	4	0
13	27334462	4	0
13	27334478	4	0
13	27334486	4	0
13	27334490	4	0
13	27335340	36	10
13	27335358	36	22
13	27393452	476	418
13	27393474	476	354
13	27409066	3	1
13	27447112	42	1
13	27447195	42	0
13	27447216	42	0
13	27447232	42	3
13	27447248	42	23
13	27504467	1	0
13	27504482	86	1
13	27504497	86	0
13	27504549	26	2
13	27504597	99	0
13	27504611	99	11
13	27504617	99	15
13	27504647	99	0
13	27540238	16	7
13	27540244	16	7
13	27540257	16	3
13	27540590	8	1
13	27540623	8	6
13	27540644	8	6
13	27617321	59	0
13	27617438	42	14
13	27617487	42	23
13	27617489	42	29
13	27617496	42	20
13	27626788	7	7
13	27626869	3	3
13	27627103	1	1
13	27687711	18	10
13	27687843	17	4
13	27750832	52	39
13	27750843	52	37
13	27751159	3	0
13	27826199	13	13
13	27826202	13	0
13	27826241	13	0
13	27826249	13	0
13	27826253	13	0
13	27826267	13	0
13	27826273	13	0
13	27826318	8	0
13	27826325	8	0
13	27826360	8	0
13	27826364	8	0
13	27845171	62	28
13	27845181	62	0
13	27845184	62	3
13	27845188	62	0
13	27845190	62	0
13	27845202	62	1
13	27845211	62	0
13	27845214	62	1
13	27845224	62	0
13	27845228	62	0
13	27845234	62	0
13	27845241	62	0
13	27845247	61	0
13	27845287	54	0
13	27845291	80	0
13	27845303	80	0
13	27845305	80	1
13	27845321	80	0
13	27845332	80	0
13	27845334	80	0
13	27845348	80	0
13	27845353	80	0
13	27845358	80	0
13	27909244	74	46
13	27909685	225	37
13	27909753	225	166
13	27909842	202	160
13	27936277	10	0
13	27936316	18	0
13	27936323	21	0
13	27936329	21	0
13	27936331	21	1
13	27936345	21	0
13	27936347	21	0
13	27936381	21	0
13	27954172	28	17
13	27954181	28	9
13	27954188	28	0
13	27954247	28	0
13	27954293	30	0
13	27955654	20	5
13	27955737	6	3
13	27955760	23	14
13	27955804	17	6
13	27955858	2	2
13	27955877	2	2
13	27955883	2	2
13	27955889	2	2
13	27955894	2	1
13	27978151	3	3
13	27978191	3	0
13	27978217	3	3
13	27999811	6	4
13	27999845	6	0
13	28000015	4	0
13	28000099	7	0
13	28000112	7	0
13	28000148	7	0
13	28000165	1	0
13	28000235	2	0
13	28000280	2	0
13	28023304	17	16
13	28023343	17	15
13	28023405	23	16
13	28023421	23	17
13	28023430	23	3
13	28023458	23	11
13	28023561	160	114
13	28023627	164	34
13	28023650	4	0
13	28023668	4	0
13	28023682	166	61
13	28023850	1	0
13	28023861	1	0
13	28023923	2	0
13	28023982	2	0
13	28107360	361	15
13	28107374	361	8
13	28107380	361	9
13	28107392	361	3
13	28107407	361	0
13	28107415	361	5
13	28107417	361	3
13	28107469	310	5
13	28107492	310	37
13	28107506	310	75
13	28107522	310	59
13	28144348	27	27
13	28144356	27	26
13	28144394	27	27
13	28194182	4	0
13	28194185	4	0
13	28194202	4	0
13	28194209	4	0
13	28194222	4	0
13	28194232	4	0
13	28194239	4	0
13	28194243	4	0
13	28197149	33	26
13	28197171	33	18
13	28197198	33	27
13	28208521	562	314
13	28350395	352	109
13	28350398	352	75
13	28350405	352	125
13	28350443	356	175
13	28350446	356	145
13	28361692	1	1
13	28361805	2	0
13	28362935	12	5
13	28366106	17	15
13	28366122	17	5
13	28366132	17	0
13	28366240	9	3
13	28366268	9	9
13	28366270	9	6
13	28366548	327	45
13	28366552	327	51
13	28366561	327	34
13	28366596	6	2
13	28366626	3	0
13	28366641	366	18
13	28366643	366	25
13	28366654	366	33
13	28366663	366	33
13	28366700	363	37
13	28366702	363	20
