chr	pos	Cov	Meth
13	20747778	19	14
13	20747815	17	16
13	20747826	21	15
13	20747888	18	13
13	20748203	2	0
13	20762080	37	32
13	20762097	39	32
13	20762106	3	3
13	20762282	4	3
13	20762956	3	2
13	20762980	3	3
13	20763036	2	1
13	20763161	17	14
13	20763168	17	13
13	20763208	17	17
13	20763225	17	16
13	20763280	6	2
13	20763291	8	8
13	20763334	8	6
13	20763339	8	7
13	20764996	16	13
13	20765025	16	13
13	20765133	12	10
13	20765431	4	0
13	20765591	10	5
13	20765733	5	5
13	20765785	1	0
13	20765795	1	0
13	20765862	41	14
13	20765976	38	10
13	20766040	57	13
13	20766059	19	7
13	20766132	19	3
13	20766168	19	4
13	20766175	19	5
13	20766297	8	2
13	20766311	8	0
13	20766325	8	0
13	20805055	5	4
13	20805092	7	6
13	20805194	2	0
13	20805557	2	0
13	20805579	2	1
13	20805587	2	1
13	20805607	2	1
13	20805654	130	58
13	20805677	133	33
13	20805683	133	24
13	20805714	133	55
13	20805727	133	40
13	20805800	145	44
13	20805847	145	62
13	20805879	1	0
13	20805893	1	0
13	20805909	3	0
13	20805937	4	1
13	20805984	1	0
13	20889792	1	1
13	20924908	2	2
13	20924919	2	2
13	20924956	38	28
13	20925061	7	4
13	20925098	55	52
13	20925117	55	45
13	20936312	2	0
13	20936354	3	3
13	20961926	36	22
13	20961961	36	28
13	20966836	2	2
13	20966849	2	2
13	20967084	2	2
13	20967197	1	1
13	20967225	1	1
13	21010221	1	1
13	21010231	1	1
13	21010244	1	1
13	21050589	1	1
13	21119608	1	1
13	21119646	1	1
13	21192615	1	0
13	21277731	1	0
13	21277737	1	0
13	21277740	1	0
13	21277754	1	0
13	21277756	1	0
13	21277760	1	0
13	21277774	1	0
13	21277777	1	0
13	21277792	1	0
13	21277799	1	0
13	21277801	1	0
13	21291043	452	440
13	21291045	452	423
13	21291059	452	432
13	21291117	107	105
13	21291145	426	403
13	21291151	426	398
13	21291171	426	407
13	21291173	426	398
13	21291177	426	420
13	21514311	2	1
13	21514328	2	0
13	21694608	1	1
13	21698281	1	1
13	21698287	1	1
13	21698401	1	1
13	21698424	1	0
13	21721800	59	58
13	21721838	59	57
13	21721902	49	48
13	21721949	44	44
13	21808906	1	0
13	21866132	4	4
13	21866172	4	4
13	21866178	4	4
13	21866246	4	3
13	21872557	79	27
13	21872567	79	0
13	21872574	79	0
13	21872578	79	0
13	21872580	79	0
13	21872589	79	1
13	21872592	79	0
13	21872616	79	1
13	21872627	79	0
13	21872695	118	0
13	21872727	118	0
13	21872768	10	0
13	21896594	2	2
13	21896607	2	2
13	21896614	2	2
13	21896640	2	1
13	21896643	2	1
13	21897797	2	2
13	21897807	2	2
13	21900390	1	0
13	21900424	1	0
13	21900433	1	0
13	21900435	1	0
13	21900450	1	0
13	21900456	1	0
13	21902485	28	0
13	21902558	20	0
13	21902589	20	17
13	21902616	20	18
13	22058089	20	20
13	22058103	43	43
13	22058111	43	42
13	22058120	43	37
13	22058124	43	39
13	22058126	43	42
13	22058138	43	41
13	22058150	43	42
13	22058171	23	21
13	22058178	23	19
13	22100114	2	2
13	22100174	2	2
13	22242982	9	1
13	22243005	1	0
13	22243017	1	0
13	22243028	1	0
13	22243040	10	7
13	22243046	10	4
13	22243089	9	3
13	22425423	2	0
13	22468344	42	12
13	22468395	42	18
13	22468420	42	21
13	22468503	39	21
13	22468508	39	18
13	22520321	3	1
13	22520334	4	3
13	22520395	1	1
13	22531325	1	1
13	22685124	3	3
13	22686345	9	7
13	22686363	9	7
13	22686389	9	7
13	22686399	9	8
13	22694797	1	1
13	22694912	1	0
13	22694927	1	0
13	22695692	74	69
13	22695754	169	137
13	22695865	80	72
13	22695891	80	67
13	22740243	1	0
13	22772234	13	5
13	22772246	13	3
13	22772316	10	3
13	22809304	3	1
13	23147788	1	1
13	23147819	1	1
13	23353314	1	1
13	23411841	2	2
13	23412206	1	1
13	23412218	1	1
13	23412231	1	1
13	23412269	2	2
13	23412273	2	2
13	23412276	2	2
13	23412284	3	3
13	23412305	3	3
13	23412309	3	2
13	23412312	3	3
13	23412322	3	3
13	23412330	3	3
13	23412341	3	3
13	23412346	1	0
13	23412351	1	1
13	23522664	3	3
13	23522689	3	3
13	23539736	1	1
13	23539750	1	1
13	23733419	8	6
13	23733461	8	4
13	23733530	4	0
13	23733545	4	0
13	23733548	4	0
13	23733568	4	0
13	23733570	4	0
13	23734887	8	1
13	23734898	8	0
13	23734934	11	1
13	23734951	11	2
13	23785064	1	1
13	23785236	1	0
13	23785297	4	4
13	23785309	4	4
13	23785467	2	2
13	23819255	1	1
13	23819294	1	0
13	23819310	1	1
13	23874053	4	1
13	23874665	4	4
13	24023868	2	2
13	24040699	10	0
13	24040707	10	0
13	24040731	10	0
13	24040739	10	0
13	24040741	10	0
13	24040745	10	0
13	24040763	10	0
13	24040767	10	0
13	24040769	10	0
13	24040811	12	0
13	24040843	12	0
13	24040869	12	0
13	24040881	12	12
13	24085537	2	0
13	24085574	2	2
13	24128197	82	79
13	24128263	82	13
13	24128683	2	1
13	24152854	14	0
13	24152856	14	0
13	24152898	3	0
13	24152910	3	0
13	24152915	3	0
13	24152919	3	0
13	24152921	3	0
13	24152947	14	0
13	24152955	14	1
13	24152960	14	0
13	24152968	11	0
13	24152972	11	0
13	24152977	11	0
13	24152982	11	0
13	24152993	11	1
13	24153264	1	0
13	24153306	1	0
13	24153318	1	0
13	24242120	1	0
13	24242125	1	0
13	24242171	1	1
13	24269874	4	3
13	24269900	4	3
13	24269902	4	2
13	24269906	4	3
13	24269908	4	3
13	24269921	4	4
13	24269946	3	1
13	24269996	3	2
13	24269998	3	2
13	24270002	3	2
13	24270006	3	2
13	24270012	3	2
13	24270052	3	2
13	24270056	3	3
13	24270064	2	1
13	24270113	1	0
13	24270138	1	0
13	24270150	1	1
13	24270164	1	1
13	24278953	3	2
13	24278977	3	2
13	24279106	9	4
13	24279127	9	8
13	24279612	1	1
13	24279756	2	2
13	24381012	10	10
13	24381100	2	2
13	24381117	14	13
13	24415426	2	2
13	24415479	2	2
13	24415489	2	2
13	24442853	4	3
13	24442956	3	3
13	24442967	3	3
13	24445342	34	27
13	24445353	34	34
13	24460552	1	1
13	24463118	77	0
13	24463124	77	0
13	24463135	77	0
13	24463156	77	1
13	24463163	77	0
13	24463224	78	0
13	24463234	78	0
13	24463259	78	0
13	24463262	78	0
13	24463270	78	1
13	24463273	78	0
13	24463277	78	0
13	24463280	78	0
13	24463294	78	20
13	24476585	5	2
13	24476604	5	5
13	24476761	1	1
13	24476790	1	1
13	24476929	2	2
13	24477305	76	62
13	24477307	76	69
13	24477314	76	61
13	24477316	76	59
13	24477425	55	25
13	24477441	55	30
13	24477443	55	27
13	24477451	55	29
13	24478758	1	1
13	24478826	1	1
13	24478865	2	1
13	24548181	1	1
13	24548228	1	1
13	24597973	1	1
13	24694176	5	3
13	24694304	1	1
13	24694328	1	1
13	24723187	1	0
13	24786704	1	1
13	24786727	1	1
13	24789349	3	2
13	24797202	2	2
13	24797239	2	2
13	24797244	2	2
13	24797984	53	40
13	24797997	53	50
13	24798131	54	48
13	24798142	54	48
13	24798152	54	51
13	24798155	54	34
13	24798157	54	54
13	24798188	109	95
13	24798193	109	98
13	24798198	109	95
13	24798229	109	74
13	24798238	109	84
13	24798244	109	82
13	24798289	24	16
13	24798321	105	69
13	24798331	105	67
13	24798366	105	53
13	24800994	13	12
13	24801126	24	15
13	24821894	1	1
13	24821898	1	1
13	24821909	1	1
13	24821913	1	1
13	24821941	1	1
13	24841132	1	1
13	24845884	11	0
13	24845889	11	0
13	24845909	11	0
13	24845923	11	0
13	24846032	11	0
13	24846215	6	0
13	24846219	6	0
13	24846223	6	0
13	24846270	7	0
13	24846285	1	0
13	24846302	1	1
13	24846306	1	0
13	24846359	10	2
13	24846380	10	2
13	24846391	10	2
13	24882923	1	1
13	24882932	1	1
13	24882940	1	1
13	24882948	1	1
13	24883059	1	1
13	24883061	1	1
13	24883068	1	1
13	24915162	2	2
13	24945166	3	3
13	25000357	1	1
13	25000370	1	1
13	25085403	44	25
13	25085411	44	9
13	25085418	27	2
13	25085483	22	8
13	25085492	22	5
13	25085510	37	7
13	25085824	1	0
13	25085831	1	0
13	25085852	1	0
13	25086142	25	0
13	25086156	25	4
13	25086258	11	0
13	25086293	11	0
13	25086391	29	0
13	25086410	29	0
13	25086493	6	0
13	25086521	6	0
13	25086523	6	0
13	25086533	6	0
13	25086538	6	0
13	25086543	6	1
13	25086547	6	0
13	25086554	6	0
13	25164521	1	1
13	25185217	2	0
13	25262478	3	1
13	25262491	3	0
13	25263994	1	1
13	25264049	2	1
13	25264097	2	1
13	25265492	5	5
13	25265501	5	5
13	25265507	5	5
13	25265598	2	2
13	25269052	1	1
13	25272172	1	1
13	25272262	2	2
13	25283973	1	1
13	25284106	1	0
13	25284262	1	1
13	25315731	1	1
13	25316909	83	70
13	25317011	69	61
13	25317477	17	7
13	25317555	15	10
13	25317907	26	14
13	25318017	24	17
13	25319870	128	74
13	25319879	128	81
13	25319889	128	70
13	25319904	128	0
13	25319914	128	55
13	25319920	128	57
13	25319939	127	53
13	25319983	1	0
13	25319986	134	54
13	25319999	137	45
13	25320007	137	34
13	25320011	137	39
13	25320030	139	25
13	25320032	139	35
13	25320071	2	0
13	25320073	2	1
13	25320077	2	1
13	25320086	2	1
13	25320093	2	1
13	25320902	9	0
13	25320914	9	2
13	25320931	9	1
13	25320934	9	1
13	25320936	9	3
13	25320941	9	2
13	25320951	9	1
13	25320957	9	0
13	25320964	8	1
13	25321010	7	0
13	25321028	7	0
13	25321031	7	0
13	25321034	7	0
13	25321039	7	0
13	25321041	7	0
13	25321044	7	0
13	25321062	7	1
13	25321066	7	0
13	25321667	1	0
13	25321670	1	0
13	25321674	1	0
13	25321689	1	0
13	25321713	1	0
13	25321717	1	0
13	25321784	16	1
13	25321788	16	0
13	25321791	16	0
13	25321798	16	0
13	25321801	16	0
13	25321808	16	0
13	25321824	16	0
13	25321828	16	0
13	25321830	16	0
13	25338055	13	8
13	25338119	13	10
13	25338123	13	13
13	25338133	13	13
13	25338144	13	13
13	25338177	13	13
13	25338279	25	25
13	25338285	25	25
13	25338287	25	25
13	25338294	25	25
13	25338297	25	24
13	25338304	25	23
13	25338310	25	24
13	25338313	25	25
13	25338356	14	14
13	25338388	14	12
13	25338420	14	14
13	25497098	3	0
13	25497106	20	0
13	25497109	20	0
13	25497113	20	0
13	25497120	20	0
13	25497123	20	0
13	25497137	20	0
13	25497139	20	0
13	25497142	20	0
13	25497149	20	0
13	25497159	20	0
13	25497171	22	0
13	25497174	19	0
13	25497180	2	0
13	25497184	2	0
13	25497187	2	0
13	25497192	2	0
13	25497197	2	0
13	25497205	2	0
13	25497211	2	0
13	25497225	15	0
13	25497234	15	0
13	25497237	15	0
13	25497273	13	0
13	25497280	13	0
13	25497285	13	0
13	25497296	13	5
13	25532778	1	1
13	25532805	1	1
13	25535887	26	15
13	25574731	1	1
13	25574772	1	1
13	25577408	1	1
13	25592146	1	0
13	25592171	1	0
13	25592178	1	0
13	25592194	1	0
13	25592207	1	0
13	25592257	13	1
13	25592271	13	0
13	25592286	13	1
13	25592288	13	0
13	25592291	13	0
13	25592304	13	0
13	25592307	13	0
13	25592316	13	0
13	25592325	13	0
13	25592327	13	0
13	25592392	1	0
13	25592394	1	0
13	25592415	1	0
13	25592422	1	0
13	25592439	1	0
13	25592441	1	0
13	25592609	1	0
13	25592633	1	0
13	25592640	1	0
13	25592643	1	0
13	25592653	1	0
13	25670830	1	1
13	25670860	1	1
13	25670869	1	0
13	25670950	1	0
13	25670976	1	0
13	25670982	1	0
13	25671006	1	0
13	25672485	1	0
13	25729735	2	2
13	25743621	24	7
13	25743628	24	11
13	25743760	30	24
13	25743770	30	21
13	25743801	388	370
13	25743816	386	374
13	25743836	435	344
13	25743886	75	50
13	25743966	82	81
13	25743997	82	73
13	25744008	82	80
13	25744022	22	19
13	25744030	20	17
13	25744066	2	2
13	25744070	2	1
13	25744094	33	32
13	25744096	33	33
13	25744102	33	31
13	25744116	31	27
13	25744127	31	30
13	25744138	31	30
13	25744145	31	28
13	25744195	19	19
13	25744207	19	18
13	25744229	22	22
13	25744261	22	21
13	25744272	22	22
13	25744287	3	3
13	25744295	3	3
13	25744345	4	4
13	25744367	9	8
13	25744385	13	12
13	25744387	13	13
13	25744402	13	11
13	25744417	9	8
13	25744459	4	3
13	25744492	4	3
13	25744513	4	3
13	25744516	4	4
13	25744538	4	3
13	25744552	4	3
13	25745839	9	3
13	25745841	9	4
13	25745845	9	3
13	25745848	9	5
13	25745851	9	2
13	25745854	9	6
13	25745894	10	4
13	25745931	1	1
13	25745941	1	1
13	25745944	6	5
13	25745954	7	5
13	25745984	6	1
13	25745986	6	2
13	25746005	6	1
13	25746010	6	0
13	25746101	12	7
13	25746118	12	5
13	25746124	12	6
13	25746353	2	0
13	25746408	8	5
13	25746471	4	2
13	25746493	7	4
13	25746531	7	3
13	25747255	1	1
13	25747386	3	2
13	25747401	3	3
13	25747650	3	3
13	25749865	55	35
13	25749904	55	55
13	25749915	55	49
13	25750137	7	5
13	25750141	7	4
13	25754878	1	1
13	25754905	1	1
13	25800202	17	13
13	25800224	17	16
13	25800230	17	17
13	25860742	1	0
13	25860863	1	0
13	25860886	1	0
13	25860900	1	0
13	25860916	1	0
13	25860996	2	0
13	25861004	2	0
13	25861019	2	0
13	25861492	3	0
13	25861495	3	0
13	25861497	3	0
13	25861510	3	0
13	25861516	3	0
13	25861522	3	0
13	25861528	3	0
13	25861531	3	0
13	25861543	3	0
13	25861550	3	0
13	25861553	3	0
13	25861591	1	0
13	25861600	1	0
13	25861618	2	0
13	25861629	2	0
13	25861635	2	0
13	25861648	2	0
13	25861653	2	0
13	25861660	2	0
13	25861663	2	0
13	25861675	1	1
13	25876322	1	0
13	25876333	1	0
13	25876438	2	0
13	25876453	2	0
13	25885983	1	1
13	25961455	41	36
13	25961479	41	40
13	25961485	41	40
13	25961566	69	53
13	25995296	1	0
13	26028166	35	29
13	26028195	35	0
13	26130954	2	2
13	26130966	2	1
13	26207602	13	5
13	26207606	13	7
13	26207641	13	9
13	26233311	6	5
13	26233315	6	4
13	26233324	6	6
13	26262889	2	2
13	26263005	2	2
13	26292511	1	0
13	26292534	1	1
13	26292577	1	1
13	26517047	1	1
13	26518369	1	0
13	26519538	1	0
13	26526310	32	17
13	26526380	1	1
13	26526411	1	1
13	26535076	1	1
13	26535111	1	1
13	26535606	5	5
13	26535731	5	3
13	26542090	67	60
13	26542219	49	38
13	26542248	49	43
13	26542450	75	71
13	26542454	75	73
13	26542461	75	73
13	26542471	75	75
13	26542503	1	1
13	26542534	1	1
13	26547251	3	2
13	26547326	1	1
13	26547376	1	0
13	26547599	8	7
13	26547682	11	7
13	26547705	11	9
13	26547736	11	9
13	26558868	1	1
13	26558946	2	2
13	26558960	2	2
13	26559102	21	6
13	26559176	26	22
13	26559184	26	23
13	26559268	6	6
13	26559275	6	6
13	26562348	56	53
13	26562400	57	56
13	26562411	57	49
13	26562417	57	55
13	26599413	1	0
13	26599420	1	1
13	26599451	1	1
13	26599524	2	1
13	26599539	3	2
13	26599563	3	3
13	26599576	3	3
13	26599588	3	3
13	26683115	1	1
13	26683148	1	1
13	26683168	1	1
13	26795524	1	0
13	26795624	5	0
13	26795635	1	0
13	26795673	3	0
13	26795703	3	0
13	26795736	3	0
13	26795746	3	1
13	26796380	6	0
13	26796389	6	0
13	26796392	6	0
13	26796403	6	0
13	26796406	6	0
13	26796414	6	0
13	26796419	6	0
13	26796425	6	0
13	26796430	6	0
13	26796437	6	0
13	26796441	6	0
13	26796489	5	0
13	26796491	5	0
13	26796496	5	0
13	26796506	5	0
13	26796509	5	1
13	26796531	5	0
13	26796545	5	0
13	26796549	5	0
13	26796556	5	0
13	26796560	5	0
13	26824732	3	3
13	26824755	3	3
13	26827935	17	1
13	26827952	17	0
13	26827969	17	0
13	26827978	17	0
13	26827984	17	0
13	26827995	17	0
13	26828001	17	2
13	26828004	17	0
13	26828007	17	0
13	26828049	2	0
13	26828066	19	0
13	26828080	19	0
13	26828118	19	1
13	27097856	1	1
13	27199560	1	0
13	27272798	89	3
13	27272828	89	1
13	27272863	65	0
13	27272884	145	0
13	27272889	145	0
13	27272905	236	0
13	27272915	236	4
13	27272939	236	5
13	27272967	91	2
13	27272973	91	0
13	27273002	131	0
13	27273030	131	0
13	27273058	131	0
13	27279821	1	1
13	27279841	1	0
13	27295420	1	1
13	27295427	1	1
13	27295606	1	1
13	27295629	1	0
13	27295728	1	1
13	27333836	3	3
13	27333857	373	204
13	27333868	373	142
13	27333885	374	197
13	27333897	374	295
13	27333905	374	287
13	27333922	1	0
13	27333932	1	1
13	27333984	351	80
13	27334107	7	0
13	27334180	1	0
13	27334225	2	0
13	27334231	3	0
13	27334246	3	0
13	27334252	3	0
13	27334254	3	0
13	27334257	3	0
13	27334274	3	1
13	27335340	2	1
13	27335358	2	0
13	27393452	124	108
13	27393474	124	99
13	27447112	23	6
13	27447195	18	0
13	27447216	18	0
13	27447232	18	4
13	27447248	18	5
13	27496497	1	1
13	27496536	1	1
13	27496544	1	1
13	27504482	54	0
13	27504497	54	0
13	27504549	11	0
13	27504597	54	0
13	27504611	54	0
13	27504617	54	0
13	27504647	54	3
13	27540590	1	0
13	27540623	1	1
13	27540644	1	1
13	27546195	1	1
13	27564063	1	1
13	27564069	1	1
13	27565944	1	1
13	27565958	1	1
13	27565980	1	0
13	27565984	1	0
13	27617321	4	0
13	27617438	5	1
13	27617487	5	5
13	27617489	5	5
13	27617496	5	4
13	27687711	1	0
13	27687843	2	0
13	27730568	1	1
13	27730573	1	1
13	27730578	1	1
13	27750832	2	1
13	27750843	2	2
13	27845171	34	14
13	27845181	34	0
13	27845184	34	0
13	27845188	34	0
13	27845190	34	0
13	27845202	34	0
13	27845211	34	0
13	27845214	34	0
13	27845224	34	0
13	27845228	34	0
13	27845234	34	0
13	27845241	34	0
13	27845247	34	0
13	27845287	24	0
13	27845291	34	0
13	27845303	34	0
13	27845305	34	0
13	27845321	34	1
13	27845332	34	0
13	27845334	34	0
13	27845348	34	0
13	27845353	34	0
13	27845358	34	0
13	27909244	20	14
13	27909685	6	1
13	27909753	4	3
13	27909842	12	10
13	27910707	1	1
13	27916552	1	1
13	27916615	1	0
13	27936277	15	0
13	27936316	16	0
13	27936323	20	0
13	27936329	20	0
13	27936331	20	0
13	27936345	20	0
13	27936347	20	0
13	27936381	20	0
13	27954293	2	1
13	27955654	1	1
13	27955737	2	0
13	27955760	2	2
13	27955858	1	1
13	27955877	1	1
13	27955883	1	1
13	27955889	1	1
13	27955894	1	1
13	27999811	3	0
13	27999845	3	0
13	28000099	2	0
13	28000112	2	0
13	28000148	2	0
13	28000165	2	0
13	28000235	2	0
13	28000280	2	0
13	28023304	8	6
13	28023343	8	6
13	28023405	10	5
13	28023421	10	5
13	28023430	10	2
13	28023458	10	3
13	28023561	38	20
13	28023627	47	4
13	28023650	9	2
13	28023668	8	1
13	28023682	26	7
13	28023850	1	0
13	28023861	1	0
13	28107360	139	11
13	28107374	140	2
13	28107380	140	6
13	28107392	140	1
13	28107407	140	0
13	28107415	140	0
13	28107417	140	4
13	28107436	1	0
13	28107469	136	0
13	28107492	136	8
13	28107506	136	11
13	28107522	136	22
13	28144348	1	1
13	28144356	1	1
13	28144394	1	1
13	28194182	2	0
13	28194185	2	0
13	28194202	2	0
13	28194209	2	0
13	28194222	2	0
13	28194232	2	0
13	28194239	2	0
13	28194243	2	0
13	28194311	2	0
13	28194319	2	0
13	28194328	2	0
13	28194335	2	0
13	28194339	2	0
13	28194343	2	0
13	28194353	2	0
13	28194355	2	0
13	28197149	1	1
13	28197171	1	1
13	28197198	1	1
13	28208521	21	12
13	28350292	1	0
13	28350315	1	0
13	28350395	29	11
13	28350398	29	8
13	28350405	29	12
13	28350443	30	19
13	28350446	30	12
13	28362935	5	4
13	28366106	3	3
13	28366122	3	0
13	28366132	3	1
13	28366240	2	2
13	28366268	2	2
13	28366270	2	2
13	28366548	67	2
13	28366552	67	8
13	28366561	67	9
13	28366641	72	4
13	28366643	72	8
13	28366654	72	9
13	28366663	72	3
13	28366700	72	6
13	28366702	72	6
13	28366704	72	9
13	28368354	1	1
13	28368356	1	0
13	28368363	1	1
13	28368367	1	1
13	28368382	1	0
13	28368387	1	0
13	28368402	1	0
13	28368405	1	0
13	28368417	1	0
13	28368446	1	1
13	28368465	1	1
13	28368471	3	2
13	28368481	3	3
13	28368484	3	3
13	28368498	3	0
13	28368502	3	0
13	28368566	1	0
13	28368573	1	0
13	28368577	1	0
13	28370747	8	1
13	28370777	8	1
13	28370795	7	0
13	28370897	8	0
13	28370961	1	1
13	28370973	1	1
13	28371155	4	1
13	28371193	3	0
13	28371196	3	0
13	28371231	3	0
13	28371241	3	1
13	28371247	4	1
13	28371276	4	0
13	28371317	1	1
13	28371373	1	0
13	28371386	1	0
13	28371408	1	0
13	28371481	13	0
13	28371508	13	2
13	28371514	13	0
13	28371519	13	0
13	28371536	13	2
13	28371542	13	0
13	28371545	1	1
13	28371586	16	0
13	28371608	16	0
13	28371661	16	9
13	28381590	2	2
13	28381598	2	2
13	28381607	2	0
13	28381644	4	2
13	28381764	5	5
13	28384292	40	30
13	28384350	35	30
13	28384353	35	27
13	28395933	52	10
13	28396050	53	11
13	28396052	53	11
13	28396057	53	9
13	28400729	59	0
13	28400755	59	0
13	28400759	1	0
13	28400764	1	0
13	28400787	1	0
13	28400823	62	0
13	28400831	61	0
13	28400857	61	0
13	28400861	61	1
13	28400876	1	0
13	28400896	1	0
13	28400901	1	0
13	28400916	1	0
13	28400922	1	0
13	28400949	1	0
13	28492636	24	2
13	28492659	24	7
13	28492703	18	3
13	28492762	22	6
13	28493288	1	1
13	28493298	1	1
13	28493309	1	1
13	28493314	1	1
13	28493367	1	1
13	28493387	1	1
13	28493389	1	1
13	28493402	1	1
13	28493420	1	1
13	28493425	1	1
13	28494000	72	2
13	28494002	72	3
13	28494029	72	0
13	28494048	72	0
13	28494055	71	0
13	28494099	1	0
13	28494104	73	2
13	28494107	73	6
13	28494112	73	6
13	28494114	73	5
13	28494145	73	5
13	28494159	73	0
13	28494172	73	1
13	28494175	73	1
13	28495906	2	0
13	28495925	2	0
13	28495939	2	0
13	28495948	2	0
13	28495963	1	0
13	28496639	2	2
13	28496702	2	1
13	28498357	14	12
13	28498372	14	8
13	28498382	14	9
13	28498386	14	9
13	28498392	14	6
13	28498395	14	10
13	28498401	14	10
13	28498406	14	9
13	28498412	14	10
13	28498426	14	10
13	28498430	13	9
13	28498432	13	8
13	28498436	2	2
13	28498501	13	10
13	28498505	13	9
13	28498507	13	10
13	28498510	13	9
13	28498542	13	10
13	28519040	2	2
13	28519044	2	2
13	28527098	4	0
13	28527113	4	1
13	28527117	4	0
13	28527170	135	23
13	28527201	139	7
13	28527203	139	11
13	28527232	10	3
13	28527236	4	0
13	28527253	125	14
13	28527255	125	9
13	28527305	121	5
13	28527697	15	15
13	28527726	15	0
13	28527754	16	1
13	28527765	16	1
13	28527772	15	0
13	28527778	1	0
13	28527783	1	0
13	28527789	1	0
13	28527806	1	0
13	28527808	1	0
13	28527828	12	1
13	28527830	12	0
13	28527859	12	0
13	28527880	12	1
13	28527886	12	1
13	28528239	1	0
13	28528244	1	0
13	28528256	1	0
13	28528262	1	0
13	28528267	1	0
13	28528308	1	0
13	28533775	1	0
13	28533810	1	1
13	28533821	1	1
13	28533824	1	1
13	28533829	1	0
13	28539720	4	2
13	28539834	1	0
13	28541466	60	6
13	28541475	60	5
13	28541502	60	5
13	28541589	66	3
