chr	start	end	cid	npatterns	total_coverage	total_flow
13	21688260	21688342	148	1	14	0.148148
13	21698255	21698336	149	1	2	0.025
13	21698374	21698455	150	1	4	0.05
13	21721764	21721991	151	6	563	0.512686
13	21739986	21740070	152	1	4	0.063253
13	21750637	21750719	153	1	4	0.0555556
13	21750756	21750837	154	1	4	0.05
13	21764958	21765039	155	1	6	0.075
13	21802858	21802939	156	1	1	0.0125
13	21808786	21808867	157	1	1	0.0125
13	21808887	21808969	158	1	12	0.203704
13	21866054	21866136	159	2	33	0.595062
13	21866173	21866254	160	3	29	0.3625
13	21872552	21872817	161	5	1280	1.35217
13	21896581	21896664	162	2	14	0.195393
13	21897634	21897716	163	1	3	0.0462963
13	21897752	21897835	164	3	23	0.0811305
13	21902434	21902528	165	2	270	1.2343
13	21902551	21902634	166	4	244	1.36717
13	21920160	21920241	167	1	1	0.0125
13	21934192	21934273	168	1	1	0.0125
13	22018353	22018435	169	1	3	0.0462963
13	22018447	22018528	170	1	4	0.05
13	22032571	22032661	171	1	2	0.0252809
13	22058000	22058183	172	16	197	0.217548
13	22184785	22184866	173	1	1	0.0125
13	22229320	22229401	174	1	1	0.0125
13	22236227	22236308	175	1	1	0.0125
13	22242812	22242893	176	1	1	0.0125
13	22242916	22243004	177	2	57	0.749894
13	22243003	22243122	178	6	52	0.139275
13	22244834	22244915	179	1	1	0.0125
13	22247740	22247822	180	1	13	0.175926
13	22247847	22247939	181	1	14	0.043956
13	22305335	22305416	182	1	3	0.0375
13	22386784	22386865	183	1	1	0.0125
13	22405734	22405815	184	1	2	0.025
13	22468341	22468425	185	4	193	0.436924
13	22468459	22468543	186	4	216	0.394552
13	22501977	22502058	187	1	1	0.0125
13	22520316	22520398	188	4	94	0.984577
13	22520434	22520516	189	1	95	1.13889
13	22546051	22546132	190	1	1	0.0125
13	22573045	22573126	191	1	1	0.0125
13	22575837	22575918	192	1	1	0.0125
13	22601780	22601861	193	1	3	0.0375
13	22601898	22601980	194	1	6	0.0833333
13	22639149	22639230	195	1	1	0.0125
13	22684945	22685213	196	2	36	0.109438
13	22686337	22686420	197	7	133	2.1532
13	22686455	22686537	198	1	118	1.90741
13	22694785	22694867	199	1	9	0.138889
13	22694903	22694985	200	3	15	0.148589
13	22695678	22695954	201	5	3191	1.0557
13	22701636	22701718	202	1	2	0.0277778
13	22753259	22753340	203	1	1	0.0125
13	22772184	22772266	204	4	101	1.95704
13	22772302	22772384	205	2	79	0.925926
13	22783232	22783360	206	1	3	0.015748
13	22806312	22806386	207	1	1	0.0136986
13	22806390	22806471	208	1	2	0.025
13	22809252	22809334	209	2	54	0.736262
13	22809369	22809452	210	1	53	0.756098
13	22854947	22855028	211	1	2	0.025
13	22857321	22857448	212	1	2	0.0178571
13	23045265	23045346	213	1	9	0.1125
13	23279674	23279755	214	1	1	0.0125
13	23350868	23350949	215	1	1	0.0125
13	23357966	23358047	216	1	1	0.0125
13	23411791	23411873	217	1	5	0.0555556
13	23412263	23412345	218	2	7	0.121875
13	23412377	23412458	219	4	5	0.0907872
13	23447103	23447184	220	1	1	0.0125
13	23518130	23518204	221	1	1	0.0136986
13	23522534	23522615	222	1	3	0.0375
13	23522652	23522734	223	2	12	0.151689
13	23626879	23626960	224	1	1	0.0125
13	23640368	23640449	225	1	1	0.0125
13	23646044	23646125	226	1	1	0.0125
13	23690433	23690507	227	1	1	0.0136986
13	23708384	23708465	228	1	1	0.0125
13	23709336	23709418	229	1	5	0.0555556
13	23733407	23733488	230	3	38	0.475
13	23733524	23733607	231	4	49	0.295165
13	23734876	23735076	232	3	70	0.209135
13	23761699	23761803	233	1	2	0.0218447
13	23785054	23785136	234	2	13	0.180437
13	23785172	23785254	235	2	13	0.16684
13	23785292	23785375	236	3	62	0.545844
13	23785389	23785493	237	2	51	0.275735
13	23819249	23819330	238	2	3	0.0375
13	23874025	23874225	239	1	37	0.0527638
13	23874498	23874572	240	1	2	0.0273973
13	23874615	23874710	241	2	13	0.171463
13	23874748	23874829	242	1	2	0.025
13	23967400	23967481	243	1	7	0.0875
13	23967492	23967574	244	1	8	0.12963
13	24023858	24023940	245	2	17	0.216049
13	24023977	24024058	246	2	29	0.3625
13	24033542	24033624	247	1	6	0.0648148
13	24040543	24040625	248	1	3	0.037037
13	24040661	24040892	249	2	101	0.342611
13	24128184	24128277	250	3	882	2.57174
13	24128301	24128385	251	1	542	1.65663
13	24128832	24128913	252	1	11	0.1375
13	24132470	24132551	253	1	1	0.0125
13	24134882	24134963	254	0	3	0
13	24135001	24135082	255	1	2	0.025
13	24152808	24153087	256	3	88	0.388659
13	24163132	24163213	257	1	1	0.0125
13	24185288	24185369	258	1	1	0.0125
13	24195401	24195483	259	1	4	0.0555556
13	24205659	24205780	260	1	3	0.0166667
13	24264382	24264463	261	1	1	0.0125
13	24269869	24269951	262	3	10	0.102606
13	24269987	24270069	263	4	9	0.113791
13	24270104	24270186	264	2	23	0.350669
13	24270221	24270304	265	3	15	0.1
13	24278946	24279034	266	2	35	0.39472
13	24279061	24279162	267	4	36	0.138725
13	24279571	24279653	268	2	8	0.0932356
13	24279689	24279771	269	2	8	0.0839286
13	24324099	24324180	270	1	1	0.0125
13	24333988	24334069	271	1	1	0.0125
13	24334663	24334816	272	1	3	0.0263158
13	24380996	24381201	273	3	92	0.161081
13	24442807	24442890	274	2	26	0.445799
13	24442925	24443007	275	2	28	0.42885
13	24445310	24445393	276	3	219	4.1113
13	24445428	24445510	277	1	247	2.49074
13	24463104	24463187	278	2	387	3.10246
13	24463221	24463304	279	5	417	3.32986
13	24476554	24476812	280	2	22	0.025641
13	24476914	24476996	281	2	40	0.545268
13	24477025	24477115	282	1	187	0.235955
13	24477272	24477356	283	5	128	2.27083
13	24477365	24477472	284	8	111	0.624747
13	24478499	24478580	285	0	2	0
13	24478617	24478699	286	1	81	1.43519
13	24478735	24478935	287	2	12	0.0373953
13	24528659	24528740	288	0	2	0
13	24610403	24610484	289	1	1	0.0125
13	24610768	24610849	290	0	2	0
13	24610924	24611006	291	1	3	0.0462963
13	24625666	24625747	292	1	1	0.0125
13	24694160	24694242	293	1	15	0.185185
13	24694278	24694360	294	1	15	0.175926
13	24723055	24723137	295	1	38	0.481481
13	24723173	24723255	296	1	31	0.509259
13	24734466	24734547	297	1	1	0.0125
13	24752250	24752331	298	1	1	0.0125
13	24789335	24789416	299	2	30	0.375
13	24789453	24789535	300	1	26	0.333333
13	24797965	24798165	301	9	1190	1.34098
13	24798172	24798258	302	23	2188	2.49404
13	24798290	24798374	303	8	1914	7.94808
13	24800984	24801102	304	1	81	0.398148
13	24801102	24801184	305	2	109	1.54353
13	24827773	24827854	306	1	1	0.0125
13	24828563	24828662	307	1	2	0.0229592
13	24845513	24845594	308	0	4	0
13	24845630	24845712	309	1	2	0.0277778
13	24845857	24845940	310	2	73	1.29201
13	24845974	24846057	311	2	65	0.699885
13	24846206	24846289	312	5	25	0.0601519
13	24846325	24846406	313	5	39	0.4875
13	24883816	24883897	314	1	3	0.0375
13	24906683	24906768	315	1	2	0.0267857
13	24909793	24909874	316	1	4	0.05
13	24915318	24915399	317	1	1	0.0125
13	24916798	24916879	318	1	1	0.0125
13	24929995	24930077	319	1	16	0.203704
13	24945015	24945097	320	1	7	0.111111
13	24945132	24945216	321	2	35	0.460457
13	25023178	25023259	322	1	2	0.025
13	25079676	25079758	323	1	2	0.0277778
13	25085197	25085278	324	1	1	0.0125
13	25085332	25085602	325	6	716	1.33523
13	25085631	25085767	326	1	20	0.203704
13	25085798	25085884	327	1	26	0.423529
13	25085916	25086047	328	1	183	0.0923077
13	25086082	25086164	329	2	132	2.023
13	25086233	25086315	330	1	69	0.493827
13	25086351	25086446	331	1	146	1.8617
13	25086480	25086564	332	1	107	0.662651
13	25086598	25086680	333	1	6	0.101852
13	25112701	25112775	334	1	1	0.0136986
13	25117273	25117354	335	1	1	0.0125
13	25132470	25132551	336	1	1	0.0125
13	25164384	25164473	337	1	3	0.0426136
13	25164517	25164598	338	1	2	0.025
13	25166449	25166530	339	1	2	0.025
13	25185207	25185288	340	1	7	0.0875
13	25185295	25185407	341	1	224	0.0720721
13	25186304	25186378	342	1	1	0.0136986
13	25195610	25195684	343	1	1	0.0136986
13	25201347	25201429	344	1	2	0.0277778
13	25201440	25201521	345	1	2	0.025
13	25223254	25223336	346	1	8	0.12037
13	25259753	25259835	347	2	6	0.0742284
13	25259870	25259953	348	1	3	0.0365854
13	25262305	25262386	349	1	1	0.0125
13	25262423	25262504	350	1	4	0.05
13	25263320	25263401	351	2	2	0.025
13	25263437	25263519	352	1	2	0.0277778
13	25263916	25263998	353	2	27	0.21875
13	25264035	25264116	354	2	19	0.2375
13	25265473	25265556	355	4	152	2.49054
13	25265590	25265673	356	2	156	0.736585
13	25266481	25266563	357	1	2	0.0277778
13	25268897	25268978	358	1	1	0.0125
13	25272105	25272187	359	1	3	0.0462963
13	25272203	25272285	360	1	4	0.0555556
13	25283481	25283562	361	0	4	0
13	25283599	25283681	362	1	3	0.0462963
13	25283710	25283791	363	1	1	0.0125
13	25283948	25284022	364	1	2	0.0273973
13	25284066	25284148	365	1	3	0.0462963
13	25284240	25284322	366	1	5	0.0740741
13	25284358	25284439	367	1	5	0.0625
13	25284613	25284694	368	1	1	0.0125
13	25284731	25284812	369	1	1	0.0125
13	25298114	25298195	370	1	3	0.0375
13	25298289	25298371	371	1	2	0.0277778
13	25303489	25303570	372	1	2	0.025
13	25316861	25316948	373	2	752	0.511613
13	25316979	25317063	374	2	868	3.89898
13	25317371	25317588	375	3	338	0.864608
13	25317897	25317979	376	2	88	1.27355
13	25318015	25318097	377	2	67	0.730994
13	25318206	25318288	378	2	31	0.416667
13	25318320	25318402	379	2	21	0.22716
13	25319716	25319798	380	3	15	0.148765
13	25319834	25319952	381	32	1531	2.64527
13	25319984	25320097	382	18	1655	0.683737
13	25320140	25320242	383	5	10	0.120033
13	25320890	25320972	384	4	35	0.401331
13	25321008	25321090	385	3	40	0.533333
13	25321644	25321726	386	3	3	0.0375
13	25321762	25321844	387	17	198	1.55828
13	25338001	25338076	388	2	144	1.58432
13	25338118	25338201	389	12	161	0.724914
13	25338237	25338320	390	7	218	1.74688
13	25338355	25338437	391	5	259	3.2348
13	25403058	25403173	392	1	4	0.0394737
13	25412028	25412109	393	1	1	0.0125
13	25438150	25438231	394	1	1	0.0125
13	25485069	25485150	395	1	1	0.0125
13	25497095	25497301	396	5	133	0.553749
13	25502485	25502566	397	1	1	0.0125
13	25532733	25532814	398	1	1	0.0125
13	25535723	25535804	399	1	1	0.0125
13	25535840	25535923	400	2	253	3.85155
13	25536026	25536107	401	1	1	0.0125
13	25537270	25537351	402	1	1	0.0125
13	25592100	25592219	403	1	6	0.0338983
13	25592253	25592337	404	3	145	1.19085
13	25592591	25592674	405	3	18	0.222588
13	25620309	25620390	406	0	4	0
13	25620427	25620508	407	1	5	0.0625
13	25632329	25632403	408	1	1	0.0136986
13	25672049	25672123	409	1	1	0.0136986
13	25672316	25672397	410	1	1	0.0125
13	25672442	25672516	411	1	1	0.0136986
13	25690971	25691052	412	1	1	0.0125
13	25710102	25710183	413	1	2	0.025
13	25710216	25710297	414	1	2	0.025
13	25710980	25711062	415	2	8	0.121875
13	25711083	25711282	416	2	17	0.05
13	25729598	25729679	417	1	4	0.05
13	25729716	25729797	418	1	1	0.0125
13	25743621	25743907	419	15	9413	1.04839
13	25743943	25744159	420	13	640	0.545934
13	25744196	25744301	421	7	165	1.5487
13	25744336	25744468	422	7	123	1.12618
13	25744486	25744567	423	6	29	0.0636296
13	25745826	25746026	424	12	144	0.389345
13	25746096	25746178	425	4	104	1.93858
13	25746208	25746296	426	1	85	0.091954
13	25746327	25746603	427	5	67	0.0946177
13	25746640	25746721	428	2	3	0.0375
13	25747241	25747323	429	1	5	0.0648148
13	25747359	25747441	430	1	4	0.0648148
13	25747491	25747572	431	1	2	0.025
13	25747592	25747691	432	2	29	0.0709647
13	25747691	25747792	433	1	23	0.28
13	25748239	25748320	434	1	1	0.0125
13	25748358	25748439	435	1	1	0.0125
13	25748484	25748566	436	1	4	0.0462963
13	25748602	25748683	437	1	3	0.0375
13	25749739	25749834	438	1	506	0.558511
13	25749843	25749939	439	7	710	0.551587
13	25750012	25750095	440	1	165	3.46341
13	25750129	25750212	441	3	138	1.47285
13	25754864	25754946	442	1	5	0.0246914
13	25754982	25755064	443	1	6	0.0648148
13	25755364	25755479	444	1	3	0.0328947
13	25755481	25755563	445	1	3	0.0462963
13	25765751	25765832	446	1	3	0.0375
13	25775393	25775474	447	1	1	0.0125
13	25788168	25788242	448	1	1	0.0136986
13	25798117	25798240	449	1	3	0.0245902
13	25800180	25800424	450	5	371	0.939991
13	25809429	25809510	451	1	1	0.0125
13	25817425	25817506	452	1	11	0.1375
13	25817615	25817696	453	1	1	0.0125
13	25860855	25860937	454	1	5	0.0833333
13	25860973	25861055	455	1	5	0.0555556
13	25861479	25861561	456	1	14	0.222222
13	25861586	25861678	457	2	19	0.104177
13	25862516	25862597	458	1	1	0.0125
13	25876320	25876403	459	1	11	0.198171
13	25876438	25876520	460	1	10	0.12037
13	25961427	25961511	461	4	346	4.27251
13	25961546	25961628	462	2	384	4.10478
13	25970228	25970309	463	1	1	0.0125
13	25973828	25973902	464	1	1	0.0136986
13	26002420	26002502	465	2	9	0.118827
13	26002538	26002620	466	1	16	0.222222
13	26004522	26004634	467	1	33	0.18018
13	26004671	26004753	468	1	41	0.518519
13	26014575	26014723	469	1	3	0.0204082
13	26020096	26020177	470	1	3	0.0375
13	26020214	26020296	471	1	6	0.0648148
13	26024587	26024668	472	1	1	0.0125
13	26028022	26028105	473	1	250	0.243902
13	26028138	26028222	474	2	311	1.65913
13	26125149	26125231	475	1	7	0.111111
13	26130825	26130906	476	0	11	0
13	26130943	26131025	477	2	16	0.185571
13	26145058	26145139	478	1	6	0.075
13	26207582	26207665	479	7	107	0.785089
13	26207692	26207782	480	1	115	0.168539
13	26233145	26233227	481	1	59	1.06481
13	26233263	26233345	482	5	72	0.678068
13	26261178	26261259	483	1	1	0.0125
13	26261297	26261378	484	1	3	0.0375
13	26262842	26262925	485	1	6	0.0487805
13	26262960	26263041	486	1	3	0.0375
13	26320773	26320854	487	1	2	0.025
13	26384835	26384909	488	1	2	0.0273973
13	26447716	26447790	489	1	1	0.0136986
13	26476585	26476667	490	1	2	0.0277778
13	26504483	26504564	491	1	2	0.025
13	26515758	26515839	492	1	1	0.0125
13	26524888	26525022	493	1	2	0.0169173
13	26526256	26526338	494	2	295	3.76543
13	26526374	26526456	495	3	12	0.116677
13	26534919	26535001	496	1	3	0.0462963
13	26535038	26535119	497	1	4	0.05
13	26535586	26535668	498	2	56	0.651852
13	26535703	26535786	499	2	57	0.0997405
13	26542061	26542261	500	4	1416	8.82049
13	26542303	26542387	501	1	701	1.61145
13	26542421	26542504	502	6	704	10.6183
13	26542718	26542815	503	1	5	0.0416667
13	26542852	26542933	504	1	6	0.075
13	26547180	26547263	505	2	12	0.146944
13	26547298	26547379	506	3	23	0.2875
13	26547540	26547623	507	2	51	0.134789
13	26547657	26547740	508	4	52	0.585951
13	26558194	26558275	509	1	1	0.0125
13	26558791	26558872	510	1	1	0.0125
13	26558910	26558991	511	2	2	0.025
13	26559056	26559138	512	2	70	0.987828
13	26559174	26559323	513	2	94	0.1375
13	26559360	26559442	514	1	4	0.0648148
13	26562271	26562360	515	2	520	3.11279
13	26562389	26562473	516	4	548	2.88863
13	26585263	26585345	517	1	3	0.0462963
13	26593758	26593839	518	1	1	0.0125
13	26599404	26599486	519	4	68	0.996024
13	26599522	26599604	520	3	66	0.821868
13	26604332	26604406	521	1	1	0.0136986
13	26725647	26725721	522	1	1	0.0136986
13	26771801	26771903	523	1	2	0.0222772
13	26795551	26795633	524	1	26	0.305556
13	26795669	26795751	525	1	22	0.231481
13	26796369	26796453	526	1	11	0.150602
13	26796488	26796570	527	2	18	0.287515
13	26824573	26824655	528	1	17	0.148148
13	26824690	26824773	529	2	44	0.292881
13	26827933	26828016	530	3	95	1.70595
13	26828051	26828133	531	1	104	1.09259
13	26850397	26850478	532	1	1	0.0125
13	26946915	26946996	533	1	1	0.0125
13	26989664	26989746	534	1	6	0.0493827
13	26998944	26999018	535	1	2	0.0273973
13	27000983	27001136	536	1	2	0.0148026
13	27025856	27025937	537	1	2	0.025
13	27066933	27067014	538	1	1	0.0125
13	27073059	27073141	539	1	4	0.0648148
13	27073150	27073233	540	1	4	0.0457317
13	27129816	27129898	541	1	2	0.0277778
13	27133725	27133807	542	1	2	0.0277778
13	27229430	27229512	543	1	11	0.12037
13	27232166	27232247	544	1	5	0.0625
13	27232269	27232343	545	1	2	0.0273973
13	27242618	27242699	546	1	1	0.0125
13	27258005	27258086	547	1	4	0.05
13	27272784	27272867	548	3	663	0.34701
13	27272874	27272986	549	5	2351	10.3366
13	27272990	27273075	550	3	1354	0.498508
13	27295412	27295493	551	2	6	0.075
13	27295523	27295675	552	5	44	0.206781
13	27295711	27295793	553	2	37	0.461415
13	27333781	27334039	554	18	6175	0.271945
13	27334102	27334184	555	2	15	0.224172
13	27334220	27334381	556	3	38	0.2
13	27334418	27334500	557	3	10	0.111574
13	27335296	27335378	558	2	20	0.195383
13	27335414	27335496	559	1	19	0.324074
13	27345840	27345921	560	1	1	0.0125
13	27393312	27393396	561	1	1026	29.2771
13	27393430	27393513	562	4	1071	2.07266
13	27400603	27400684	563	1	1	0.0125
13	27404255	27404336	564	1	1	0.0125
13	27408946	27409028	565	1	6	0.0925926
13	27409065	27409146	566	1	6	0.075
13	27447066	27447148	567	2	188	2.3366
13	27447184	27447266	568	4	178	2.78048
13	27488292	27488374	569	1	4	0.0493827
13	27504469	27504552	570	2	344	3.31794
13	27504588	27504670	571	2	354	3.89864
13	27540088	27540170	572	1	18	0.222222
13	27540206	27540288	573	1	18	0.296296
13	27592851	27592932	574	1	1	0.0125
13	27616295	27616378	575	1	4	0.0487805
13	27617310	27617393	576	1	17	0.121951
13	27617429	27617511	577	1	17	0.305556
13	27627034	27627116	578	2	4	0.0515689
13	27627152	27627234	579	1	4	0.0462963
13	27687693	27687774	580	2	23	0.2
13	27687811	27687893	581	2	32	0.464464
13	27750686	27750768	582	1	18	0.296296
13	27750788	27750886	583	1	13	0.164948
13	27803795	27803876	584	1	2	0.025
13	27826197	27826278	585	1	4	0.05
13	27826315	27826397	586	1	4	0.0462963
13	27844806	27844888	587	1	3	0.037037
13	27845170	27845253	588	2	277	4.16387
13	27845278	27845370	589	2	268	0.527661
13	27858374	27858455	590	1	1	0.0125
13	27860120	27860194	591	1	1	0.0136986
13	27906439	27906520	592	1	1	0.0125
13	27909206	27909289	593	2	182	1.20325
13	27909324	27909406	594	1	167	2.94444
13	27909677	27909759	595	4	67	0.906542
13	27909794	27909877	596	2	55	0.362094
13	27936200	27936282	597	1	83	1.36111
13	27936317	27936400	598	2	66	0.293415
13	27940183	27940264	599	1	1	0.0125
13	27954172	27954253	600	0	23	0
13	27954289	27954372	601	1	26	0.292683
13	27955626	27955707	602	1	2	0.025
13	27955744	27955825	603	1	2	0.025
13	27974258	27974339	604	1	2	0.025
13	27977665	27977747	605	1	8	0.101852
13	27990719	27990800	606	1	1	0.0125
13	27990806	27990887	607	1	2	0.025
13	27999798	27999879	608	1	2	0.025
13	27999917	28000049	609	1	2	0.0171756
13	28000091	28000173	610	1	15	0.240741
13	28000210	28000291	611	1	8	0.1
13	28023276	28023358	612	1	37	0.138889
13	28023394	28023476	613	4	32	0.0599048
13	28023554	28023793	614	5	460	0.845042
13	28023795	28023876	615	1	3	0.0375
13	28023914	28023995	616	1	1	0.0125
13	28032113	28032194	617	1	3	0.0375
13	28036174	28036255	618	1	1	0.0125
13	28051620	28051701	619	1	1	0.0125
13	28055191	28055265	620	1	1	0.0136986
13	28064860	28064941	621	1	2	0.025
13	28102764	28102846	622	1	4	0.0648148
13	28107349	28107433	623	6	1311	2.78782
13	28107467	28107551	624	8	1126	3.84464
13	28144142	28144344	625	1	508	0.477612
13	28144347	28144429	626	1	5	0.0648148
13	28194171	28194254	627	1	40	0.807927
13	28194289	28194371	628	1	30	0.333333
13	28204321	28204402	629	1	1	0.0125
13	28208240	28208413	630	1	232	0.0465116
13	28208422	28208531	631	2	236	0.123577
13	28255940	28256021	632	1	1	0.0125
13	28268998	28269079	633	1	1	0.0125
13	28281512	28281593	634	1	1	0.0125
13	28286993	28287067	635	1	1	0.0136986
13	28287072	28287153	636	1	2	0.025
13	28350294	28350375	637	1	3	0.0375
13	28350385	28350470	638	11	236	6.62784
13	28350502	28350585	639	1	278	1.97561
13	28351669	28351788	640	1	7	0.0508475
13	28362786	28362985	641	2	43	0.157045
13	28366085	28366168	642	4	10	0.139634
13	28366191	28366286	643	2	14	0.173138
13	28366308	28366389	644	2	8	0.1
13	28366516	28366598	645	5	296	3.63568
13	28366622	28366715	646	7	336	0.434374
13	28368351	28368625	647	7	78	0.146526
13	28369898	28369979	648	1	2	0.025
13	28370723	28370988	649	10	290	0.37446
13	28371122	28371205	650	3	19	0.164712
13	28371225	28371322	651	5	28	0.237414
13	28371343	28371425	652	3	17	0.186177
13	28371466	28371551	653	9	68	0.428386
13	28371584	28371666	654	5	85	0.993827
13	28375011	28375092	655	1	1	0.0125
13	28381580	28381830	656	2	44	0.128229
13	28384224	28384307	657	2	578	10.7871
13	28384341	28384425	658	4	528	3.12731
13	28389945	28390026	659	1	1	0.0125
13	28394037	28394118	660	1	2	0.025
13	28394719	28394800	661	2	2	0.025
