chr	start	end	cid	rid	raw_coverage	norm_coverage	exp_coverage	methylpat
1	757284	757488	1	33	2	2	0.0225989	5:U,10:U,13:U,16:U,21:U,29:U,37:U,43:U,47:U,55:U,65:U,66:U,71:U,72:U,73:U,74:U,77:U,85:U,89:U,96:U,119:M,129:M,144:U,160:U,176:M,177:M,197:U,203:U
1	757324	757523	1	39	1	1	1	3:U,7:U,15:U,25:U,26:U,31:U,32:U,33:U,34:U,37:U,45:U,49:U,56:U,79:U,89:U,104:U,120:U,136:U,137:U,157:M,163:M,171:M,188:U,190:U,193:U
1	757342	757541	1	41	1	1	1	7:U,8:U,13:U,14:U,15:U,16:U,19:U,27:U,31:U,38:U,61:U,71:U,86:U,102:M,118:U,119:U,139:U,145:U,153:U,170:U,172:U,175:U,187:M
1	757359	757558	1	43	1	1	0.786395	2:U,10:U,14:U,21:U,44:U,54:U,69:U,85:M,101:U,102:U,122:U,128:U,136:U,153:U,155:U,158:U,170:U,184:M,186:M,189:M,198:M
1	757247	757463	1	23	2	1.66667	0.955993	8:U,10:U,17:U,20:U,29:U,42:M,47:M,50:M,53:M,58:M,66:M,74:M,80:M,84:M,92:M,102:U,103:U,108:U,109:U,110:U,111:U,114:U,122:U,126:U,133:U,156:U,166:U,181:U,197:M,213:U,214:U
1	757171	757370	1	12	1	1	1	0:U,3:U,15:M,18:M,20:M,21:M,24:M,29:M,30:M,31:M,48:M,51:M,70:U,75:U,84:U,86:U,93:U,96:U,105:U,118:M,123:M,126:M,129:M,134:M,142:M,150:M,156:M,160:M,168:M,178:M,179:M,184:M,185:M,186:M,187:M,190:M,198:M
1	757307	757512	1	36	2	2	0.0114943	6:M,14:M,20:M,24:M,32:M,42:M,43:M,48:M,49:M,50:M,51:M,54:M,62:M,66:M,73:M,96:M,106:U,121:M,137:M,153:U,154:U,174:U,180:U,188:U,205:M
1	757277	757478	1	30	2	2	1.7692	12:M,17:M,20:M,23:M,28:M,36:M,44:M,50:M,54:M,62:M,72:U,73:U,78:U,79:U,80:U,81:U,84:U,92:U,96:U,103:U,126:U,136:U,151:U,167:M,183:U,184:U
1	757213	757412	1	17	1	1	1	6:U,9:U,28:M,33:M,42:M,44:M,51:M,54:M,63:M,76:M,81:M,84:M,87:M,92:M,100:M,108:M,114:M,118:M,126:M,136:M,137:M,142:M,143:M,144:M,145:M,148:M,156:M,160:M,167:M,190:U
1	757245	757444	1	22	1	1	1	1:M,10:M,12:M,19:M,22:M,31:M,44:U,49:U,52:U,55:U,60:U,68:U,76:U,82:U,86:U,94:U,104:M,105:M,110:M,111:M,112:M,113:M,116:M,124:M,128:M,135:M,158:M,168:M,183:U,199:M
1	757162	757363	1	10	2	2	2	0:M,4:M,5:M,9:M,12:M,24:M,27:M,29:M,30:M,33:M,38:M,39:M,40:M,57:M,60:M,79:M,84:M,93:M,95:M,102:M,105:M,114:M,127:U,132:U,135:U,138:U,143:U,151:U,159:U,165:U,169:U,177:U,187:U,188:U,193:U,194:U,195:U,196:U,199:U
1	757152	757376	1	8	2	2	2	5:U,10:U,14:U,15:U,19:U,22:U,34:M,37:M,39:M,40:M,43:M,48:M,49:M,50:M,67:U,70:U,89:M,94:M,103:M,105:M,112:M,115:M,124:M,137:U,142:U,145:U,148:U,153:U,161:U,169:U,175:U,179:U,187:U,197:U,198:U,203:U,204:U,205:U,206:U,209:U,217:U,221:U
1	757314	757549	1	38	2	2	0.0136782	7:U,13:U,17:U,25:U,35:U,36:U,41:U,42:U,43:U,44:U,47:U,55:U,59:U,66:U,89:U,99:M,114:U,130:U,146:U,147:U,167:U,173:U,181:U,198:U,200:U,203:U,215:U,229:U,231:U,234:U
1	757287	757486	1	34	1	1	1	2:U,7:U,10:U,13:U,18:U,26:U,34:U,40:U,44:U,52:U,62:U,63:U,68:U,69:U,70:U,71:U,74:U,82:U,86:U,93:U,116:U,126:M,141:M,157:M,173:U,174:U,194:M
1	757387	757586	1	46	1	1	0.015873	16:U,26:U,41:U,57:U,73:U,74:U,94:M,100:M,108:M,125:U,127:U,130:U,142:M,156:M,158:M,161:M,170:M,176:M,182:M
1	757381	757580	1	45	1	1	0.025641	22:U,32:U,47:U,63:M,79:U,80:U,100:U,106:U,114:U,131:U,133:U,136:U,148:M,162:M,164:M,167:M,176:M,182:M,188:M
1	757396	757595	1	47	1	1	0.0212539	7:U,17:U,32:U,48:M,64:U,65:U,85:U,91:U,99:U,116:U,118:U,121:U,133:U,147:M,149:M,152:M,161:M,167:M,173:M
1	757281	757480	1	32	1	1	0.00209369	8:M,13:M,16:M,19:M,24:M,32:M,40:M,46:M,50:M,58:M,68:M,69:M,74:M,75:M,76:M,77:M,80:M,88:M,92:M,99:M,122:U,132:U,147:U,163:M,179:M,180:M
1	757205	757409	1	15	2	2	2	14:M,17:M,36:U,41:U,50:U,52:U,59:U,62:U,71:U,84:M,89:M,92:M,95:M,100:M,108:M,116:M,122:M,126:M,134:M,144:M,145:M,150:M,151:M,152:M,153:M,156:M,164:M,168:M,175:M,198:M
1	757401	757600	1	48	1	2	0.0140911	2:U,12:M,27:M,43:M,59:U,60:U,80:M,86:M,94:M,111:U,113:U,116:U,128:U,142:U,144:U,147:U,156:U,162:U,168:U,196:U
1	757265	757465	1	26	2	2	0	2:M,11:M,24:M,29:M,32:M,35:M,40:M,48:M,56:M,62:M,66:M,74:M,84:M,85:M,90:M,91:M,92:M,93:M,96:M,104:M,108:M,115:M,138:U,148:U,163:U,179:M,195:M,196:M
1	757369	757568	1	44	1	1	0.0192083	0:M,4:M,11:M,34:M,44:M,59:U,75:M,91:M,92:M,112:U,118:U,126:U,143:M,145:M,148:M,160:U,174:U,176:U,179:U,188:U,194:U
1	757225	757463	1	20	2	1.33333	1.33333	16:M,21:M,30:M,32:M,39:M,42:M,51:M,64:U,69:U,72:U,75:U,80:U,88:U,96:U,102:U,106:U,114:U,124:U,125:U,130:U,131:U,132:U,133:U,136:U,144:U,148:U,155:U,178:M,188:M,203:U,219:U,235:M,236:M
1	757225	757424	1	21	1	0.666667	0.746032	16:M,21:M,30:M,32:M,39:M,42:M,51:M,64:U,69:U,72:U,75:U,80:U,88:U,96:U,102:U,106:U,114:U,124:U,125:U,130:U,131:U,132:U,133:U,136:U,144:U,148:U,155:U,178:U,188:U
1	757270	757469	1	28	1	1	0.149123	6:M,19:U,24:U,27:U,30:U,35:U,43:U,51:U,57:U,61:U,69:U,79:U,80:U,85:U,86:U,87:U,88:U,91:U,99:U,103:U,110:U,133:U,143:M,158:M,174:M,190:U,191:U
1	757220	757419	1	18	1	1	1	2:M,21:U,26:U,35:U,37:U,44:U,47:U,56:U,69:M,74:M,77:M,80:M,85:M,93:M,101:M,107:M,111:M,119:M,129:M,130:M,135:M,136:M,137:M,138:M,141:M,149:M,153:M,160:M,183:M,193:U
1	757272	757471	1	29	2	1	0.825397	4:M,17:U,22:U,25:U,28:U,33:U,41:U,49:U,55:U,59:U,67:U,77:U,78:U,83:U,84:U,85:U,86:U,89:U,97:U,101:U,108:U,131:U,141:U,156:U,172:U,188:U,189:U
