chr	pos	Cov	Meth
3	11056668	264	167
3	11056672	263	172
3	11056735	72	51
3	11056741	70	64
3	11056753	75	69
3	11056771	109	81
3	11056823	203	151
3	11056893	71	56
3	11056997	79	65
3	11057027	127	122
3	11057046	253	198
3	11057052	249	221
3	11057123	151	112
3	11057200	4	3
3	11057425	106	99
3	11057438	35	30
3	11057473	6	6
3	11057501	6	6
3	11057523	5	5
3	11057531	6	5
3	11057540	4	3
3	11057594	7	4
3	11057645	6	6
3	11057650	7	4
3	11057947	44	37
3	11057966	45	41
3	11058027	38	33
3	11058036	36	35
3	11058125	2	0
3	11058371	31	21
3	11058508	130	97
3	11058533	77	73
3	11058536	64	61
3	11058557	26	24
3	11058559	20	20
3	11058561	9	8
3	11058747	1	1
3	11058991	5	2
3	11059116	1	0
3	11059162	1	1
3	11059316	5	4
3	11059391	25	19
3	11059626	18	14
3	11060048	1	1
3	11062489	2	1
3	11063272	1	0
3	11063291	1	1
3	11063473	1	1
3	11064677	1	1
3	11064697	1	1
3	11065289	3	2
3	11065862	1	1
3	11065880	1	1
3	11066298	27	20
3	11066344	26	19
3	11066494	1	1
3	11067108	1	1
3	11067139	1	1
3	11067220	1	1
3	11067358	2	2
3	11067539	100	78
3	11067597	12	11
3	11067767	1	1
3	11067772	1	1
3	11068100	1	1
3	11068555	31	16
3	11068576	33	24
3	11068966	2	2
3	11068973	2	2
3	11069000	2	2
3	11069605	43	37
3	11069689	37	25
3	11069766	1	0
3	11069868	2	2
3	11070147	2	2
3	11070269	1	1
3	11070368	2	2
3	11070378	2	2
3	11070635	7	6
3	11070686	5	4
3	11072895	1	1
3	11073032	1	1
3	11073396	5	3
3	11074488	2	2
3	11075055	3	3
3	11075192	3	3
3	11075241	1	1
3	11075278	3	3
3	11075338	3	3
3	11075437	6	5
3	11076381	1	0
3	11076577	12	12
3	11077863	1	1
3	11077970	1	1
3	11078406	5	5
3	11080268	13	10
3	11080273	13	4
3	11081044	5	5
3	11081112	9	9
3	11081256	2	2
3	11081413	7	7
3	11083871	4	4
3	11083880	4	4
3	11083961	5	5
3	11084036	2	2
3	11084219	4	3
3	11085181	13	13
3	11086296	1	1
3	11086709	16	16
3	11086744	10	10
3	11086788	12	12
3	11087420	28	22
3	11087538	9	8
3	11088901	7	5
3	11090654	8	6
3	11091141	17	14
3	11091226	14	13
3	11091494	26	23
3	11091609	27	23
3	11092102	8	6
3	11092266	12	12
3	11092355	7	5
3	11092492	7	7
3	11092680	12	12
3	11092944	1	0
3	11093245	21	18
3	11093416	21	21
3	11093627	3	2
3	11093855	9	9
3	11093909	2	2
3	11094068	3	3
3	11094277	13	9
3	11094296	12	8
3	11094299	13	11
3	11094694	10	5
3	11094726	4	4
3	11094741	2	2
3	11094770	1	1
3	11094968	3	2
3	11095052	1	0
3	11096167	2	2
3	11096171	3	2
3	11096776	1	0
3	11096905	3	3
3	11096911	3	3
3	11097587	1	1
3	11097755	2	1
3	11098225	2	1
3	11099254	50	41
3	11099368	10	10
3	11099414	20	20
3	11099441	16	5
3	11099478	16	11
3	11099611	11	7
3	11099666	12	12
3	11099740	4	4
3	11099745	2	2
3	11099771	1	1
3	11099984	127	48
3	11099998	127	30
3	11100038	5	3
3	11100051	4	4
3	11100904	2	2
3	11101194	2	2
3	11101892	1	1
3	11101956	5	4
3	11102098	29	1
3	11102227	11	11
3	11102257	14	10
3	11102290	14	11
3	11102402	1	1
3	11102767	1	1
3	11102798	1	1
3	11103757	11	7
3	11104178	3	1
3	11104535	5	5
3	11104661	75	66
3	11104876	3	1
3	11105238	8	6
3	11105430	1	1
3	11105526	71	45
3	11106024	1	1
3	11106317	17	15
3	11106421	23	16
3	11106453	24	16
3	11106682	7	1
3	11106704	5	4
3	11106849	2	2
3	11106872	3	2
3	11106963	14	12
3	11107090	1	1
3	11107331	14	10
3	11107359	29	23
3	11107423	26	17
3	11107434	19	17
3	11107610	8	6
3	11107665	10	2
3	11107733	4	4
3	11107736	4	4
3	11107744	4	4
3	11107792	6	5
3	11107842	4	4
3	11107848	3	2
3	11109647	1	1
3	11109740	1	1
3	11110368	2	2
3	11110597	4	4
3	11110834	1	1
3	11111599	3	3
3	11111715	15	9
3	11111733	13	13
3	11111824	6	6
3	11111865	3	3
3	11112003	2	1
3	11112607	3	3
3	11113412	2	2
3	11113455	1	1
3	11113487	3	3
3	11113940	3	2
3	11114360	12	8
3	11114775	5	5
3	11114913	7	7
3	11118725	6	4
3	11121014	4	4
3	11121060	2	2
3	11121210	2	2
3	11121285	1	1
3	11121824	13	12
3	11121855	20	19
3	11121935	12	11
3	11122073	28	26
3	11122482	1	1
3	11122487	1	1
3	11122501	1	1
3	11122578	1	0
3	11122815	14	11
3	11123291	40	35
3	11123688	100	97
3	11123715	125	121
3	11124026	11	11
3	11124038	10	10
3	11124041	10	9
3	11124054	10	10
3	11124094	5	5
3	11124355	135	129
3	11124359	150	143
3	11124367	177	168
3	11124369	180	172
3	11124396	201	194
3	11124401	187	178
3	11124414	166	159
3	11124423	165	163
3	11124458	84	83
3	11124463	58	52
3	11124465	57	52
3	11124481	19	17
3	11124712	60	58
3	11124831	3	2
3	11124910	1	1
3	11124917	1	1
3	11124938	1	1
3	11125090	1	1
3	11125107	1	1
3	11125114	3	2
3	11125127	8	8
3	11125136	12	12
3	11125145	13	10
3	11125152	14	14
3	11125159	18	17
3	11125170	24	23
3	11125182	28	28
3	11125197	33	33
3	11125224	32	32
3	11125236	29	29
3	11125251	30	30
3	11125263	24	23
3	11125278	36	36
3	11125290	59	57
3	11125305	70	69
3	11125317	96	94
3	11125332	92	92
3	11125347	90	87
3	11125475	1	1
3	11125480	1	1
3	11125488	1	1
3	11125530	1	1
3	11125533	1	0
3	11125565	6	6
3	11125578	7	7
3	11125616	7	7
3	11125626	7	6
3	11125640	7	7
3	11125648	7	6
3	11125656	5	5
3	11125775	1	1
3	11125796	1	1
3	11125804	1	1
3	11126069	1	1
3	11126095	4	4
3	11126136	13	12
3	11126245	33	29
3	11126316	82	73
3	11126324	98	87
3	11126332	111	99
3	11126362	109	104
3	11126396	100	95
3	11126432	16	15
3	11126438	12	12
3	11126473	4	4
3	11126528	4	4
3	11126532	4	4
3	11128956	1	1
3	11128998	1	1
3	11129012	2	2
3	11129018	2	2
3	11129045	2	1
3	11129114	1	1
3	11129116	1	1
3	11129123	3	2
3	11129429	4	4
3	11129433	5	5
3	11129438	5	5
3	11129498	18	18
3	11129514	16	15
3	11129574	2	2
3	11130241	2	0
3	11130264	2	0
3	11130291	1	1
3	11130293	1	1
3	11130581	1	1
3	11130610	1	1
3	11130623	1	1
3	11130903	2	2
3	11130915	2	2
3	11130918	2	2
3	11130931	2	2
3	11130971	2	2
3	11131197	2	1
3	11131232	4	4
3	11131236	4	3
3	11131244	5	5
3	11131246	5	5
3	11131568	38	25
3	11131652	7	1
3	11131831	1	1
3	11131983	47	38
3	11132110	26	22
3	11132331	2	2
3	11132341	2	2
3	11132671	8	7
3	11132720	10	10
3	11132752	44	34
3	11132798	75	51
3	11133934	24	23
3	11133988	42	36
3	11134014	34	31
3	11134025	26	25
3	11134047	7	7
3	11134054	6	5
3	11134092	4	2
3	11134133	3	3
3	11134135	3	3
3	11134153	4	2
3	11134187	2	2
3	11134199	2	2
3	11134213	2	2
3	11134248	1	1
3	11134255	2	2
3	11134262	1	1
3	11134267	1	1
3	11134300	1	1
3	11134361	1	1
3	11134395	5	5
3	11134407	5	5
3	11134421	5	5
3	11134456	4	4
3	11134463	4	4
3	11134468	2	2
3	11134472	1	0
3	11134501	2	2
3	11134525	3	2
3	11134540	4	3
3	11134542	4	4
3	11134544	3	3
3	11134562	2	1
3	11134579	2	1
3	11134596	2	1
3	11134622	3	3
3	11134657	2	2
3	11134664	2	2
3	11135324	2	1
3	11135992	3	3
3	11136929	1	1
3	11137044	1	1
3	11137651	9	8
3	11137741	5	5
3	11137760	3	3
3	11137765	2	2
3	11138481	8	7
3	11138504	10	10
3	11139236	1	1
3	11139277	1	1
3	11139847	1	0
3	11140321	3	3
3	11140350	2	1
3	11141118	73	63
3	11141141	77	74
3	11141143	79	74
3	11141152	106	97
3	11141177	132	106
3	11141200	103	93
3	11141204	84	76
3	11141213	82	79
3	11141215	87	78
3	11141304	97	92
3	11141308	102	93
3	11141316	103	89
3	11141324	97	81
3	11141328	98	88
3	11141341	96	93
3	11141360	116	101
3	11141379	135	127
3	11141396	96	88
3	11141400	122	116
3	11141404	116	100
3	11141491	529	485
3	11141497	575	526
3	11141505	616	489
3	11141517	663	589
3	11141529	718	613
3	11141535	711	639
3	11141543	692	606
3	11141555	524	458
3	11141573	349	324
3	11141577	328	288
3	11141619	114	94
3	11141622	101	92
3	11141624	97	89
3	11141630	93	86
3	11141636	114	68
3	11141665	215	185
3	11141781	63	58
3	11141802	21	20
3	11141818	12	10
3	11141824	12	12
3	11141832	12	12
3	11141835	11	10
3	11141884	6	6
3	11141887	6	5
3	11141890	6	6
3	11141897	5	5
3	11141965	2	2
3	11141982	2	2
3	11142011	4	4
3	11142020	4	4
3	11142024	6	4
3	11142026	6	5
3	11142048	5	4
3	11142062	6	6
3	11142096	5	5
3	11142159	149	100
3	11142182	171	146
3	11142200	174	169
3	11142203	174	174
3	11142217	13	8
3	11142223	162	149
3	11142226	13	11
3	11142232	16	15
3	11142240	13	11
3	11142257	14	11
3	11142305	10	10
3	11142527	608	521
3	11142552	816	725
3	11142579	931	824
3	11142585	1024	779
3	11142604	1076	980
3	11142627	1345	1196
3	11142629	1391	1335
3	11142643	1608	1436
3	11142658	1537	1429
3	11142661	1517	1395
3	11142690	1109	1010
3	11142697	1019	838
3	11142769	244	189
3	11142812	1038	350
3	11142831	1532	1200
3	11142861	1362	1124
3	11142867	1326	1218
3	11142914	433	410
3	11143021	3679	3449
3	11143027	4033	3747
3	11143030	4281	3799
3	11143062	5864	5212
3	11143130	3348	2981
3	11143170	2581	2385
3	11143219	1865	1640
3	11143225	1693	1496
3	11143264	660	548
3	11143305	46	39
3	11143320	8	5
3	11143341	10	9
3	11143439	12	11
3	11143447	10	9
3	11143525	15	14
3	11143527	15	13
3	11143602	4	4
3	11143639	29	29
3	11143691	78	73
3	11143748	43	38
3	11143787	9	9
3	11143907	49	35
3	11143912	51	49
3	11143936	65	57
3	11143940	67	63
3	11143997	35	32
3	11144003	32	30
3	11144083	16	14
3	11144139	17	14
3	11144208	55	46
3	11144221	75	68
3	11144229	92	88
3	11144231	94	85
3	11144239	101	89
3	11144292	84	56
3	11144297	76	62
3	11144303	58	50
3	11144365	1033	888
3	11144372	1175	926
3	11144428	1788	1625
3	11144458	1361	1249
3	11144486	987	907
3	11144500	815	761
3	11144509	788	729
3	11144570	298	203
3	11144654	1756	1448
3	11144673	2228	1961
3	11144675	2261	1993
3	11144706	2711	2432
3	11144721	3162	2995
3	11144729	3293	3090
3	11144733	3195	593
3	11144811	2034	1385
3	11144849	1250	864
3	11144937	124	88
3	11145010	4	3
3	11145075	37	32
3	11145105	253	231
3	11145173	289	269
3	11145177	267	244
3	11145205	84	79
3	11145221	190	168
3	11145231	269	232
3	11145255	433	400
3	11145272	515	494
3	11145275	510	457
3	11145299	515	481
3	11145316	401	383
3	11145336	210	192
3	11145358	58	53
3	11145375	3	3
3	11145406	13	13
3	11145422	18	17
3	11145553	56	50
3	11145620	80	66
3	11145881	400	379
3	11145925	1235	1141
3	11146031	11	10
3	11146119	18	18
3	11146125	16	16
3	11146287	2	2
3	11146290	2	2
3	11146322	1	0
3	11146330	1	0
3	11146351	2	1
3	11146356	1	1
3	11146539	137	127
3	11146551	194	181
3	11146585	249	233
3	11146591	259	205
3	11146596	260	247
3	11146605	250	204
3	11146668	156	145
3	11146689	121	107
3	11146698	113	108
3	11146734	42	33
3	11146780	5	4
3	11146789	13	11
3	11146795	14	11
3	11146978	67	57
3	11146987	120	102
3	11147015	461	438
3	11147029	771	373
3	11147055	1047	968
3	11147069	1087	957
3	11147135	658	482
3	11147187	254	203
3	11147235	11	7
3	11147243	8	5
3	11147380	111	104
3	11147399	211	190
3	11147435	327	240
3	11147475	298	277
3	11147499	156	139
3	11147502	136	115
3	11147512	87	79
3	11147554	6	6
3	11147559	3	3
3	11147673	4	4
3	11147693	4	3
3	11148025	8	7
3	11148149	5	5
3	11148155	5	4
3	11148172	8	8
3	11148213	7	7
3	11148235	8	8
3	11148275	11	8
3	11148352	24	21
3	11148716	96	92
3	11149152	2	2
3	11149155	2	2
3	11149189	2	1
3	11149261	9	6
3	11149284	10	10
3	11149286	10	10
3	11149295	12	12
3	11149631	4	3
3	11150905	7	7
3	11151019	1	1
3	11151667	2	2
3	11152601	2	2
3	11152714	4	4
3	11154172	1	1
3	11155443	16	14
3	11157314	1	1
3	11158864	1	1
3	11160375	1	1
3	11160933	1	1
3	11162735	2	2
3	11163428	1	0
3	11163928	2	2
3	11164280	1	1
3	11165392	3	3
3	11165424	8	1
3	11165993	1	1
3	11165996	1	1
3	11166230	4	4
3	11166235	4	4
3	11166345	7	6
3	11167670	13	11
3	11167682	16	15
3	11167890	27	8
3	11167892	27	8
3	11167894	27	8
3	11167896	28	9
3	11167898	29	10
3	11167900	29	11
3	11167904	30	10
3	11167906	29	11
3	11167908	28	13
3	11167912	17	9
3	11168067	5	5
3	11168417	8	8
3	11168460	15	15
3	11168935	4	4
3	11169331	2	2
3	11169428	1	1
3	11170512	6	2
3	11171506	3	3
3	11171513	3	3
3	11171521	3	3
3	11172106	1	1
3	11172403	4	4
3	11172431	4	4
3	11174190	2	2
3	11176514	1	1
3	11177311	4	4
3	11177471	11	11
3	11177826	6	5
3	11177869	5	5
3	11177873	5	5
3	11178680	11	4
3	11179088	2	1
3	11179576	1	1
3	11179810	3	3
3	11179984	17	16
3	11180003	19	17
3	11180398	9	9
3	11180560	1	1
3	11180631	9	9
3	11180661	15	15
3	11180722	15	14
3	11180902	2	2
3	11180906	2	2
3	11180948	2	2
3	11181034	1	1
3	11181054	3	3
3	11181879	2	2
3	11182502	18	14
3	11182663	18	17
3	11184405	45	31
3	11184780	38	24
3	11184819	76	53
3	11185054	1	1
3	11185084	1	0
3	11185595	4	3
3	11185805	8	8
3	11185817	11	11
3	11185949	126	5
3	11187556	1	1
3	11188109	10	9
3	11188112	10	9
3	11188115	10	10
3	11188118	9	6
3	11188849	25	25
3	11189440	4	4
3	11189774	4	4
3	11189894	45	30
3	11190052	34	30
3	11190195	16	14
3	11190558	45	39
3	11190717	2	2
3	11190842	1	1
3	11190867	2	1
3	11191445	15	15
3	11191546	17	17
3	11191596	12	12
3	11191607	11	11
3	11191771	1	1
3	11193156	27	26
3	11193180	25	24
3	11193286	13	13
3	11193540	1	1
3	11193846	5	5
3	11194145	1	0
3	11194533	1	1
3	11194550	1	1
3	11194909	11	9
3	11196376	5	5
3	11196722	6	6
3	11198392	2	1
3	11198401	2	2
3	11198416	3	2
3	11198490	332	297
3	11198573	959	872
3	11198581	831	692
3	11198595	599	511
3	11198638	163	130
3	11198700	23	20
3	11198702	23	20
3	11198705	23	20
3	11198718	22	19
3	11198724	21	16
3	11198728	20	19
3	11198730	21	21
3	11199724	2	2
3	11199969	1	1
3	11200742	2	2
3	11201304	4	4
3	11201520	1	0
3	11201835	8	7
3	11202537	6	6
3	11202570	11	11
3	11202663	2	2
3	11202806	2	2
3	11202864	3	3
3	11203098	1	1
3	11203427	9	9
3	11203665	8	8
3	11203881	6	5
3	11204240	1	1
3	11204247	1	1
3	11204337	3	3
3	11205462	3	3
3	11205724	17	8
3	11205783	10	8
3	11205984	1	1
3	11206025	10	7
3	11206067	14	12
3	11206300	3	1
3	11206380	6	6
3	11206400	7	7
3	11206686	23	20
3	11206779	2	2
3	11207115	1	1
3	11208722	16	14
3	11208728	16	14
3	11208749	20	19
3	11208785	22	19
3	11210951	17	17
3	11211014	31	26
3	11211018	31	29
3	11211180	10	8
3	11211233	6	6
3	11211757	4	3
3	11211782	6	6
3	11211803	6	6
3	11211859	5	2
3	11211880	3	1
3	11212465	6	6
3	11213908	6	6
3	11213917	7	6
3	11214195	5	5
3	11214705	2	2
3	11215041	27	24
3	11215135	3	3
3	11216494	4	4
3	11216818	1	1
3	11216893	9	8
3	11218019	26	24
3	11219139	1	1
3	11219171	1	1
3	11219212	1	1
3	11219348	76	55
3	11219399	42	30
3	11219411	7	5
3	11220112	1	1
3	11220119	1	1
3	11220140	1	1
3	11220518	4	3
3	11222398	1	1
3	11222469	1	1
3	11223058	6	6
3	11223253	11	9
3	11223739	3	3
3	11224229	10	10
3	11224586	1	1
3	11225045	8	8
3	11225398	2	1
3	11226636	4	1
3	11226676	4	3
3	11226718	1	1
3	11226741	1	0
3	11227178	8	5
3	11227245	2	0
3	11228156	4	4
3	11229574	13	2
3	11229580	19	5
3	11230811	5	4
3	11230872	4	4
3	11231052	1	1
3	11231486	4	4
3	11232242	1	1
3	11232442	3	3
3	11233068	4	4
3	11233756	6	5
3	11233888	3	2
3	11234456	1	1
3	11235861	2	2
3	11235898	1	0
3	11236296	2	2
3	11236768	1	1
3	11236810	3	3
3	11236890	4	3
3	11237356	14	13
3	11238895	1	1
3	11238906	2	2
3	11239078	10	8
3	11239136	4	4
3	11239199	1	1
3	11239521	5	2
3	11239592	6	6
3	11239623	2	2
3	11239904	2	2
3	11240169	1	1
3	11240190	1	1
3	11240818	167	145
3	11240874	164	131
3	11240967	3	3
3	11241014	12	8
3	11241164	3	3
3	11241257	3	3
3	11241520	2	2
3	11241627	5	5
3	11241783	11	9
3	11241827	2	2
3	11241985	1	1
3	11242084	4	4
3	11242147	1	1
3	11242457	1	1
3	11244216	4	4
3	11244596	9	8
3	11244780	1	1
3	11244819	1	1
3	11245351	8	7
3	11249651	14	12
3	11252254	15	15
3	11252308	9	8
3	11253206	1	1
3	11253322	4	3
3	11254153	1	1
3	11254205	1	1
3	11254442	1	1
3	11254701	5	3
3	11254962	9	8
3	11255838	1	1
3	11256485	2	2
3	11256571	1	0
3	11256713	8	8
3	11256813	3	3
3	11256828	1	1
3	11257538	6	6
3	11257546	5	5
3	11257627	1	1
3	11259223	15	12
3	11259253	11	8
3	11259265	9	7
3	11259328	17	9
3	11259481	62	30
3	11259488	71	42
3	11259558	83	62
3	11259919	1	1
3	11260616	1	1
3	11261172	4	3
3	11261246	6	6
3	11262058	1	0
3	11262339	44	44
3	11263369	1	1
3	11263855	26	26
3	11264265	1	1
3	11264401	1	1
3	11264816	1	1
3	11264832	1	1
3	11264857	1	0
3	11267455	16	15
3	11267560	49	34
3	11267593	46	40
3	11267624	37	34
3	11270374	1	1
3	11272068	21	16
3	11272768	1	1
3	11273187	4	2
3	11273531	5	5
3	11274441	3	2
3	11274575	10	6
3	11275536	3	3
3	11275546	3	3
3	11277250	1	1
3	11277836	1	0
3	11277883	9	4
3	11279219	10	9
3	11279243	13	11
3	11279310	9	8
3	11279601	7	7
3	11279635	4	4
3	11280323	9	8
3	11280356	10	10
3	11280375	8	8
3	11280384	8	6
3	11280453	3	2
3	11281319	1	1
3	11283179	5	5
3	11283252	5	5
3	11283580	12	11
3	11283623	12	12
3	11284191	22	22
3	11284245	25	24
3	11284825	4	3
3	11285260	1	1
3	11285560	3	3
3	11285574	5	5
3	11285597	7	7
3	11285699	4	4
3	11285765	2	2
3	11285964	1	1
3	11286918	3	2
3	11287237	1	1
3	11287274	2	1
3	11288141	10	9
3	11289586	3	2
3	11289633	10	6
3	11289739	7	7
3	11289805	4	4
3	11291057	5	2
3	11292119	1	1
3	11292355	5	5
3	11294686	2	0
3	11295114	3	3
3	11295685	1	0
3	11295924	8	7
3	11296476	3	3
3	11296520	2	2
3	11296561	1	1
3	11297984	1	1
3	11298305	1	1
3	11300028	3	3
3	11300049	2	2
3	11300103	1	1
3	11302616	2	2
3	11302640	2	2
3	11302667	2	2
3	11303403	5	4
3	11304191	8	8
3	11304526	26	26
3	11304655	1	1
3	11306708	1	1
3	11306946	7	7
3	11307002	2	2
3	11307238	6	6
3	11307268	11	9
3	11307729	11	9
3	11308188	17	15
3	11308232	29	26
3	11308309	18	17
3	11308331	13	12
3	11310783	3	3
3	11310796	3	3
3	11311413	1	1
3	11311657	5	4
3	11311688	5	3
3	11311917	24	21
3	11311964	18	15
3	11311992	10	7
3	11312648	1	0
3	11312720	6	5
3	11313106	32	28
3	11313197	5	5
3	11313783	3	3
3	11313969	6	6
3	11314042	6	6
3	11314054	6	5
3	11314175	1	1
3	11314807	15	15
3	11315214	9	9
3	11315802	1	1
3	11315827	1	1
3	11316053	5	3
3	11316253	3	3
3	11316824	3	3
3	11316928	1	1
3	11316988	1	1
3	11317004	2	2
3	11317098	1	0
3	11317205	4	4
3	11317770	2	2
3	11317962	15	13
3	11318094	2	2
3	11318406	6	5
3	11318682	53	43
3	11318763	33	28
3	11318882	4	4
3	11319075	1	1
3	11319370	7	7
3	11320049	5	5
3	11320850	11	10
3	11321381	2	2
3	11321790	6	5
3	11322577	2	2
3	11322608	1	1
3	11322672	6	6
3	11322731	6	6
3	11322756	1	1
3	11322893	9	8
3	11322957	5	5
3	11323241	7	5
3	11326161	1	1
3	11327652	1	1
3	11327994	1	1
3	11328034	1	1
3	11328312	8	7
3	11329200	1	1
3	11329233	1	1
3	11329383	2	2
3	11329523	3	3
3	11329537	2	2
3	11329592	2	2
3	11330470	4	4
3	11330503	7	3
3	11330549	16	12
3	11330699	38	35
3	11330773	54	44
3	11330821	47	37
3	11331312	1	1
3	11331343	1	1
3	11331562	49	43
3	11331743	1	1
3	11331971	1	1
3	11331990	1	1
3	11333025	7	7
3	11333170	23	15
3	11333204	37	33
3	11333537	1	1
3	11333733	2	2
3	11333806	674	543
3	11333889	383	169
3	11334220	13	13
3	11334347	24	22
3	11334469	55	41
3	11334568	19	16
3	11334577	18	17
3	11334624	5	5
3	11334897	13	10
3	11334906	7	5
3	11334955	4	3
3	11334987	4	3
3	11335238	21	14
3	11335297	12	4
3	11337804	2	2
3	11337925	1	1
3	11338195	2	2
3	11338203	3	3
3	11340032	7	7
3	11340185	38	21
3	11340192	30	11
3	11340248	21	13
3	11342734	12	9
3	11343920	2	2
3	11343941	2	2
3	11345226	5	5
3	11346224	1	1
3	11348457	2	1
3	11348562	1	1
3	11349835	104	74
3	11349845	85	39
3	11349876	81	53
3	11349957	4	2
3	11350080	4	4
3	11350095	2	2
3	11350103	2	2
3	11350544	5	5
3	11351591	8	6
3	11351641	3	3
3	11351736	12	12
3	11352191	3	3
3	11352207	6	6
3	11352227	25	14
3	11352263	58	47
3	11352269	61	38
3	11352279	64	53
3	11352306	59	49
3	11352343	29	19
3	11352350	19	12
3	11352394	1	1
3	11352473	2	2
3	11352488	1	1
3	11353407	26	21
3	11353559	14	4
3	11354031	8	3
3	11356475	1	1
3	11357260	1	1
3	11357548	2	2
3	11358030	1	1
3	11358297	1	1
3	11358609	2	1
3	11358758	3	2
3	11359236	6	2
3	11359328	17	7
3	11359361	26	17
3	11359391	25	11
3	11359503	1	1
3	11359603	2	2
