chr	start	end	cid	npatterns	total_coverage	total_flow
13	20805653	20805741	73	20	133	0.592892
13	20805769	20805999	74	5	150	0.0827759
13	20889728	20889809	75	1	1	0.0125
13	20924897	20925157	76	5	100	0.158627
13	20936278	20936437	77	1	3	0.0237342
13	20961914	20961997	78	4	36	0.246052
13	20962031	20962114	79	1	23	0.292683
13	20966784	20966865	80	0	2	0
13	20967067	20967149	81	1	2	0.0277778
13	20967184	20967265	82	1	1	0.0125
13	21010176	21010257	83	1	1	0.0125
13	21050587	21050668	84	1	1	0.0125
13	21071772	21071853	85	1	1	0.0125
13	21101035	21101116	86	1	1	0.0125
13	21119600	21119681	87	1	1	0.0125
13	21177992	21178074	88	1	4	0.0462963
13	21192570	21192651	89	1	1	0.0125
13	21277725	21277806	90	1	1	0.0125
13	21290995	21291079	91	6	452	1.13234
13	21291113	21291204	92	10	426	3.31434
13	21356262	21356343	93	1	1	0.0125
13	21356379	21356460	94	1	1	0.0125
13	21495897	21495971	95	1	1	0.0136986
13	21499011	21499092	96	1	2	0.025
13	21499129	21499210	97	1	6	0.075
13	21514162	21514243	98	1	2	0.025
13	21514279	21514361	99	2	2	0.028125
13	21610557	21610638	100	1	1	0.0125
13	21694569	21694643	101	1	1	0.0136986
13	21698256	21698337	102	1	1	0.0125
13	21698374	21698455	103	1	1	0.0125
13	21711785	21711867	104	1	4	0.0462963
13	21721764	21721964	105	4	108	0.345771
13	21748466	21748547	106	1	1	0.0125
13	21808887	21808968	107	1	1	0.0125
13	21866054	21866135	108	1	4	0.05
13	21866173	21866254	109	2	4	0.05
13	21872552	21872634	110	4	79	0.992614
13	21872670	21872817	111	1	128	0.976027
13	21896583	21896664	112	2	2	0.025
13	21897753	21897834	113	1	2	0.025
13	21900386	21900460	114	1	1	0.0136986
13	21902434	21902527	115	1	28	0.358696
13	21902552	21902634	116	3	20	0.263098
13	22058089	22058183	117	10	43	0.319091
13	22100098	22100184	118	1	2	0.0264706
13	22242922	22243005	119	2	9	0.171037
13	22243004	22243122	120	4	10	0.0874228
13	22325346	22325427	121	1	1	0.0125
13	22387821	22387902	122	1	1	0.0125
13	22425375	22425456	123	1	2	0.025
13	22468342	22468424	124	6	42	0.662934
13	22468460	22468542	125	3	39	0.372076
13	22518879	22518960	126	1	1	0.0125
13	22520317	22520410	127	3	4	0.0420591
13	22520435	22520516	128	1	6	0.075
13	22531269	22531343	129	1	1	0.0136986
13	22684945	22685027	130	1	3	0.037037
13	22685064	22685145	131	1	3	0.0375
13	22686337	22686419	132	5	9	0.116208
13	22686455	22686537	133	1	7	0.111111
13	22694786	22694867	134	1	1	0.0125
13	22694911	22694985	135	1	1	0.0136986
13	22695678	22695954	136	3	331	0.287582
13	22740219	22740300	137	1	1	0.0125
13	22772185	22772266	138	3	13	0.1625
13	22772302	22772384	139	2	10	0.113169
13	22809253	22809334	140	2	3	0.025
13	22809370	22809452	141	1	5	0.0555556
13	23147759	23147840	142	1	1	0.0125
13	23353258	23353339	143	1	1	0.0125
13	23411792	23411873	144	1	2	0.025
13	23412162	23412236	145	1	1	0.0136986
13	23412264	23412361	146	2	3	0.025
13	23522652	23522734	147	1	3	0.037037
13	23539677	23539758	148	1	1	0.0125
13	23556799	23556873	149	1	1	0.0136986
13	23556908	23556989	150	1	1	0.0125
13	23733407	23733488	151	3	8	0.1
13	23733525	23733606	152	1	4	0.05
13	23734876	23735076	153	4	16	0.0647382
13	23785054	23785135	154	1	1	0.0125
13	23785173	23785254	155	1	1	0.0125
13	23785293	23785374	156	0	4	0
13	23785390	23785493	157	1	2	0.0220588
13	23819249	23819330	158	1	1	0.0125
13	23874025	23874106	159	2	4	0.05
13	23874129	23874225	160	1	3	0.0315789
13	23874498	23874579	161	0	5	0
13	23874615	23874697	162	1	4	0.0555556
13	23901097	23901178	163	1	1	0.0125
13	23950677	23950759	164	1	2	0.0277778
13	23972737	23972818	165	1	1	0.0125
13	24023858	24023939	166	1	2	0.025
13	24040692	24040774	167	1	10	0.138889
13	24040810	24040892	168	1	12	0.12037
13	24085532	24085613	169	1	2	0.025
13	24128185	24128268	170	4	82	0.189943
13	24128303	24128385	171	1	56	0.935185
13	24128683	24128764	172	2	2	0.025
13	24152808	24153007	173	2	28	0.123171
13	24153240	24153321	174	1	1	0.0125
13	24242101	24242175	175	1	1	0.0136986
13	24269870	24269944	176	3	4	0.0511986
13	24269986	24270069	177	2	3	0.0490854
13	24270105	24270186	178	1	1	0.0125
13	24278946	24279027	179	2	3	0.0398973
13	24279061	24279162	180	3	9	0.08625
13	24279571	24279652	181	1	1	0.0125
13	24279689	24279770	182	1	2	0.025
13	24380996	24381199	183	2	24	0.0424682
13	24415427	24415508	184	1	2	0.025
13	24442807	24442889	185	2	4	0.0548579
13	24442925	24443006	186	1	3	0.0375
13	24445310	24445392	187	2	34	0.422278
13	24445428	24445510	188	1	31	0.314815
13	24460542	24460623	189	1	1	0.0125
13	24463105	24463189	190	2	77	0.933729
13	24463222	24463304	191	3	78	0.832508
13	24476555	24476636	192	2	5	0.05
13	24476731	24476812	193	1	1	0.0125
13	24476914	24476996	194	1	2	0.0277778
13	24477031	24477114	195	1	31	0.341463
13	24477272	24477354	196	9	76	0.983893
13	24477390	24477472	197	10	55	0.699988
13	24478617	24478699	198	1	5	0.0833333
13	24478735	24478816	199	1	1	0.0125
13	24478816	24478935	200	2	2	0.028125
13	24548183	24548264	201	1	1	0.0125
13	24571651	24571732	202	1	1	0.0125
13	24597900	24597981	203	1	1	0.0125
13	24694161	24694242	204	2	5	0.0625
13	24694286	24694360	205	1	1	0.0136986
13	24723055	24723137	206	1	3	0.037037
13	24723180	24723254	207	1	1	0.0136986
13	24741766	24741847	208	1	1	0.0125
13	24786690	24786771	209	1	1	0.0125
13	24789335	24789416	210	2	3	0.0375
13	24789454	24789536	211	1	3	0.0462963
13	24797190	24797271	212	1	2	0.025
13	24797965	24798050	213	4	53	0.419118
13	24798079	24798164	214	7	54	0.477788
13	24798173	24798256	215	17	109	0.603856
13	24798290	24798373	216	7	105	0.116697
13	24800984	24801068	217	2	13	0.248457
13	24801102	24801184	218	2	24	0.359671
13	24821874	24821955	219	1	1	0.0125
13	24841067	24841148	220	1	1	0.0125
13	24845631	24845712	221	1	1	0.0125
13	24845857	24845939	222	1	11	0.0740741
13	24845975	24846057	223	1	11	0.138889
13	24846206	24846318	224	1	7	0.0878378
13	24846324	24846406	225	2	10	0.10204
13	24882907	24882988	226	1	1	0.0125
13	24883022	24883103	227	1	1	0.0125
13	24915158	24915239	228	1	2	0.025
13	24945132	24945215	229	1	3	0.0487805
13	25000311	25000392	230	1	1	0.0125
13	25085333	25085602	231	7	82	0.24274
13	25085803	25085884	232	1	1	0.0125
13	25085964	25086045	233	1	28	0.35
13	25086082	25086164	234	2	25	0.362205
13	25086233	25086315	235	1	11	0.0987654
13	25086351	25086446	236	1	29	0.12766
13	25086482	25086564	237	2	6	0.103125
13	25154566	25154647	238	1	1	0.0125
13	25164517	25164598	239	1	1	0.0125
13	25185207	25185288	240	1	2	0.025
13	25185325	25185407	241	1	14	0.240741
13	25262422	25262504	242	2	3	0.049537
13	25263917	25263998	243	1	1	0.0125
13	25264035	25264116	244	2	2	0.025
13	25265473	25265555	245	1	5	0.0493827
13	25265592	25265673	246	1	2	0.025
13	25268897	25268979	247	1	3	0.0462963
13	25269022	25269096	248	1	1	0.0136986
13	25272105	25272179	249	1	1	0.0136986
13	25272203	25272284	250	1	2	0.025
13	25283948	25284022	251	1	1	0.0136986
13	25284066	25284147	252	1	1	0.0125
13	25284240	25284321	253	1	1	0.0125
13	25315675	25315749	254	1	1	0.0136986
13	25316861	25316944	255	2	83	0.751753
13	25316980	25317062	256	2	69	0.713742
13	25317371	25317507	257	2	19	0.0401235
13	25317506	25317588	258	2	15	0.203704
13	25317897	25317979	259	2	26	0.403996
13	25318000	25318097	260	2	24	0.161397
13	25319867	25319951	261	34	128	2.75572
13	25319984	25320104	262	16	139	0.0875116
13	25320890	25320972	263	4	9	0.103101
13	25321008	25321089	264	2	7	0.0875
13	25321644	25321725	265	1	1	0.0125
13	25321762	25321844	266	2	16	0.201241
13	25338001	25338083	267	2	13	0.139415
13	25338118	25338201	268	2	13	0.0489468
13	25338237	25338321	269	4	25	0.228334
13	25338355	25338437	270	2	14	0.181276
13	25497095	25497301	271	2	35	0.112653
13	25532734	25532815	272	1	1	0.0125
13	25535837	25535923	273	2	26	0.351961
13	25574721	25574802	274	1	1	0.0125
13	25577335	25577416	275	1	1	0.0125
13	25592137	25592218	276	1	1	0.0125
13	25592253	25592337	277	3	13	0.11471
13	25592369	25592450	278	1	1	0.0125
13	25592594	25592675	279	1	1	0.0125
13	25670822	25670903	280	1	1	0.0125
13	25670934	25671015	281	1	1	0.0125
13	25672434	25672515	282	1	1	0.0125
13	25715852	25715962	283	1	2	0.0206422
13	25729598	25729679	284	1	7	0.0875
13	25729717	25729798	285	1	2	0.025
13	25730229	25730310	286	1	2	0.025
13	25730345	25730419	287	1	2	0.0273973
13	25743621	25743912	288	12	787	0.244441
13	25743942	25744155	289	14	115	0.166858
13	25744196	25744299	290	2	22	0.09375
13	25744337	25744468	291	6	13	0.125
13	25744486	25744567	292	3	4	0.05
13	25745826	25746026	293	8	16	0.140008
13	25746096	25746177	294	4	12	0.075
13	25746208	25746296	295	1	15	0.146552
13	25746326	25746567	296	5	17	0.0738852
13	25747241	25747315	297	1	1	0.0136986
13	25747359	25747441	298	2	3	0.0412551
13	25747592	25747691	299	1	3	0.0408163
13	25747711	25747792	300	1	1	0.0125
13	25749739	25749831	301	1	40	0.131868
13	25749844	25749938	302	4	55	0.184099
13	25750012	25750094	303	1	7	0.0925926
13	25750130	25750212	304	3	7	0.0743827
13	25754864	25754945	305	1	1	0.0125
13	25800180	25800380	306	3	57	0.13857
13	25860735	25860816	307	1	1	0.0125
13	25860855	25860936	308	1	1	0.0125
13	25860960	25861055	309	1	2	0.0239362
13	25861479	25861561	310	1	3	0.0462963
13	25861586	25861678	311	1	2	0.0247253
13	25876320	25876394	312	1	1	0.0136986
13	25876438	25876520	313	1	2	0.0277778
13	25885933	25886067	314	1	2	0.0169173
13	25961428	25961511	315	4	41	0.796315
13	25961544	25961628	316	2	69	0.369015
13	25995239	25995313	317	1	1	0.0136986
13	25995358	25995439	318	1	2	0.025
13	26028022	26028103	319	0	36	0
13	26028139	26028222	320	2	35	0.304207
13	26130825	26130906	321	0	2	0
13	26130943	26131025	322	2	2	0.028125
13	26207582	26207665	323	6	13	0.096156
13	26207692	26207782	324	1	11	0.151685
13	26233145	26233226	325	1	4	0.05
13	26233264	26233345	326	3	6	0.075
13	26262843	26262924	327	1	2	0.025
13	26262960	26263041	328	1	2	0.025
13	26292512	26292593	329	1	1	0.0125
13	26375542	26375623	330	1	1	0.0125
13	26444719	26444800	331	1	1	0.0125
13	26455805	26455886	332	1	1	0.0125
13	26516979	26517060	333	1	1	0.0125
13	26518291	26518372	334	1	1	0.0125
13	26519136	26519217	335	1	1	0.0125
13	26519524	26519605	336	1	1	0.0125
13	26526257	26526338	337	2	32	0.4
13	26526374	26526455	338	1	1	0.0125
13	26534919	26534993	339	1	1	0.0136986
13	26535038	26535119	340	1	1	0.0125
13	26535587	26535668	341	0	5	0
13	26535704	26535785	342	2	5	0.0625
13	26542061	26542143	343	2	67	0.815848
13	26542179	26542261	344	4	49	0.622428
13	26542303	26542387	345	1	89	0.180723
13	26542422	26542578	346	1	76	0.2
13	26547180	26547261	347	2	3	0.0375
13	26547305	26547379	348	1	1	0.0136986
13	26547540	26547621	349	2	8	0.1
13	26547658	26547740	350	4	11	0.152304
13	26558791	26558872	351	1	1	0.0125
13	26558910	26558991	352	1	2	0.025
13	26559056	26559137	353	2	21	0.375
13	26559174	26559324	354	3	32	0.148148
13	26559360	26559442	355	1	5	0.0740741
13	26562272	26562354	356	2	56	0.612411
13	26562389	26562472	357	4	57	0.657324
13	26597443	26597524	358	1	1	0.0125
13	26599404	26599485	359	1	1	0.0125
13	26599522	26599603	360	3	3	0.0440639
13	26682780	26682861	361	1	1	0.0125
13	26683090	26683171	362	1	1	0.0125
13	26795487	26795640	363	1	6	0.0394737
13	26795669	26795751	364	2	3	0.0412551
13	26796369	26796453	365	1	6	0.060241
13	26796488	26796570	366	2	5	0.0743827
13	26815157	26815238	367	1	1	0.0125
13	26824573	26824648	368	1	2	0.0304054
13	26824692	26824773	369	1	3	0.0375
13	26827933	26828015	370	3	17	0.185516
13	26828051	26828133	371	2	19	0.19454
13	27097787	27097868	372	1	1	0.0125
13	27199535	27199616	373	1	1	0.0125
13	27272784	27272867	374	3	89	1.20174
13	27272874	27272984	375	4	236	1.15273
13	27272991	27273074	376	1	131	1.02439
13	27279776	27279857	377	1	1	0.0125
13	27295412	27295493	378	1	1	0.0125
13	27295594	27295675	379	1	1	0.0125
13	27295711	27295792	380	1	1	0.0125
13	27333838	27333946	381	20	374	0.383312
13	27333950	27334039	382	2	351	1.89074
13	27334068	27334184	383	1	7	0.0326087
13	27334221	27334302	384	2	3	0.0498716
13	27335296	27335371	385	2	2	0.0299229
13	27335414	27335495	386	1	3	0.0375
13	27365668	27365749	387	1	1	0.0125
13	27377798	27377872	388	1	1	0.0136986
13	27393312	27393396	389	1	124	0.963855
13	27393429	27393513	390	4	124	0.368199
13	27447066	27447148	391	2	23	0.21659
13	27447184	27447266	392	4	18	0.307433
13	27496491	27496565	393	1	1	0.0136986
13	27504470	27504552	394	1	54	0.898148
13	27504588	27504670	395	2	54	0.555845
13	27535239	27535320	396	1	1	0.0125
13	27540088	27540170	397	1	5	0.0648148
13	27540461	27540543	398	1	3	0.037037
13	27540587	27540661	399	1	1	0.0136986
13	27546196	27546277	400	1	1	0.0125
13	27564060	27564141	401	1	1	0.0125
13	27565927	27566008	402	1	1	0.0125
13	27617310	27617392	403	1	4	0.0555556
13	27617428	27617510	404	3	5	0.055787
13	27687693	27687774	405	1	1	0.0125
13	27687811	27687893	406	1	2	0.0277778
13	27693238	27693319	407	1	1	0.0125
13	27730541	27730622	408	1	1	0.0125
13	27750686	27750768	409	1	3	0.037037
13	27750788	27750886	410	2	2	0.028125
13	27845170	27845252	411	2	34	0.416667
13	27845287	27845370	412	2	34	0.245325
13	27906425	27906541	413	1	2	0.0195652
13	27909206	27909289	414	2	20	0.23246
13	27909324	27909406	415	1	19	0.342593
13	27909677	27909759	416	3	6	0.0597317
13	27909795	27909877	417	2	12	0.157323
13	27910629	27910710	418	1	1	0.0125
13	27916544	27916618	419	1	1	0.0136986
13	27932676	27932750	420	1	1	0.0136986
13	27936200	27936282	421	1	15	0.240741
13	27936318	27936400	422	1	20	0.333333
13	27954291	27954372	423	2	2	0.025
13	27955626	27955785	424	1	3	0.0126582
13	27955823	27955904	425	1	1	0.0125
13	27999798	27999880	426	1	3	0.0246914
13	27999916	27999998	427	1	5	0.0555556
13	28000091	28000172	428	1	2	0.025
13	28000210	28000291	429	1	2	0.025
13	28023276	28023359	430	4	8	0.0779472
13	28023395	28023476	431	7	10	0.0633181
13	28023554	28023796	432	5	83	0.116669
13	28023795	28023876	433	1	1	0.0125
13	28107350	28107449	434	6	140	0.304315
13	28107467	28107550	435	7	136	0.324163
13	28144144	28144344	436	1	138	0.369347
13	28144348	28144429	437	1	1	0.0125
13	28194171	28194253	438	1	2	0.0277778
13	28194290	28194371	439	1	2	0.025
13	28197138	28197219	440	1	1	0.0125
13	28197256	28197338	441	1	3	0.0462963
13	28208330	28208413	442	1	35	1.34146
13	28208449	28208531	443	2	21	0.226337
13	28350294	28350375	444	1	1	0.0125
13	28350385	28350494	445	16	30	0.597115
13	28350503	28350585	446	1	25	0.388889
13	28362786	28362985	447	2	13	0.052904
13	28366086	28366171	448	2	3	0.0482143
13	28366205	28366286	449	1	2	0.025
13	28366516	28366598	450	6	67	0.829139
13	28366633	28366715	451	12	72	0.400464
13	28368351	28368432	452	1	1	0.0125
13	28368433	28368618	453	2	4	0.0273973
13	28370723	28370797	454	2	8	0.101199
13	28370841	28370978	455	1	8	0.0588235
13	28371120	28371204	456	2	4	0.0455572
13	28371225	28371322	457	2	4	0.046875
13	28371351	28371425	458	1	1	0.0136986
13	28371466	28371549	459	2	13	0.170187
13	28371584	28371666	460	2	16	0.190476
13	28381581	28381830	461	2	9	0.065404
13	28384224	28384307	462	2	40	0.486819
13	28384341	28384425	463	4	35	0.262976
13	28395922	28396005	464	2	52	0.559304
13	28396041	28396123	465	6	53	0.0998276
13	28400678	28400878	466	1	121	0.20339
13	28400877	28400958	467	1	1	0.0125
13	28492586	28492667	468	3	24	0.3
13	28492703	28492789	469	2	22	0.0929188
13	28493241	28493322	470	1	1	0.0125
13	28493367	28493441	471	1	1	0.0136986
13	28493983	28494067	472	4	72	0.688204
13	28494100	28494185	473	9	73	0.855718
13	28495880	28495969	474	1	2	0.0255682
13	28496629	28496710	475	2	2	0.025
13	28498358	28498440	476	7	14	0.179956
13	28498476	28498558	477	3	13	0.161111
13	28518990	28519071	478	1	2	0.025
13	28527067	28527332	479	11	264	0.382516
13	28527694	28527814	480	2	16	0.135237
13	28527814	28527897	481	3	12	0.173534
13	28528235	28528316	482	1	1	0.0125
13	28533761	28533842	483	1	1	0.0125
13	28539685	28539767	484	2	4	0.0514403
13	28539804	28539885	485	1	1	0.0125
13	28541446	28541528	486	7	60	0.37284
13	28541563	28541646	487	6	66	0.48916
13	28541947	28542028	488	1	1	0.0125
13	28542049	28542136	489	3	15	0.148695
13	28542164	28542246	490	2	10	0.128352
13	28547628	28547710	491	1	2	0.0277778
13	28549677	28549891	492	13	114	0.522117
13	28550071	28550153	493	7	28	0.288822
13	28550188	28550269	494	1	1	0.0125
13	28553746	28553820	495	1	1	0.0136986
13	28553865	28553946	496	1	1	0.0125
13	28553981	28554066	497	1	18	0.297619
13	28554101	28554183	498	2	15	0.260443
13	28563862	28563943	499	1	1	0.0125
13	28572165	28572240	500	4	4	0.0488727
13	28572284	28572365	501	1	5	0.0625
13	28601936	28602017	502	1	1	0.0125
13	28602054	28602135	503	1	1	0.0125
13	28629830	28629912	504	1	6	0.101852
13	28629948	28630030	505	4	9	0.059985
13	28630073	28630154	506	1	1	0.0125
13	28630192	28630273	507	1	1	0.0125
13	28647510	28647591	508	1	1	0.0125
13	28820710	28820784	509	1	1	0.0136986
13	28875777	28875858	510	1	1	0.0125
13	28905077	28905151	511	1	1	0.0136986
13	28905216	28905297	512	1	1	0.0125
13	28949033	28949115	513	1	2	0.0277778
13	29004100	29004182	514	2	22	0.231481
13	29004219	29004300	515	6	14	0.175
13	29011960	29012041	516	1	1	0.0125
13	29012747	29012828	517	0	6	0
13	29012864	29012946	518	1	8	0.12963
13	29013070	29013152	519	2	8	0.0989198
13	29013188	29013270	520	2	14	0.1857
13	29013307	29013389	521	2	4	0.0542052
13	29050076	29050157	522	1	1	0.0125
13	29066512	29066662	523	1	2	0.0151007
13	29066701	29066782	524	1	1	0.0125
13	29066796	29066877	525	0	2	0
13	29066913	29066995	526	2	2	0.028125
13	29132646	29132728	527	1	3	0.0462963
13	29132764	29132846	528	2	3	0.0371914
13	29136952	29137033	529	1	1	0.0125
13	29137069	29137150	530	1	1	0.0125
13	29232014	29232095	531	2	17	0.4875
13	29232132	29232213	532	2	16	0.2
13	29332448	29332529	533	1	1	0.0125
13	29399553	29399634	534	1	1	0.0125
13	29598870	29598952	535	1	7	0.101852
13	29598989	29599070	536	2	11	0.1375
13	29599294	29599376	537	1	6	0.101852
13	29599413	29599494	538	1	10	0.125
13	29599687	29599787	539	1	7	0.121212
13	29599806	29599887	540	1	3	0.0375
13	29608463	29608544	541	1	1	0.0125
13	29637896	29637978	542	1	6	0.0493827
13	29638014	29638096	543	1	5	0.0555556
13	29638954	29639035	544	1	1	0.0125
13	29717084	29717166	545	1	7	0.0925926
13	29717187	29717268	546	4	10	0.125
13	29733056	29733138	547	2	38	0.407832
13	29733174	29733256	548	2	49	0.771429
13	29742960	29743041	549	1	1	0.0125
13	29855690	29855772	550	2	7	0.121875
13	29855808	29855890	551	1	5	0.0833333
13	29892618	29892700	552	1	8	0.12037
13	29995338	29995538	553	2	32	0.293877
13	30003176	30003257	554	1	2	0.025
13	30014386	30014467	555	1	1	0.0125
13	30014498	30014580	556	2	3	0.046875
13	30014616	30014762	557	4	113	0.134551
13	30014797	30014889	558	2	112	0.792574
13	30064776	30064859	559	3	23	0.508417
13	30064894	30064976	560	3	14	0.190273
13	30084509	30084591	561	2	10	0.148457
13	30084627	30084885	562	3	33	0.0684932
13	30084905	30084986	563	1	13	0.1625
13	30111462	30111536	564	1	1	0.0136986
13	30141427	30141501	565	1	1	0.0136986
13	30141547	30141628	566	1	2	0.025
13	30141667	30141748	567	1	2	0.025
13	30141787	30141868	568	1	1	0.0125
13	30214074	30214155	569	1	1	0.0125
13	30258252	30258326	570	1	1	0.0136986
13	30347453	30347534	571	1	1	0.0125
13	30421368	30421449	572	1	1	0.0125
13	30421486	30421567	573	1	1	0.0125
13	30421626	30421709	574	1	3	0.0487805
13	30421731	30421812	575	2	2	0.0299229
13	30421908	30422049	576	1	4	0.0285714
13	30422086	30422167	577	1	4	0.05
13	30423930	30424011	578	1	3	0.0375
13	30454559	30454633	579	1	1	0.0136986
13	30498326	30498526	580	3	36	0.0761035
13	30509996	30510078	581	1	2	0.0277778
13	30570838	30570919	582	1	1	0.0125
13	30578084	30578165	583	1	1	0.0125
13	30679546	30679627	584	1	1	0.0125
13	30686681	30686764	585	1	2	0.027439
13	30686799	30686881	586	2	3	0.046875
13	30687195	30687276	587	1	3	0.0375
13	30687314	30687395	588	1	4	0.05
13	30689408	30689490	589	1	2	0.0277778
13	30689492	30689608	590	8	42	0.335691
13	30689607	30689692	591	2	28	0.288424
13	30735486	30735560	592	1	1	0.0136986
13	30880963	30881045	593	1	5	0.0740741
13	30881080	30881163	594	2	6	0.0795732
13	30946040	30946122	595	2	9	0.111265
13	30946158	30946240	596	3	10	0.12392
13	30950376	30950450	597	1	1	0.0136986
13	30982407	30982490	598	4	40	0.654321
13	30982523	30982608	599	1	22	0.0714286
13	30984692	30984766	600	1	1	0.0136986
13	30995298	30995381	601	19	157	4.25048
13	30995416	30995498	602	2	179	1.80303
13	31018303	31018384	603	1	1	0.0125
13	31018419	31018502	604	3	15	0.233875
13	31018537	31018619	605	3	15	0.188799
13	31020014	31020100	606	8	166	1.34334
13	31020131	31020214	607	8	172	2.15934
13	31020593	31020674	608	1	1	0.0125
13	31020712	31020793	609	1	1	0.0125
13	31038316	31038397	610	1	1	0.0125
13	31040725	31040925	611	2	38	0.223767
13	31041173	31041255	612	2	9	0.117198
13	31041291	31041373	613	2	8	0.0925926
13	31103342	31103423	614	1	2	0.025
13	31103434	31103541	615	1	3	0.0283019
13	31103553	31103634	616	1	1	0.0125
13	31192463	31192544	617	1	6	0.075
13	31192569	31192674	618	5	288	0.507618
13	31192687	31192771	619	2	325	3.46564
13	31192853	31192934	620	1	4	0.05
13	31192970	31193052	621	1	5	0.0648148
13	31331009	31331090	622	1	4	0.05
13	31331126	31331208	623	1	7	0.0833333
13	31356929	31357010	624	1	1	0.0125
13	31366849	31367111	625	4	239	0.164636
13	31372393	31372656	626	8	109	0.204989
13	31372999	31373081	627	4	16	0.214891
13	31373118	31373232	628	3	26	0.305986
13	31373268	31373411	629	1	14	0.084507
13	31373449	31373530	630	1	1	0.0125
13	31377124	31377206	631	1	22	0.197531
13	31377243	31377324	632	1	17	0.2125
13	31417073	31417154	633	1	1	0.0125
13	31425968	31426049	634	1	1	0.0125
13	31426058	31426139	635	1	1	0.0125
13	31438052	31438135	636	2	12	0.0408537
13	31438170	31438252	637	2	9	0.123457
13	31438528	31438609	638	1	1	0.0125
13	31438646	31438728	639	1	2	0.0277778
13	31439510	31439593	640	1	51	0.439024
13	31439626	31439711	641	2	49	0.143301
13	31439809	31439954	642	3	5	0.0535959
13	31445655	31445918	643	8	680	0.290354
13	31481833	31481915	644	2	48	0.706628
13	31481950	31482033	645	2	46	0.450082
13	31496889	31496970	646	1	2	0.025
13	31507408	31507489	647	1	1	0.0125
13	31618610	31618693	648	2	85	2.19256
13	31618726	31618810	649	5	74	0.716416
13	31621121	31621202	650	1	1	0.0125
13	31626251	31626332	651	1	1	0.0125
13	31630812	31630893	652	1	1	0.0125
13	31632192	31632273	653	1	1	0.0125
13	31667702	31667783	654	1	12	0.15
13	31667819	31667902	655	4	15	0.17622
13	31706762	31706843	656	1	1	0.0125
13	31746542	31746624	657	1	33	0.546296
13	31746660	31746747	658	2	36	0.612512
13	31746784	31746865	659	1	2	0.025
13	31751051	31751132	660	1	1	0.0125
13	31992878	31992959	661	1	1	0.0125
