chr	pos	Cov	Meth
13	20531547	13	13
13	20531555	13	13
13	20531617	1	1
13	20531621	1	1
13	20531624	1	1
13	20531630	1	1
13	20531642	1	1
13	20531666	1	1
13	20531688	3	3
13	20531697	3	3
13	20531701	3	3
13	20531708	3	3
13	20531711	3	3
13	20531727	92	71
13	20531736	92	68
13	20531739	92	65
13	20531743	92	71
13	20531748	92	73
13	20531754	89	69
13	20531759	89	72
13	20531761	89	69
13	20531769	89	71
13	20531834	4	4
13	20531860	4	4
13	20531865	4	4
13	20531872	4	4
13	20531884	4	4
13	20531887	4	4
13	20531890	4	4
13	20531900	4	4
13	20533541	4	0
13	20533544	4	0
13	20533549	4	0
13	20533554	4	0
13	20533556	4	1
13	20533568	4	0
13	20533572	4	0
13	20533599	4	0
13	20533603	4	0
13	20533684	6	0
13	20533690	6	0
13	20533704	6	0
13	20533711	6	0
13	20534297	21	0
13	20534337	21	0
13	20534352	21	0
13	20534364	21	0
13	20534404	16	0
13	20534424	16	0
13	20534431	16	0
13	20534448	16	0
13	20702014	3	0
13	20702020	3	0
13	20702024	3	0
13	20702029	3	0
13	20702034	3	0
13	20702041	3	0
13	20702049	3	0
13	20702059	3	0
13	20702065	3	0
13	20702079	3	0
13	20702097	5	0
13	20702120	5	0
13	20702149	10	0
13	20702159	10	0
13	20702163	10	0
13	20702165	10	0
13	20702173	5	0
13	20702175	5	0
13	20702180	5	0
13	20702186	5	0
13	20702209	6	0
13	20702212	6	0
13	20702224	6	0
13	20702227	6	0
13	20702233	6	0
13	20702267	6	0
13	20702276	6	0
13	20702278	6	0
13	20703828	1	1
13	20703847	1	1
13	20711040	28	5
13	20711052	28	1
13	20711056	28	0
13	20711077	28	1
13	20711090	28	3
13	20711103	263	233
13	20711106	263	10
13	20711114	263	8
13	20711124	235	8
13	20711127	235	8
13	20711129	235	3
13	20711136	235	6
13	20711141	235	10
13	20711165	264	11
13	20711172	262	14
13	20711177	30	3
13	20711211	31	4
13	20711214	70	6
13	20711222	83	6
13	20711227	84	7
13	20711235	84	30
13	20711244	55	1
13	20711255	55	2
13	20713691	44	0
13	20721980	327	171
13	20722063	336	288
13	20722072	336	232
13	20722303	8	8
13	20722320	8	6
13	20722323	8	6
13	20735744	1	0
13	20735750	1	0
13	20735753	1	0
13	20735756	1	0
13	20735765	1	0
13	20735777	1	0
13	20735787	1	0
13	20735791	1	0
13	20735795	1	0
13	20735800	1	0
13	20735817	1	0
13	20735821	1	1
13	20735869	1	0
13	20735906	1	0
13	20735910	1	0
13	20735919	1	0
13	20735933	1	0
13	20735935	1	1
13	20738362	2	0
13	20747744	42	42
13	20747746	42	41
13	20747778	163	141
13	20747815	121	112
13	20747826	172	130
13	20747888	156	131
13	20748203	12	3
13	20749332	3	0
13	20749375	3	0
13	20749395	3	0
13	20762080	187	162
13	20762097	192	180
13	20762106	7	7
13	20762282	49	34
13	20762401	28	28
13	20762614	5	5
13	20762721	1	1
13	20762956	76	66
13	20762980	66	44
13	20763036	62	55
13	20763161	126	83
13	20763168	126	114
13	20763208	126	122
13	20763225	126	124
13	20763274	3	3
13	20763280	109	107
13	20763291	109	105
13	20763334	109	103
13	20763339	109	103
13	20764996	132	64
13	20765025	132	92
13	20765133	98	73
13	20765431	21	2
13	20765591	109	56
13	20765733	33	26
13	20765785	25	8
13	20765795	25	11
13	20765862	192	51
13	20765976	309	76
13	20766040	403	69
13	20766059	95	13
13	20766132	86	6
13	20766168	119	9
13	20766175	119	7
13	20766207	33	1
13	20766224	32	5
13	20766297	57	1
13	20766311	57	0
13	20766325	57	0
13	20766433	1	0
13	20766454	1	0
13	20766485	1	0
13	20766553	1	0
13	20766583	1	0
13	20766589	1	0
13	20766602	1	0
13	20766613	1	0
13	20766616	1	0
13	20804874	6	6
13	20804897	6	6
13	20805055	35	23
13	20805092	52	39
13	20805194	22	3
13	20805458	1	1
13	20805485	1	1
13	20805501	1	1
13	20805557	41	15
13	20805579	42	27
13	20805587	43	37
13	20805607	43	34
13	20805635	2	0
13	20805654	517	238
13	20805677	568	69
13	20805683	568	71
13	20805714	568	305
13	20805727	568	233
13	20805800	513	162
13	20805847	528	330
13	20805879	16	1
13	20805893	16	1
13	20805909	13	0
13	20805937	30	0
13	20805984	17	0
13	20806045	2	0
13	20806047	2	2
13	20806051	2	2
13	20806054	2	1
13	20806067	7	6
13	20806072	7	6
13	20806078	7	6
13	20806083	7	4
13	20806085	7	6
13	20806101	7	6
13	20806116	7	1
13	20806124	5	2
13	20806128	5	0
13	20806135	5	1
13	20806139	4	0
13	20806160	3	0
13	20806162	3	1
13	20806170	4	2
13	20806181	4	1
13	20806197	4	1
13	20806206	4	1
13	20806222	4	0
13	20806225	4	1
13	20813551	1	0
13	20813587	1	0
13	20908267	1	0
13	20908275	1	1
13	20908315	1	1
13	20924908	13	7
13	20924919	13	9
13	20924956	188	127
13	20925061	36	11
13	20925098	162	149
13	20925117	162	66
13	20939428	1	0
13	20961926	271	213
13	20961961	271	248
13	20966990	3	3
13	20967084	2	2
13	21071515	1	0
13	21100083	1	0
13	21100085	1	0
13	21100088	1	0
13	21100090	1	0
13	21100096	1	0
13	21100104	1	0
13	21100115	1	0
13	21100118	1	0
13	21100120	1	0
13	21100123	1	0
13	21100130	1	0
13	21100214	2	0
13	21100223	2	0
13	21100243	2	0
13	21100257	2	0
13	21100267	2	0
13	21291043	1622	1584
13	21291045	1622	1546
13	21291059	1622	1467
13	21291106	1	1
13	21291117	447	370
13	21291145	1357	1282
13	21291151	1357	1289
13	21291171	1356	1284
13	21291173	1356	1286
13	21291177	1356	1339
13	21410019	2	2
13	21414564	1	1
13	21499127	9	0
13	21514311	8	7
13	21514328	8	0
13	21523577	3	3
13	21523620	3	0
13	21585445	1	1
13	21597665	3	0
13	21597671	3	3
13	21625921	1	0
13	21688163	4	0
13	21688177	4	0
13	21688280	6	6
13	21688308	6	6
13	21688339	4	0
13	21698281	4	1
13	21698287	4	3
13	21698401	8	7
13	21698424	8	6
13	21721800	126	123
13	21721838	126	121
13	21721902	146	129
13	21721949	128	125
13	21783386	1	1
13	21808682	5	4
13	21808690	5	4
13	21808706	5	3
13	21808741	5	2
13	21808828	1	1
13	21808906	27	8
13	21814846	1	0
13	21814887	1	0
13	21834298	1	1
13	21834312	1	0
13	21834317	1	1
13	21834319	1	1
13	21834322	1	1
13	21834327	1	0
13	21834337	1	1
13	21834346	1	1
13	21834352	1	1
13	21866132	80	55
13	21866172	104	75
13	21866178	105	103
13	21866246	105	82
13	21872557	403	184
13	21872567	403	1
13	21872574	403	3
13	21872578	403	0
13	21872580	403	1
13	21872589	403	2
13	21872592	403	0
13	21872616	405	4
13	21872627	404	0
13	21872639	2	0
13	21872641	2	0
13	21872643	2	0
13	21872650	2	0
13	21872662	2	0
13	21872695	428	0
13	21872727	427	2
13	21872768	25	0
13	21896594	24	23
13	21896607	24	23
13	21896614	24	22
13	21896640	24	22
13	21896643	24	24
13	21897797	13	13
13	21897807	13	12
13	21902485	71	30
13	21902558	59	29
13	21902589	59	47
13	21902616	59	51
13	22058010	3	3
13	22058015	3	3
13	22058018	3	3
13	22058036	3	3
13	22058050	3	3
13	22058058	3	3
13	22058089	17	17
13	22058103	36	34
13	22058111	37	37
13	22058120	37	28
13	22058124	37	35
13	22058126	37	36
13	22058138	37	36
13	22058150	37	36
13	22058171	20	20
13	22058178	20	17
13	22132648	1	1
13	22143189	5	5
13	22143225	5	5
13	22143249	5	5
13	22232924	1	1
13	22242982	57	38
13	22243005	3	3
13	22243017	3	3
13	22243028	3	3
13	22243040	66	56
13	22243046	66	55
13	22243089	63	50
13	22243848	1	1
13	22243869	1	0
13	22243874	1	1
13	22243889	1	0
13	22243900	1	0
13	22247761	2	0
13	22247802	2	0
13	22247806	2	0
13	22247849	5	0
13	22247853	5	0
13	22247859	5	0
13	22247865	5	0
13	22247867	5	0
13	22247870	5	0
13	22247878	5	0
13	22247888	5	0
13	22247894	5	0
13	22247896	5	0
13	22247899	5	0
13	22247903	5	0
13	22247908	5	0
13	22247912	5	0
13	22247915	5	0
13	22247921	5	0
13	22247925	5	0
13	22468344	287	60
13	22468395	287	80
13	22468420	287	85
13	22468503	352	138
13	22468508	352	131
13	22520321	85	10
13	22520334	85	73
13	22520395	1	0
13	22540215	7	6
13	22540371	2	2
13	22601823	5	5
13	22601841	5	4
13	22601849	5	4
13	22601856	5	2
13	22601901	1	1
13	22601927	1	0
13	22685124	22	6
13	22685160	3	1
13	22685173	3	3
13	22685209	3	0
13	22686345	279	271
13	22686363	279	266
13	22686389	279	272
13	22686399	279	266
13	22694797	20	19
13	22694912	17	9
13	22694927	17	11
13	22695427	2	0
13	22695550	1	1
13	22695569	1	1
13	22695574	1	1
13	22695692	484	386
13	22695754	896	423
13	22695865	596	284
13	22695891	357	317
13	22772234	117	63
13	22772246	117	68
13	22772316	73	23
13	22806320	1	1
13	22806432	2	0
13	22806454	2	0
13	22809304	21	2
13	23411841	39	35
13	23412206	3	3
13	23412218	3	3
13	23412231	3	0
13	23412269	12	10
13	23412273	12	8
13	23412276	12	11
13	23412284	12	12
13	23412305	14	13
13	23412309	14	13
13	23412312	14	13
13	23412322	14	13
13	23412330	14	11
13	23412341	6	5
13	23412346	2	0
13	23412351	2	2
13	23412383	4	1
13	23412395	4	3
13	23412401	4	4
13	23412407	4	3
13	23412429	4	3
13	23412441	4	2
13	23412444	4	3
13	23412453	4	0
13	23522664	7	3
13	23522689	7	6
13	23733419	13	9
13	23733461	13	3
13	23733530	16	7
13	23733545	17	8
13	23733548	17	9
13	23733568	17	8
13	23733570	17	7
13	23734553	1	1
13	23734561	1	1
13	23734563	1	1
13	23734565	1	1
13	23734570	1	0
13	23734580	1	1
13	23734584	1	0
13	23734591	1	1
13	23734595	1	1
13	23734607	1	1
13	23734611	1	1
13	23734613	1	1
13	23734887	10	1
13	23734898	10	2
13	23734934	12	5
13	23734951	11	0
13	23785064	26	20
13	23785236	26	11
13	23785297	60	41
13	23785309	60	56
13	23785467	25	13
13	23807404	1	0
13	23819255	2	2
13	23819294	2	0
13	23819310	2	2
13	23865039	2	0
13	23874053	22	5
13	23874367	1	0
13	23874665	39	9
13	23874750	6	4
13	23874765	6	5
13	23874779	6	0
13	23874793	6	4
13	24023868	96	17
13	24023998	118	110
13	24024048	118	104
13	24040545	6	6
13	24040553	6	6
13	24040559	6	6
13	24040563	6	6
13	24040571	6	5
13	24040576	6	5
13	24040580	6	5
13	24040593	6	3
13	24040597	6	1
13	24040599	6	1
13	24040607	6	1
13	24040614	6	3
13	24040662	6	3
13	24040669	7	3
13	24040685	7	7
13	24040699	63	27
13	24040707	63	9
13	24040731	63	11
13	24040739	63	2
13	24040741	56	0
13	24040745	56	0
13	24040763	56	9
13	24040767	56	4
13	24040769	56	2
13	24040811	50	14
13	24040843	50	4
13	24040869	50	4
13	24040881	50	50
13	24128197	310	220
13	24128263	310	24
13	24131298	1	1
13	24134886	1	0
13	24152854	105	1
13	24152856	105	4
13	24152898	13	0
13	24152910	13	0
13	24152915	13	0
13	24152919	13	0
13	24152921	13	0
13	24152947	122	0
13	24152955	122	3
13	24152960	122	4
13	24152968	109	1
13	24152972	109	0
13	24152977	109	0
13	24152982	109	0
13	24152993	109	0
13	24153007	5	0
13	24153013	6	0
13	24153023	6	0
13	24153030	6	0
13	24153034	6	0
13	24153042	6	0
13	24153044	6	0
13	24153052	6	0
13	24153063	6	0
13	24153075	6	0
13	24153084	1	0
13	24153607	1	1
13	24153609	1	1
13	24153611	1	0
13	24153624	1	0
13	24153631	1	1
13	24153636	1	1
13	24153719	3	3
13	24153735	3	3
13	24153749	3	3
13	24153761	3	3
13	24153765	3	3
13	24153784	3	3
13	24153790	3	3
13	24202347	1	0
13	24269874	4	1
13	24269900	4	1
13	24269902	4	2
13	24269906	4	2
13	24269908	4	1
13	24269921	4	2
13	24269946	4	1
13	24269996	1	0
13	24269998	1	0
13	24270002	1	1
13	24270006	1	1
13	24270012	1	1
13	24270052	1	1
13	24270056	1	1
13	24270064	1	0
13	24270113	4	3
13	24270138	4	3
13	24270150	4	3
13	24270164	4	4
13	24270223	2	2
13	24270232	2	2
13	24270297	2	2
13	24270299	2	1
13	24278953	14	12
13	24278977	14	7
13	24279106	16	5
13	24279127	16	9
13	24279612	7	5
13	24279756	6	0
13	24381012	58	54
13	24381100	23	21
13	24381117	89	78
13	24415426	17	17
13	24415479	17	17
13	24415489	17	17
13	24442853	8	5
13	24442956	10	7
13	24442967	10	10
13	24445342	212	191
13	24445353	212	211
13	24463118	387	2
13	24463124	387	3
13	24463135	387	0
13	24463156	387	0
13	24463163	387	1
13	24463224	415	3
13	24463234	418	2
13	24463259	418	1
13	24463262	418	0
13	24463270	418	2
13	24463273	418	1
13	24463277	418	1
13	24463280	418	6
13	24463294	418	139
13	24476585	57	15
13	24476604	57	53
13	24476761	6	6
13	24476790	6	6
13	24476929	45	43
13	24477305	516	435
13	24477307	516	460
13	24477314	516	427
13	24477316	516	411
13	24477425	380	260
13	24477441	380	283
13	24477443	377	278
13	24477451	377	273
13	24477498	3	1
13	24477502	3	1
13	24477504	3	2
13	24477514	3	0
13	24477520	3	1
13	24477523	3	0
13	24477536	3	0
13	24477550	3	0
13	24477566	3	0
13	24478758	9	9
13	24478826	1	1
13	24478865	11	11
13	24484559	1	1
13	24617090	2	0
13	24621570	1	1
13	24621616	1	0
13	24628477	1	1
13	24676301	2	2
13	24676350	2	0
13	24694176	10	8
13	24694304	13	9
13	24694328	13	12
13	24720510	1	1
13	24720527	1	0
13	24723021	9	1
13	24723187	22	3
13	24789349	32	7
13	24797984	207	160
13	24797997	207	197
13	24798131	239	217
13	24798142	239	220
13	24798152	239	228
13	24798155	238	135
13	24798157	238	232
13	24798188	554	491
13	24798193	554	491
13	24798198	554	494
13	24798229	554	409
13	24798238	554	429
13	24798244	552	437
13	24798289	123	92
13	24798321	448	347
13	24798331	448	350
13	24798366	448	266
13	24800994	241	219
13	24801083	2	0
13	24801126	264	178
13	24845884	145	1
13	24845889	145	1
13	24845909	145	5
13	24845923	145	3
13	24846032	149	7
13	24846126	1	0
13	24846169	1	0
13	24846181	1	0
13	24846186	1	0
13	24846215	11	0
13	24846219	11	0
13	24846223	11	0
13	24846270	14	0
13	24846285	5	0
13	24846302	3	0
13	24846306	3	0
13	24846359	15	0
13	24846380	15	0
13	24846391	15	0
13	24869041	1	1
13	24869050	1	1
13	24872490	2	2
13	24872495	2	2
13	24872513	2	2
13	24882684	1	1
13	24882700	1	1
13	24882706	1	1
13	24882715	1	1
13	24882728	1	1
13	24882731	1	1
13	24882734	1	1
13	24882737	1	1
13	24882747	1	1
13	24882754	1	0
13	24882923	15	15
13	24882932	15	15
13	24882940	15	14
13	24882948	15	15
13	24883059	24	23
13	24883061	24	23
13	24883068	24	24
13	24883814	4	4
13	24945166	6	6
13	25085403	260	65
13	25085411	211	7
13	25085418	69	3
13	25085483	232	26
13	25085492	232	19
13	25085510	282	22
13	25085644	3	0
13	25085665	3	1
13	25085667	3	0
13	25085746	20	0
13	25085824	40	0
13	25085831	40	0
13	25085852	40	0
13	25085915	7	0
13	25086142	205	2
13	25086156	205	17
13	25086258	109	1
13	25086293	108	0
13	25086313	1	0
13	25086391	157	0
13	25086410	157	1
13	25086493	36	0
13	25086521	36	0
13	25086523	36	1
13	25086533	36	0
13	25086538	36	0
13	25086543	36	0
13	25086547	36	0
13	25086554	36	0
13	25086597	6	0
13	25086603	6	0
13	25086611	6	0
13	25086625	6	0
13	25086628	6	0
13	25086630	6	0
13	25086640	6	0
13	25086645	6	0
13	25086649	6	0
13	25086664	6	0
13	25086670	6	2
13	25097530	1	0
13	25097594	1	0
13	25097715	1	0
13	25097726	1	0
13	25100698	7	7
13	25100762	7	4
13	25161454	1	1
13	25161459	1	1
13	25164521	2	2
13	25185217	17	0
13	25205914	1	1
13	25205957	1	1
13	25205973	1	1
13	25211877	2	2
13	25211901	2	2
13	25211917	2	2
13	25211919	2	2
13	25211929	2	0
13	25211996	1	1
13	25211998	1	1
13	25212000	1	1
13	25212043	1	1
13	25212054	1	1
13	25259767	3	2
13	25259897	4	4
13	25259916	4	4
13	25259936	4	4
13	25262311	2	1
13	25262325	2	2
13	25262343	2	1
13	25262478	11	3
13	25262491	11	5
13	25262941	1	0
13	25262961	1	0
13	25263321	6	5
13	25263346	6	2
13	25263379	6	2
13	25263438	8	3
13	25263994	3	0
13	25264049	3	0
13	25264097	3	0
13	25264179	6	2
13	25264245	1	1
13	25265492	47	12
13	25265501	47	29
13	25265507	47	39
13	25265598	54	15
13	25269052	2	0
13	25272172	3	0
13	25272262	8	3
13	25283519	5	4
13	25283523	5	2
13	25283598	2	1
13	25283627	3	1
13	25283636	3	1
13	25283638	3	1
13	25283654	3	1
13	25283667	3	1
13	25283859	1	0
13	25283887	1	1
13	25283905	1	1
13	25283973	3	3
13	25284106	21	2
13	25284262	7	3
13	25286132	1	1
13	25286158	1	1
13	25286182	1	1
13	25300341	1	1
13	25316909	198	179
13	25316948	1	1
13	25317011	228	194
13	25317477	210	42
13	25317555	216	35
13	25317907	108	12
13	25318017	102	69
13	25318235	7	3
13	25318354	6	3
13	25319730	11	10
13	25319742	11	11
13	25319748	11	11
13	25319760	11	10
13	25319766	11	11
13	25319838	17	4
13	25319844	19	11
13	25319847	19	12
13	25319870	497	352
13	25319879	497	323
13	25319889	498	282
13	25319904	499	0
13	25319914	480	343
13	25319920	480	271
13	25319939	480	289
13	25319983	8	6
13	25319986	458	272
13	25319999	460	262
13	25320007	460	202
13	25320011	460	185
13	25320030	462	168
13	25320032	462	177
13	25320071	2	2
13	25320073	2	0
13	25320077	2	0
13	25320086	2	0
13	25320093	2	2
13	25320147	1	0
13	25320149	1	0
13	25320155	1	1
13	25320164	1	1
13	25320173	1	1
13	25320175	1	1
13	25320183	1	1
13	25320196	1	1
13	25320201	1	1
13	25320204	1	1
13	25320902	40	7
13	25320914	40	4
13	25320931	40	0
13	25320934	40	1
13	25320936	40	1
13	25320941	40	12
13	25320951	40	13
13	25320957	40	14
13	25320964	38	5
13	25321010	53	1
13	25321028	55	1
13	25321031	55	9
13	25321034	55	11
13	25321039	55	0
13	25321041	55	2
13	25321044	55	11
13	25321062	55	0
13	25321066	55	2
13	25321589	1	0
13	25321614	1	0
13	25321633	1	0
13	25321667	2	0
13	25321670	2	0
13	25321674	2	0
13	25321689	2	0
13	25321713	2	0
13	25321717	2	0
13	25321784	270	6
13	25321788	270	22
13	25321791	270	8
13	25321798	270	14
13	25321801	270	18
13	25321808	270	11
13	25321824	270	81
13	25321828	270	175
13	25321830	270	174
13	25338055	66	35
13	25338119	73	27
13	25338123	73	39
13	25338133	73	25
13	25338144	73	9
13	25338177	73	17
13	25338279	23	23
13	25338285	23	23
13	25338287	23	22
13	25338294	23	23
13	25338297	23	23
13	25338304	23	22
13	25338310	23	21
13	25338313	23	21
13	25338356	32	28
13	25338388	32	12
13	25338420	32	29
13	25403077	1	0
13	25403101	1	0
13	25497098	15	0
13	25497106	97	0
13	25497109	97	0
13	25497113	97	0
13	25497120	97	0
13	25497123	97	1
13	25497137	97	2
13	25497139	97	0
13	25497142	97	0
13	25497149	98	0
13	25497159	98	0
13	25497171	107	0
13	25497174	92	1
13	25497180	16	0
13	25497184	10	0
13	25497187	10	0
13	25497192	10	0
13	25497197	10	0
13	25497205	10	0
13	25497211	10	0
13	25497225	98	1
13	25497234	97	0
13	25497237	97	2
13	25497273	88	0
13	25497280	88	0
13	25497285	88	1
13	25497296	87	26
13	25532778	4	1
13	25532805	4	2
13	25532872	1	1
13	25535732	1	1
13	25535887	16	5
13	25592072	1	1
13	25592081	1	0
13	25592093	1	0
13	25592099	1	0
13	25592106	1	0
13	25592109	1	0
13	25592115	1	0
13	25592146	3	0
13	25592171	3	1
13	25592178	3	0
13	25592194	3	0
13	25592207	3	0
13	25592257	92	4
13	25592271	92	0
13	25592286	92	0
13	25592288	92	1
13	25592291	92	0
13	25592304	92	3
13	25592307	92	0
13	25592316	92	0
13	25592325	92	0
13	25592327	92	1
13	25592573	1	0
13	25592580	1	0
13	25592592	4	1
13	25592609	6	0
13	25592633	6	0
13	25592640	6	0
13	25592643	6	0
13	25592653	5	0
13	25620471	1	1
13	25620498	1	1
13	25634884	2	0
13	25634916	2	0
13	25634936	2	2
13	25635012	2	2
13	25635064	2	0
13	25670830	44	39
13	25670860	44	27
13	25670869	44	6
13	25670950	53	0
13	25670976	53	0
13	25670982	53	0
13	25671006	53	0
13	25672012	1	0
13	25672383	8	2
13	25672485	16	2
13	25710113	9	5
13	25710252	8	7
13	25711054	6	6
13	25711094	4	0
13	25711188	3	2
13	25711191	3	3
13	25711225	5	3
13	25711246	5	2
13	25711271	5	0
13	25729735	13	11
13	25743621	191	72
13	25743628	191	55
13	25743760	164	85
13	25743770	165	55
13	25743801	2082	1926
13	25743816	2077	1956
13	25743836	2144	690
13	25743886	224	117
13	25743966	299	281
13	25743997	299	280
13	25744008	299	291
13	25744022	82	24
13	25744030	80	33
13	25744066	4	4
13	25744070	4	4
13	25744094	199	195
13	25744096	199	195
13	25744102	199	196
13	25744116	195	180
13	25744127	195	189
13	25744138	195	187
13	25744145	195	149
13	25744195	115	104
13	25744207	116	97
13	25744229	139	98
13	25744261	139	97
13	25744272	139	139
13	25744287	23	22
13	25744295	21	21
13	25744345	32	26
13	25744367	51	41
13	25744385	62	61
13	25744387	62	60
13	25744402	62	27
13	25744417	30	22
13	25744459	11	10
13	25744492	15	13
13	25744513	16	15
13	25744516	16	15
13	25744538	16	15
13	25744552	16	15
13	25744651	1	1
13	25744674	1	1
13	25744682	1	1
13	25744685	1	1
13	25745689	1	0
13	25745693	1	1
13	25745695	1	1
13	25745704	1	1
13	25745707	1	1
13	25745709	1	1
13	25745713	1	1
13	25745725	1	0
13	25745728	1	1
13	25745731	1	1
13	25745734	1	1
13	25745736	1	1
13	25745742	1	1
13	25745747	1	1
13	25745817	4	3
13	25745839	130	102
13	25745841	130	87
13	25745845	130	69
13	25745848	130	99
13	25745851	130	101
13	25745854	130	97
13	25745894	132	92
13	25745931	6	5
13	25745941	13	12
13	25745944	101	47
13	25745954	96	32
13	25745984	96	51
13	25745986	96	53
13	25746005	96	5
13	25746010	95	64
13	25746071	10	10
13	25746080	10	5
13	25746086	10	8
13	25746101	92	41
13	25746118	92	32
13	25746124	92	39
13	25746353	13	12
13	25746408	36	21
13	25746471	5	3
13	25746493	30	29
13	25746531	37	5
13	25746579	7	2
13	25746585	7	2
13	25746642	7	1
13	25747255	30	9
13	25747386	39	13
13	25747401	39	17
13	25747650	27	9
13	25748497	14	5
13	25748606	15	11
13	25748609	15	14
13	25748612	15	6
13	25749865	443	85
13	25749904	443	287
13	25749915	443	154
13	25750137	119	111
13	25750141	120	93
13	25754878	3	0
13	25754905	3	0
13	25755462	4	0
13	25755550	14	0
13	25756021	1	0
13	25800202	207	51
13	25800224	208	200
13	25800230	208	204
13	25812123	1	0
13	25860629	3	1
13	25860646	3	0
13	25860665	3	0
13	25860742	1	0
13	25860863	18	0
13	25860886	18	0
13	25860900	18	0
13	25860916	18	0
13	25860996	26	0
13	25861004	26	0
13	25861019	26	0
13	25861088	1	0
13	25861118	1	0
13	25861492	6	0
13	25861495	6	0
13	25861497	6	0
13	25861510	6	0
13	25861516	6	0
13	25861522	6	0
13	25861528	6	0
13	25861531	6	0
13	25861543	6	0
13	25861550	6	0
13	25861553	6	0
13	25861591	7	0
13	25861600	7	0
13	25861618	8	0
13	25861629	8	3
13	25861635	8	0
