chr	start	end	cid	npatterns	total_coverage	total_flow
3	3047532	3047608	232	1	2	2.25
3	3047645	3047695	233	1	1	1
3	3047791	3047949	234	2	22	0.162828
3	3048003	3048148	235	2	11	0.0635636
3	3048453	3048503	236	1	1	1
3	3048757	3048807	237	1	1	1
3	3049099	3049209	238	1	5	6
3	3049282	3049446	239	1	17	17
3	3049526	3049578	240	1	2	2.25
3	3049592	3049642	241	1	1	1
3	3049970	3050034	242	1	2	2.25
3	3050544	3050794	243	1	8	9
3	3051232	3051321	244	1	3	4
3	3051345	3051395	245	1	1	1
3	3051519	3051573	246	2	4	4
3	3051602	3051670	247	1	5	5
3	3051744	3051848	248	1	11	11
3	3052145	3052195	249	1	1	1
3	3052306	3052356	250	1	1	1
3	3052596	3052646	251	1	1	1
3	3052658	3052708	252	1	1	1
3	3052780	3052830	253	1	1	1
3	3053008	3053058	254	1	1	1
3	3053126	3053205	255	2	9	7
3	3053223	3053314	256	1	3	4
3	3053440	3053520	257	1	2	2.25
3	3053520	3053570	258	1	1	1
3	3053769	3053819	259	1	1	1
3	3053838	3053923	260	1	2	2.25
3	3053938	3054035	261	1	4	5
3	3054494	3054544	262	1	2	2
3	3054745	3054805	263	1	2	2.25
3	3054852	3054911	264	1	2	2.25
3	3055010	3055113	265	1	4	5
3	3055126	3055225	266	1	10	10
3	3055251	3055312	267	1	2	2.25
3	3055354	3055472	268	1	6	6
3	3055655	3055714	269	1	2	2.25
3	3055779	3055829	270	1	1	1
3	3055868	3055918	271	1	1	1
3	3056017	3056067	272	1	1	1
3	3056223	3056273	273	1	1	1
3	3056312	3056454	274	1	7	0.08
3	3056497	3056547	275	1	1	1
3	3056559	3056876	276	1	11	12
3	3057204	3057265	277	1	2	2.25
3	3057608	3057658	278	1	1	1
3	3057691	3057741	279	1	1	1
3	3057830	3057880	280	1	1	1
3	3057890	3057994	281	1	3	4
3	3058344	3058549	282	1	8	9
3	3058808	3058929	283	1	61	54
3	3060297	3060347	284	1	1	1
3	3060357	3060407	285	1	1	1
3	3060734	3060811	286	1	9	8
3	3060831	3060974	287	1	8	8
3	3061144	3061194	288	1	1	1
3	3061300	3061454	289	1	5	6
3	3061456	3061506	290	1	1	1
3	3061578	3061712	291	1	3	4
3	3061750	3061800	292	1	1	1
3	3061919	3062001	293	1	2	2.25
3	3062062	3062112	294	1	1	1
3	3062149	3062199	295	1	1	1
3	3062214	3062264	296	1	1	1
3	3062561	3062611	297	1	1	1
3	3062627	3062733	298	1	4	5
3	3063040	3063621	299	3	46	0.0875
3	3063675	3063753	300	1	2	2.25
3	3063774	3063829	301	1	3	3
3	3063971	3064053	302	1	4	5
3	3064099	3064325	303	1	23	20
3	3064375	3064481	304	1	19	16
3	3064488	3064569	305	1	7	7
3	3064576	3064749	306	2	43	0.19224
3	3064796	3064888	307	1	2	2.25
3	3064981	3065107	308	2	27	4.03608
3	3065124	3065254	309	4	246	1.71869
3	3065373	3065438	310	1	9	8
3	3065475	3065565	311	1	37	48
3	3065630	3065736	312	1	46	56
3	3065753	3065825	313	1	2	2.25
3	3065933	3066006	314	1	10	9
3	3066034	3066513	315	3	205	0.324928
3	3066528	3066658	316	1	13	0.0547945
3	3066678	3066848	317	1	68	44
3	3066948	3067061	318	1	5	6
3	3067086	3067233	319	2	11	0.126866
3	3067399	3067647	320	1	72	50
3	3067742	3067792	321	1	1	1
3	3067798	3067848	322	1	1	1
3	3067861	3068209	323	1	33	30
3	3068209	3068327	324	5	9	0.105709
3	3068501	3068569	325	2	5	6
3	3068647	3068765	326	2	5	0.05
3	3068790	3068937	327	3	39	0.391117
3	3068971	3069099	328	2	21	0.396667
3	3069299	3069349	329	1	1	1
3	3069428	3069478	330	1	1	1
3	3069603	3069678	331	2	8	0.299145
3	3069797	3069851	332	1	3	4
3	3069896	3070005	333	2	24	0.24359
3	3070032	3070082	334	1	1	1
3	3070141	3070219	335	2	8	8
3	3070293	3070343	336	1	1	1
3	3070396	3070446	337	1	1	1
3	3070566	3070616	338	1	1	1
3	3070758	3071009	339	1	26	22
3	3071107	3071157	340	1	1	1
3	3071159	3071242	341	1	2	2.25
3	3071326	3071381	342	1	2	2.25
3	3071388	3071438	343	1	1	1
3	3071723	3071780	344	1	2	2.25
3	3072150	3072200	345	1	1	1
3	3072267	3072385	346	2	6	6
3	3072526	3072576	347	1	1	1
3	3072599	3072664	348	1	4	5
3	3072766	3072816	349	1	1	1
3	3073397	3073447	350	1	1	1
3	3073796	3073846	351	1	1	1
3	3074160	3074210	352	1	1	1
3	3074244	3074294	353	1	1	1
3	3074492	3074566	354	1	2	2.25
3	3076273	3076323	355	1	1	1
3	3077165	3077215	356	1	1	1
3	3078415	3078465	357	1	1	1
3	3078479	3078529	358	1	1	1
3	3078801	3078851	359	1	1	1
3	3079174	3079224	360	1	1	1
3	3079368	3079418	361	1	1	1
3	3079459	3079509	362	1	1	1
3	3079522	3079572	363	1	1	1
3	3079804	3079910	364	1	4	5
3	3079947	3080194	365	1	12	13
3	3080195	3080245	366	1	1	1
3	3080538	3080588	367	1	1	1
3	3080596	3080646	368	1	1	1
3	3081091	3081141	369	1	1	1
3	3081814	3081897	370	1	2	2.25
3	3081913	3081971	371	1	4	5
3	3082169	3082258	372	1	2	2.25
3	3082262	3082312	373	1	1	1
3	3082321	3082373	374	1	2	2.25
3	3084039	3084193	375	2	11	0.116684
3	3084398	3084526	376	1	6	6
3	3084571	3084628	377	1	4	5
3	3084951	3085017	378	2	5	6
3	3085017	3085089	379	1	3	4
3	3085577	3085627	380	1	1	1
3	3085646	3085704	381	1	2	2.25
3	3085725	3085805	382	2	5	0.233333
3	3085967	3086023	383	1	3	4
3	3086616	3086666	384	1	1	1
3	3086826	3086942	385	1	17	17
3	3087053	3087107	386	1	5	5
3	3087624	3087700	387	2	5	0.192308
3	3087900	3087996	388	1	17	15
3	3088161	3088350	389	2	10	0.0841492
3	3088374	3088472	390	1	48	29
3	3088541	3088659	391	3	15	0.295238
3	3088858	3088923	392	1	4	5
3	3089945	3090071	393	1	13	0.0675676
3	3090187	3090237	394	1	1	1
3	3090279	3090333	395	1	2	2.25
3	3090454	3090504	396	1	1	1
3	3091771	3091821	397	1	1	1
3	3091965	3092015	398	1	1	1
3	3092026	3092076	399	1	1	1
3	3092102	3092190	400	1	2	2.25
3	3092305	3092379	401	1	6	1
3	3092611	3092661	402	1	1	1
3	3092774	3092907	403	1	5	6
3	3093083	3093133	404	1	1	1
3	3093454	3093563	405	1	10	0.0731707
3	3093595	3093645	406	1	1	1
3	3093695	3093816	407	1	6	7
3	3094418	3094468	408	1	1	1
3	3095006	3095056	409	1	1	1
3	3095356	3095487	410	2	10	9
3	3095533	3095583	411	1	1	1
3	3095637	3095704	412	1	5	6
3	3095847	3095897	413	1	1	1
3	3096005	3096055	414	1	1	1
3	3096372	3096594	415	3	24	0.135696
3	3097073	3097451	416	1	114	64
3	3097605	3097655	417	1	1	1
3	3097875	3097925	418	1	1	1
3	3098629	3098729	419	1	3	4
3	3098837	3098947	420	1	3	4
3	3099429	3099479	421	1	1	1
3	3100635	3100689	422	1	2	2.25
3	3100750	3100869	423	2	17	0.62149
3	3101181	3101248	424	1	2	2.25
3	3101720	3101815	425	1	3	4
3	3101828	3101898	426	1	2	2.25
3	3102064	3102232	427	1	9	10
3	3102275	3102330	428	2	3	4
3	3102348	3102398	429	1	1	1
3	3102428	3102490	430	2	4	5
3	3102668	3103431	431	14	507	0.542417
3	3103445	3104133	432	4	358	0.269352
3	3104222	3104644	433	4	281	0.385322
3	3104655	3104705	434	1	1	1
3	3104734	3104784	435	1	1	1
3	3104808	3104858	436	1	1	1
3	3105191	3105334	437	1	74	66
3	3105458	3105508	438	1	1	1
3	3105556	3105640	439	1	5	5
3	3105645	3105740	440	1	2	2.25
3	3105853	3105960	441	1	11	0.176471
3	3106112	3106201	442	1	3	3
3	3106528	3106660	443	2	120	0.708333
3	3106699	3106749	444	1	1	1
3	3106767	3106818	445	1	2	2.25
3	3106837	3106889	446	2	4	1.5
3	3107174	3107346	447	1	11	10
3	3107359	3107567	448	2	8	0.184524
3	3107761	3107844	449	1	6	6
3	3107877	3107927	450	1	1	1
3	3107981	3108031	451	1	1	1
3	3108143	3108197	452	1	2	2.25
3	3108251	3108350	453	1	5	5
3	3108527	3108647	454	1	7	8
3	3108650	3108812	455	2	36	0.180681
3	3108832	3108901	456	1	5	6
3	3108927	3109406	457	2	278	4.19497
3	3109494	3109567	458	1	4	5
3	3109628	3109840	459	2	16	0.349781
3	3109880	3109961	460	3	7	6.33333
3	3111590	3111640	461	1	1	1
3	3111656	3111706	462	1	1	1
3	3111897	3111992	463	1	2	2.25
3	3112002	3112052	464	1	1	1
3	3112314	3112364	465	1	1	1
3	3112644	3112741	466	1	6	6
3	3112974	3113024	467	1	1	1
3	3113240	3113369	468	2	19	0.192996
3	3113407	3113465	469	1	2	2.25
3	3113481	3113531	470	1	1	1
3	3113598	3113676	471	1	2	2.25
3	3113688	3113738	472	1	1	1
3	3114018	3114068	473	1	1	1
3	3114466	3114578	474	1	9	9
3	3115138	3115293	475	1	13	12
3	3115321	3115371	476	1	1	1
3	3115492	3115542	477	1	1	1
3	3115613	3115712	478	1	2	2.25
3	3116017	3116093	479	1	2	2.25
3	3116443	3116493	480	1	1	1
3	3117026	3117076	481	1	1	1
3	3117076	3117126	482	1	1	1
3	3117225	3117361	483	1	22	16
3	3117446	3117618	484	3	27	0.319327
3	3118106	3118191	485	1	2	2.25
3	3118219	3118314	486	1	2	2.25
3	3119064	3119114	487	1	1	1
3	3119152	3119202	488	1	1	1
3	3119467	3119517	489	1	1	1
3	3119562	3119612	490	1	1	1
3	3120803	3120853	491	1	1	1
3	3120886	3120936	492	1	1	1
3	3121081	3121131	493	1	1	1
3	3121201	3121272	494	1	2	2.25
3	3121544	3121667	495	1	3	4
3	3122005	3122100	496	1	4	5
3	3122230	3122290	497	1	3	3.75
3	3122426	3122476	498	1	1	1
3	3122791	3122914	499	1	10	11
3	3122985	3123243	500	1	14	0.0843373
3	3123366	3123452	501	1	4	5
3	3123480	3123530	502	1	1	1
3	3123543	3123593	503	1	1	1
3	3123593	3123983	504	2	55	0.683482
3	3124028	3124078	505	1	1	1
3	3124130	3124232	506	1	5	6
3	3124250	3124300	507	1	1	1
3	3124363	3124413	508	1	1	1
3	3124414	3124464	509	1	1	1
3	3124550	3124703	510	1	10	11
3	3124705	3124899	511	2	19	0.200067
3	3125183	3125301	512	1	6	7
3	3125329	3125497	513	2	10	0.0662055
3	3125501	3125594	514	1	2	2.25
3	3125601	3125680	515	1	3	4
3	3125683	3125772	516	1	4	5
3	3126026	3126124	517	1	2	2.25
3	3126274	3126324	518	1	1	1
3	3126481	3126552	519	1	15	10
3	3126624	3126674	520	1	1	1
3	3126753	3126803	521	1	1	1
3	3127106	3127188	522	1	2	2.25
3	3127597	3127647	523	1	1	1
3	3127714	3127764	524	1	1	1
3	3127806	3127936	525	1	16	15
3	3128578	3128667	526	1	4	5
3	3128669	3128799	527	1	6	6
3	3128890	3128940	528	1	1	1
3	3128943	3128993	529	1	1	1
3	3129242	3129342	530	1	3	4
3	3129494	3129550	531	1	4	5
3	3129734	3129784	532	1	1	1
3	3129876	3129926	533	1	1	1
3	3129983	3130079	534	1	3	4
3	3130082	3130132	535	1	1	1
3	3130242	3130318	536	1	11	8
3	3130323	3130392	537	1	3	4
3	3130435	3130485	538	1	2	2
3	3130542	3130592	539	1	1	1
3	3130651	3130760	540	1	3	4
3	3130760	3130922	541	1	9	10
3	3130985	3131035	542	1	1	1
3	3131105	3131155	543	1	1	1
3	3131216	3131266	544	1	1	1
3	3131602	3131714	545	2	4	4
3	3131832	3131882	546	1	1	1
3	3131952	3132144	547	1	11	11
3	3132386	3132436	548	1	1	1
3	3132508	3132622	549	2	4	5
3	3132828	3132878	550	1	1	1
3	3132913	3132979	551	1	3	4
3	3133208	3133258	552	1	1	1
3	3133452	3133502	553	1	1	1
3	3133560	3133671	554	2	4	5
3	3133675	3133792	555	1	8	9
3	3133808	3134159	556	2	29	19.1899
3	3134353	3134403	557	1	1	1
3	3134406	3134482	558	2	3	4
3	3134534	3134627	559	1	2	2.25
3	3134810	3134860	560	1	1	1
3	3134905	3134955	561	1	1	1
3	3135129	3135179	562	1	1	1
3	3135183	3135233	563	1	1	1
3	3135607	3135701	564	1	2	2.25
3	3135972	3136098	565	1	15	12
3	3136101	3136151	566	1	1	1
3	3136920	3137189	567	1	12	13
3	3137773	3137823	568	1	1	1
3	3137828	3137944	569	1	4	5
3	3138195	3138321	570	1	23	19
3	3138337	3138387	571	1	1	1
3	3138752	3138802	572	1	1	1
3	3138826	3138876	573	1	1	1
3	3139001	3139193	574	2	11	0.06889
3	3139598	3139683	575	1	2	2.25
3	3139989	3140099	576	1	6	7
3	3140323	3140584	577	2	23	0.138079
3	3140647	3140697	578	1	1	1
3	3140712	3140803	579	1	2	2.25
3	3140806	3140856	580	1	1	1
3	3140964	3141014	581	1	1	1
3	3141045	3141157	582	1	34	27
3	3141208	3141258	583	1	1	1
3	3141321	3141371	584	1	1	1
3	3141408	3141458	585	1	5	5
3	3141691	3141741	586	1	1	1
3	3141911	3141961	587	1	1	1
3	3141963	3142013	588	1	1	1
3	3142091	3142174	589	1	2	2.25
3	3142419	3142487	590	1	5	6
3	3142996	3143078	591	1	9	8
3	3143164	3143262	592	1	4	4
3	3143302	3143352	593	1	1	1
3	3143988	3144039	594	1	2	2.25
3	3144178	3144228	595	1	1	1
3	3144853	3144903	596	1	1	1
3	3145241	3145291	597	1	1	1
3	3145379	3145435	598	1	2	2.25
3	3146520	3146570	599	1	1	1
3	3147217	3147267	600	1	1	1
3	3147268	3147354	601	1	3	4
3	3147358	3147456	602	1	6	7
3	3147923	3147973	603	1	3	3
3	3148602	3148920	604	2	94	0.225718
3	3149035	3149342	605	1	21	0.0730594
3	3149483	3149724	606	2	19	0.114719
3	3149889	3149940	607	1	2	2.25
3	3150070	3150181	608	1	3	4
3	3150204	3150261	609	1	4	4
3	3150263	3150315	610	1	2	2.25
3	3150395	3150552	611	1	14	15
3	3150591	3150641	612	1	1	1
3	3150658	3150775	613	1	12	11
3	3150946	3150996	614	1	1	1
3	3151016	3151066	615	1	1	1
3	3151364	3151414	616	1	1	1
3	3151436	3151531	617	1	2	2.25
3	3151616	3151723	618	1	8	7
3	3151818	3151868	619	1	1	1
3	3151923	3151973	620	1	1	1
3	3152014	3152091	621	1	3	3.75
3	3152113	3152559	622	4	32	0.0698925
3	3152713	3152763	623	1	1	1
3	3153218	3153268	624	1	1	1
3	3153560	3153610	625	1	1	1
3	3153668	3153791	626	1	5	6
3	3153792	3153923	627	1	5	6
3	3153984	3154034	628	1	1	1
3	3154123	3154174	629	1	2	2.25
3	3154176	3154226	630	1	1	1
3	3155604	3155667	631	1	4	5
3	3155832	3155883	632	1	2	2.25
3	3156098	3156183	633	1	3	4
3	3156250	3156300	634	1	1	1
3	3156479	3156573	635	1	4	4
3	3156576	3156675	636	1	18	9
3	3157899	3158071	637	2	7	0.0810458
3	3158332	3158393	638	1	3	4
3	3158473	3158530	639	1	2	2.25
3	3158607	3158657	640	1	1	1
3	3158793	3158843	641	1	1	1
3	3158902	3158952	642	1	1	1
3	3158974	3159024	643	1	1	1
3	3159266	3159328	644	2	6	0.361111
3	3159515	3159589	645	1	3	0.05
3	3159802	3159852	646	1	1	1
3	3160145	3160215	647	1	3	4
3	3160215	3160478	648	1	58	35
3	3160487	3160753	649	1	32	30
3	3160765	3160997	650	1	8	9
3	3161076	3161157	651	1	2	2.25
3	3161250	3161300	652	1	1	1
3	3161371	3161571	653	1	15	16
3	3161629	3161679	654	1	1	1
3	3161695	3161755	655	1	2	2.25
3	3161766	3161835	656	1	2	2.25
3	3162019	3162069	657	1	1	1
3	3162069	3162413	658	3	46	0.102083
3	3162549	3162627	659	1	3	4
3	3163112	3163163	660	1	2	2.25
3	3163241	3163538	661	2	24	0.175676
3	3163545	3163595	662	1	1	1
3	3163977	3164260	663	1	9	10
3	3164743	3164793	664	1	1	1
3	3164820	3164935	665	1	3	4
3	3164944	3165091	666	1	8	9
3	3165251	3165448	667	1	8	9
3	3165480	3165530	668	1	1	1
3	3166078	3166253	669	1	12	11
3	3166257	3166307	670	1	1	1
3	3166670	3166720	671	1	1	1
3	3166755	3166805	672	1	1	1
3	3167135	3167185	673	1	1	1
3	3167413	3167463	674	1	1	1
3	3167504	3167753	675	6	29	0.128325
3	3168060	3168112	676	1	2	2.25
3	3168157	3168245	677	1	2	2.25
3	3168306	3168356	678	1	2	2
3	3168386	3168545	679	1	6	7
3	3168632	3168684	680	1	2	2.25
3	3168728	3168778	681	1	1	1
3	3168882	3168966	682	1	4	5
3	3168984	3169077	683	1	2	2.25
3	3169311	3169361	684	1	2	2
3	3169791	3169956	685	2	7	8
3	3170048	3170159	686	1	4	4
3	3170223	3170309	687	1	3	4
3	3170473	3170523	688	1	1	1
3	3170952	3171002	689	1	1	1
3	3171277	3171327	690	1	1	1
3	3171568	3171772	691	1	8	0.030303
3	3172151	3172201	692	1	1	1
3	3172315	3172365	693	1	1	1
3	3172415	3172466	694	1	2	2.25
3	3172739	3172789	695	1	1	1
3	3173066	3173116	696	1	1	1
3	3173600	3173671	697	1	2	2.25
3	3173919	3174079	698	1	79	49.5
3	3174791	3174982	699	1	11	12
3	3174998	3175048	700	1	1	1
3	3175179	3175255	701	1	3	4
3	3175721	3175880	702	1	5	6
3	3175882	3176159	703	1	21	20
3	3176161	3176254	704	1	2	2.25
3	3176528	3176623	705	1	4	5
3	3176876	3176926	706	1	1	1
3	3176945	3176995	707	1	1	1
3	3177006	3177181	708	1	18	16
3	3177273	3177382	709	2	12	0.206667
3	3177493	3177762	710	2	21	1.19247
3	3178214	3178271	711	1	2	2.25
3	3178301	3178437	712	1	12	9
3	3178519	3178577	713	1	8	7
3	3178597	3178647	714	1	1	1
3	3178793	3178897	715	1	5	5
3	3178900	3179200	716	1	21	0.0761905
3	3179200	3179502	717	1	27	26
3	3179614	3179697	718	1	2	2.25
3	3179810	3179860	719	1	1	1
3	3180256	3180439	720	1	12	13
3	3180641	3180691	721	1	1	1
3	3180769	3180819	722	1	1	1
3	3180903	3180953	723	1	1	1
3	3181021	3181116	724	1	3	3.75
3	3181244	3181393	725	1	5	6
3	3181418	3181649	726	1	24	0.0606061
3	3181916	3181966	727	1	1	1
3	3182036	3182086	728	1	1	1
3	3182132	3182281	729	1	5	6
3	3182602	3182685	730	1	2	2.25
3	3183419	3183469	731	1	1	1
3	3183697	3183747	732	1	1	1
3	3183976	3184068	733	1	5	6
3	3184139	3184189	734	1	1	1
3	3184817	3184867	735	1	1	1
3	3185029	3185085	736	1	2	2.25
3	3185175	3185225	737	1	1	1
3	3185644	3185694	738	1	1	1
3	3185704	3185754	739	1	1	1
3	3185924	3185995	740	1	2	2.25
3	3186059	3186109	741	1	1	1
3	3186356	3186440	742	1	3	4
3	3186987	3187044	743	1	2	2.25
3	3187150	3187200	744	1	1	1
3	3187273	3187388	745	1	6	0.0357143
3	3188451	3188580	746	1	4	5
3	3188725	3188804	747	1	2	2.25
