chr	pos	Cov	Meth
3	10015389	2	2
3	10015472	5	3
3	10015491	7	4
3	10015521	11	9
3	10015535	14	14
3	10015569	5	5
3	10015706	4	4
3	10015742	1	1
3	10015991	1	1
3	10016096	2	2
3	10016129	2	1
3	10016321	2	2
3	10016634	4	4
3	10016638	4	4
3	10016644	4	4
3	10016714	1	1
3	10016925	1	1
3	10017447	5	5
3	10017486	3	3
3	10017604	1	1
3	10017714	1	1
3	10017738	1	1
3	10017802	7	7
3	10017844	2	2
3	10017863	5	5
3	10017866	6	6
3	10017875	5	5
3	10017880	7	7
3	10017976	2	1
3	10018331	1	1
3	10018526	1	1
3	10019126	7	7
3	10019180	2	2
3	10019240	2	2
3	10019552	1	1
3	10020031	7	7
3	10020099	3	3
3	10020949	2	2
3	10021057	1	1
3	10021322	1	1
3	10021538	1	1
3	10021560	1	1
3	10022241	1	1
3	10022354	1	1
3	10022441	2	2
3	10022553	2	2
3	10022608	1	1
3	10023061	7	5
3	10023172	4	4
3	10023399	1	1
3	10023538	1	0
3	10023550	1	1
3	10023758	1	0
3	10023791	1	0
3	10023879	1	1
3	10025521	1	1
3	10025648	1	1
3	10026799	3	3
3	10027041	2	2
3	10028363	3	3
3	10028744	1	1
3	10029847	2	2
3	10031852	1	1
3	10033072	6	6
3	10034134	8	8
3	10034252	6	6
3	10034254	7	7
3	10034711	1	1
3	10034743	1	1
3	10035402	3	3
3	10035428	1	1
3	10036462	4	4
3	10036572	1	1
3	10037296	1	1
3	10037303	1	1
3	10037313	1	1
3	10038404	4	4
3	10038446	1	1
3	10038863	11	3
3	10041043	2	2
3	10041676	1	1
3	10041702	2	2
3	10041766	3	2
3	10041768	4	3
3	10041775	11	11
3	10041809	14	8
3	10041849	485	326
3	10041870	823	564
3	10041887	743	485
3	10041897	639	205
3	10041939	97	74
3	10041946	85	49
3	10042023	22	20
3	10042028	22	17
3	10042041	21	18
3	10042047	10	7
3	10042051	6	3
3	10042053	4	3
3	10043309	3	3
3	10043360	4	3
3	10043428	6	5
3	10044264	3	1
3	10044332	1	1
3	10044464	6	6
3	10044469	6	6
3	10044565	3	2
3	10044644	7	6
3	10046544	1	1
3	10046740	1	1
3	10047870	2	0
3	10048407	1	0
3	10048469	1	1
3	10048958	2	0
3	10048968	2	1
3	10048998	1	1
3	10049010	1	1
3	10049498	3	3
3	10049633	3	3
3	10049829	1	1
3	10049837	1	1
3	10050636	9	9
3	10050742	1	1
3	10050780	1	1
3	10050791	1	1
3	10050800	1	1
3	10051013	1	1
3	10051836	1	0
3	10051869	1	1
3	10052179	1	1
3	10052588	1	0
3	10052631	2	1
3	10052831	4	4
3	10053324	1	1
3	10053549	1	1
3	10053572	3	3
3	10054124	1	1
3	10054557	3	2
3	10054701	1	1
3	10054858	2	2
3	10054985	5	5
3	10054999	6	5
3	10055006	7	7
3	10055020	6	6
3	10055054	5	4
3	10055134	1	1
3	10055472	1	1
3	10055999	3	3
3	10056055	1	1
3	10057112	1	1
3	10057466	6	4
3	10057560	1	0
3	10057627	2	2
3	10057680	2	2
3	10057797	6	5
3	10057855	3	3
3	10057885	6	6
3	10057912	3	3
3	10058555	2	2
3	10058621	2	1
3	10058662	1	1
3	10058952	2	2
3	10059227	1	1
3	10059928	1	0
3	10059972	1	1
3	10060364	1	1
3	10060662	28	16
3	10060669	31	19
3	10060673	31	28
3	10060679	31	14
3	10060695	31	20
3	10060702	22	18
3	10060711	6	4
3	10060764	10	4
3	10060781	12	10
3	10060783	13	8
3	10060861	7	6
3	10060880	3	3
3	10060941	4	1
3	10060950	1	0
3	10060980	1	1
3	10060982	1	0
3	10060984	1	1
3	10061002	1	1
3	10061619	2	2
3	10061683	10	6
3	10062304	1	1
3	10062540	2	1
3	10063158	2	1
3	10063563	2	2
3	10063642	2	2
3	10064378	1	1
3	10064822	1	1
3	10065049	1	1
3	10065931	2	2
3	10065990	2	2
3	10065996	2	2
3	10066049	2	2
3	10067320	1	1
3	10067349	1	1
3	10067822	3	3
3	10067930	4	4
3	10068120	4	3
3	10069379	2	1
3	10069963	1	1
3	10069966	1	1
3	10069984	2	2
3	10070007	1	1
3	10070483	1	0
3	10070730	1	1
3	10072155	1	1
3	10072218	2	2
3	10072977	4	3
3	10073145	2	2
3	10073838	1	0
3	10074636	1	1
3	10076716	1	1
3	10076803	8	8
3	10076866	3	3
3	10076879	4	4
3	10076917	3	3
3	10076935	1	1
3	10076949	2	1
3	10076990	2	2
3	10077030	3	3
3	10077066	3	3
3	10077113	7	6
3	10077135	6	6
3	10077314	1	0
3	10077722	8	7
3	10077923	1	1
3	10078687	2	2
3	10079513	1	0
3	10080465	2	2
3	10080484	2	2
3	10081262	2	2
3	10081284	4	4
3	10081477	1	1
3	10081609	1	1
3	10081898	2	2
3	10081965	1	1
3	10082055	1	1
3	10082211	1	1
3	10082528	1	1
3	10082545	1	1
3	10082784	2	2
3	10083607	1	1
3	10084127	2	2
3	10085387	5	4
3	10085446	4	4
3	10085500	3	3
3	10085558	3	1
3	10085892	2	2
3	10086135	7	7
3	10086164	8	7
3	10086241	1	1
3	10086283	2	2
3	10086535	5	5
3	10086587	1	1
3	10086750	1	1
3	10086819	3	3
3	10086872	7	6
3	10086938	3	3
3	10086945	3	3
3	10086955	3	3
3	10086993	4	4
3	10087636	1	1
3	10087666	1	1
3	10087813	3	1
3	10087852	2	0
3	10088107	7	5
3	10088111	7	3
3	10088115	7	3
3	10088118	7	3
3	10088129	7	3
3	10088133	7	3
3	10088145	7	2
3	10088147	7	2
3	10088151	8	3
3	10088156	8	2
3	10088163	8	1
3	10088165	9	2
3	10088168	9	2
3	10088177	8	1
3	10088183	7	1
3	10088192	5	0
3	10088197	5	0
3	10088201	8	0
3	10088203	7	0
3	10088210	7	0
3	10088213	7	0
3	10088218	7	0
3	10088230	7	0
3	10088239	8	1
3	10088241	8	1
3	10088244	8	1
3	10088251	4	1
3	10088258	5	1
3	10088261	4	1
3	10088267	3	1
3	10088275	3	1
3	10088278	3	1
3	10088280	3	1
3	10088288	1	0
3	10088294	1	0
3	10088297	1	0
3	10088379	1	1
3	10088410	1	1
3	10088439	2	2
3	10088531	1	1
3	10088551	2	2
3	10088576	1	1
3	10088925	11	11
3	10089096	1	1
3	10089129	4	4
3	10089250	10	10
3	10089342	9	9
3	10089353	12	12
3	10089365	11	11
3	10089408	10	9
3	10089425	11	11
3	10089470	9	8
3	10089480	7	7
3	10089509	4	4
3	10089633	4	4
3	10089923	2	2
3	10090304	1	1
3	10090388	2	2
3	10091031	1	1
3	10091917	2	2
3	10091926	2	2
3	10091989	2	2
3	10092091	2	2
3	10092146	1	1
3	10092388	1	1
3	10092600	1	0
3	10093118	1	1
3	10093146	1	1
3	10093150	1	1
3	10093588	2	2
3	10094571	1	1
3	10094727	1	1
3	10094754	1	1
3	10095123	3	3
3	10095878	1	1
3	10096011	2	2
3	10096422	2	0
3	10097134	2	2
3	10097151	2	2
3	10097161	2	2
3	10097197	1	1
3	10097671	2	2
3	10097679	4	4
3	10097682	4	4
3	10097688	4	4
3	10097700	5	5
3	10097706	4	4
3	10097741	2	2
3	10097786	5	5
3	10097813	2	1
3	10097815	1	0
3	10098067	1	1
3	10098323	1	1
3	10099665	1	1
3	10099675	1	1
3	10099678	1	1
3	10099969	2	2
3	10099975	2	2
3	10100018	2	1
3	10100046	1	1
3	10101594	1	1
3	10101613	2	2
3	10102060	1	1
3	10103346	1	1
3	10103450	1	0
3	10103452	1	0
3	10103454	1	0
3	10103456	1	0
3	10103458	1	0
3	10103460	1	0
3	10103462	1	0
3	10103464	1	0
3	10105496	2	1
3	10105614	1	0
3	10105650	1	1
3	10106232	27	2
3	10106272	16	12
3	10106375	6	6
3	10106424	11	10
3	10106589	5	5
3	10106744	7	4
3	10106935	4	4
3	10107059	2	2
3	10108709	1	1
3	10108811	5	4
3	10109379	1	1
3	10109879	1	1
3	10110214	1	1
3	10111552	1	0
3	10111892	2	2
3	10112163	3	3
3	10112169	4	4
3	10112173	3	2
3	10113580	1	0
3	10116535	3	3
3	10116580	62	56
3	10116609	62	38
3	10116617	46	26
3	10116634	25	13
3	10116674	48	27
3	10116685	82	54
3	10116752	5	5
3	10117441	3	1
3	10117834	1	1
3	10118047	1	1
3	10118348	6	6
3	10118351	6	5
3	10118396	19	4
3	10118412	17	8
3	10118420	9	5
3	10118425	5	2
3	10118458	1	1
3	10119503	2	2
3	10120029	1	1
3	10120994	1	1
3	10121016	2	2
3	10121027	1	1
3	10121305	1	1
3	10121419	2	2
3	10121533	2	2
3	10122592	5	3
3	10122888	3	3
3	10123087	1	1
3	10123115	1	0
3	10123162	1	1
3	10123358	3	3
3	10124385	2	1
3	10125433	3	3
3	10125438	3	2
3	10126057	3	3
3	10126265	1	0
3	10126574	3	3
3	10126928	4	4
3	10126951	4	4
3	10126991	4	4
3	10127050	2	2
3	10127185	3	3
3	10127202	3	3
3	10127347	2	2
3	10127360	3	3
3	10127496	1	1
3	10128402	2	0
3	10128418	2	0
3	10128571	3	3
3	10128756	1	1
3	10128885	11	11
3	10129022	7	7
3	10129049	7	6
3	10129114	11	8
3	10129133	10	10
3	10129284	2	2
3	10129450	3	3
3	10129496	4	4
3	10129909	1	1
3	10130253	1	1
3	10130825	9	9
3	10131098	2	2
3	10131529	1	1
3	10131541	1	1
3	10132515	4	4
3	10132533	4	3
3	10132566	3	3
3	10132687	2	1
3	10132780	1	1
3	10133097	1	1
3	10133350	1	1
3	10134243	7	4
3	10134247	7	6
3	10134256	6	2
3	10134522	3	1
3	10134530	3	2
3	10134546	1	0
3	10134743	3	2
3	10135444	2	2
3	10135932	1	1
3	10136796	1	1
3	10137220	1	1
3	10137397	3	2
3	10138095	1	1
3	10138136	1	1
3	10138995	1	1
3	10139057	8	7
3	10139095	6	6
3	10139188	5	5
3	10139195	6	6
3	10139286	3	3
3	10139336	2	2
3	10139349	4	4
3	10139427	1	1
3	10140007	1	1
3	10140335	1	1
3	10140344	1	0
3	10140353	1	0
3	10140394	1	0
3	10140401	1	1
3	10140489	1	0
3	10140866	2	2
3	10140882	2	2
3	10140902	1	1
3	10140947	1	1
3	10141707	9	1
3	10141709	9	1
3	10141711	9	2
3	10141713	9	1
3	10141717	9	1
3	10141719	9	2
3	10141721	9	2
3	10141729	5	1
3	10141741	1	1
3	10142182	7	6
3	10142363	1	1
3	10142467	3	3
3	10142484	2	1
3	10143364	1	1
3	10143379	2	2
3	10143381	2	2
3	10143385	2	2
3	10143414	1	1
3	10143800	5	5
3	10143817	4	4
3	10143821	4	4
3	10143896	11	11
3	10143904	12	12
3	10143929	6	6
3	10143946	5	5
3	10143979	3	3
3	10145246	3	2
3	10145277	7	6
3	10145607	1	1
3	10145680	1	1
3	10145776	7	7
3	10145790	11	11
3	10145890	1	1
3	10146271	1	1
3	10146549	1	1
3	10146802	3	1
3	10146919	5	2
3	10146936	5	1
3	10147197	4	0
3	10147323	1	1
3	10148394	4	0
3	10149002	12	7
3	10149109	10	8
3	10149272	3	2
3	10149875	1	1
3	10149998	2	2
3	10150060	3	3
3	10150092	4	4
3	10150116	4	4
3	10150136	6	5
3	10150539	2	2
3	10150793	1	1
3	10150847	2	2
3	10151107	2	2
3	10151616	2	2
3	10151793	1	1
3	10154535	1	1
3	10155511	5	4
3	10155531	2	2
3	10155571	2	2
3	10156199	2	1
3	10156775	4	4
3	10156812	6	6
3	10156838	6	6
3	10156914	4	4
3	10157226	1	1
3	10157581	5	3
3	10157863	2	2
3	10157913	3	3
3	10157967	3	3
3	10157998	3	3
3	10158287	2	2
3	10158939	1	1
3	10159004	4	4
3	10159071	18	10
3	10159201	14	6
3	10159212	12	3
3	10159955	5	5
3	10159965	4	4
3	10159979	2	2
3	10160147	5	3
3	10160155	5	1
3	10160186	6	3
3	10161392	3	2
3	10162748	2	2
3	10162830	2	2
3	10162852	1	1
3	10162854	1	1
3	10162893	1	1
3	10162933	4	3
3	10162980	1	1
3	10163006	1	1
3	10163085	2	2
3	10163103	2	2
3	10163118	3	3
3	10163129	3	3
3	10163159	1	1
3	10163199	1	1
3	10163207	1	1
3	10163288	1	0
3	10163296	1	0
3	10163365	1	1
3	10165409	4	1
3	10165564	2	2
3	10165584	3	1
3	10165980	1	1
3	10166261	1	0
3	10166434	1	0
3	10166912	12	10
3	10166930	1	0
3	10167236	2	1
3	10167271	1	1
3	10168748	3	2
3	10168784	4	4
3	10168821	2	2
3	10168861	6	6
3	10168889	5	5
3	10168947	1	1
3	10169411	1	0
3	10169420	1	1
3	10169801	2	2
3	10169859	5	5
3	10170389	1	0
3	10170412	1	1
3	10170628	1	1
3	10171324	10	1
3	10172207	10	8
3	10173443	2	2
3	10173767	1	1
3	10174278	1	1
3	10175810	1	1
3	10176203	5	4
3	10176656	2	2
3	10176794	3	3
3	10177971	5	5
3	10178022	3	3
3	10178039	5	5
3	10178048	5	5
3	10179299	24	11
3	10180077	1	1
3	10180094	2	2
3	10180949	1	1
3	10181123	2	2
3	10181148	2	2
3	10182215	1	1
3	10183525	1	1
3	10183767	7	7
3	10184005	1	1
3	10184266	1	1
3	10184723	3	3
3	10184776	6	5
3	10186310	1	1
3	10186830	8	8
3	10186917	5	5
3	10186932	3	3
3	10187183	2	2
3	10187524	5	3
3	10188130	1	1
3	10188184	1	1
3	10188467	3	2
3	10188755	2	2
3	10188766	2	2
3	10188877	3	3
3	10188921	4	4
3	10189292	2	1
3	10190615	1	0
3	10191977	1	1
3	10192427	1	1
3	10192917	2	2
3	10193268	1	1
3	10193569	2	2
3	10193578	2	2
3	10193702	2	2
3	10193762	2	2
3	10194305	5	5
3	10195070	1	1
3	10195088	2	2
3	10195821	1	1
3	10196833	1	1
3	10197049	1	1
3	10197066	1	1
3	10197073	1	1
3	10197103	3	3
3	10197121	4	4
3	10197164	3	3
3	10197201	1	1
3	10197403	1	1
3	10197809	3	3
3	10197866	1	1
3	10197930	1	1
3	10197944	1	1
3	10198142	1	0
3	10198293	1	1
3	10198320	2	2
3	10198344	2	2
3	10198699	2	2
3	10198721	1	1
3	10198734	1	1
3	10198875	2	2
3	10198916	2	2
3	10199589	1	1
3	10199721	2	2
3	10199953	1	1
3	10200002	1	1
3	10201561	1	1
3	10201568	1	1
3	10201659	1	1
3	10201663	1	1
3	10202367	2	2
3	10202747	2	2
3	10202755	2	2
3	10202789	1	1
3	10203525	1	1
3	10204839	2	2
3	10204855	5	5
3	10204880	7	7
3	10204937	5	5
3	10205786	1	1
3	10205795	1	1
3	10205803	1	1
3	10205963	2	2
3	10205969	2	2
3	10205981	3	2
3	10205990	3	3
3	10206011	4	2
3	10206037	4	4
3	10206062	3	3
3	10206688	3	3
3	10206710	3	2
3	10206798	1	1
3	10206903	1	1
3	10207265	1	1
3	10207486	1	1
3	10207592	4	4
3	10207643	4	4
3	10207663	2	2
3	10207674	3	3
3	10207690	1	1
3	10207897	1	1
3	10208165	4	4
3	10208196	2	2
3	10208523	1	1
3	10209711	1	1
3	10210011	1	1
3	10210065	1	1
3	10210632	1	1
3	10210679	2	2
3	10210714	2	2
3	10210756	4	4
3	10210832	4	4
3	10210851	5	5
3	10210940	1	1
3	10211152	1	1
3	10211298	6	5
3	10211602	1	1
3	10211729	3	3
3	10211732	4	4
3	10211740	3	3
3	10211855	1	1
3	10212875	1	1
3	10212900	1	1
3	10213000	2	2
3	10213027	2	2
3	10213183	1	1
3	10213227	1	1
3	10213229	1	1
3	10213674	4	4
3	10213720	6	6
3	10213774	5	4
3	10213819	1	1
3	10213839	1	1
3	10214275	1	1
3	10214308	1	0
3	10214347	1	1
3	10214881	1	1
3	10215562	1	1
3	10216316	1	1
3	10216355	1	1
3	10217251	1	1
3	10217327	3	3
3	10217775	4	3
3	10217815	4	4
3	10218744	1	1
3	10219099	2	1
3	10219211	1	1
3	10220327	4	4
3	10220363	5	4
3	10220431	1	0
3	10220441	1	1
3	10220980	2	2
3	10221404	1	0
3	10221453	1	1
3	10221912	1	1
3	10221939	2	1
3	10221974	5	3
3	10221980	6	1
3	10222023	4	4
3	10222792	1	1
3	10222794	1	1
3	10223190	3	3
3	10223219	5	5
3	10223291	22	18
3	10223315	41	33
3	10223322	47	39
3	10223341	26	22
3	10223362	10	4
3	10223365	8	6
3	10223390	1	1
3	10228795	2	2
3	10228844	4	4
3	10228911	2	1
3	10228939	4	4
3	10228960	3	3
3	10229038	3	0
3	10229097	4	1
3	10229307	1	0
3	10230392	2	2
3	10230515	1	0
3	10230937	1	1
3	10231112	2	2
3	10231118	2	2
3	10231145	2	2
3	10232296	4	3
3	10232799	3	2
3	10232847	1	1
3	10233223	1	1
3	10233280	2	2
3	10233583	1	1
3	10233743	1	1
3	10233749	1	1
3	10234475	3	3
3	10234497	1	1
3	10234499	1	1
3	10235166	1	1
3	10235276	1	1
3	10235360	6	6
3	10235381	5	5
3	10235460	4	4
3	10235497	6	6
3	10235512	6	6
3	10235829	2	2
3	10236173	3	3
3	10236284	1	1
3	10236657	1	0
3	10236787	14	0
3	10236927	10	2
3	10236957	8	3
3	10237033	2	1
3	10237488	5	5
3	10237498	5	5
3	10237527	3	3
3	10237558	2	1
3	10237565	2	2
3	10237605	2	1
3	10237785	1	0
3	10237830	2	2
3	10237887	1	1
3	10238084	1	1
3	10238181	1	1
3	10238429	1	1
3	10238686	4	4
3	10238693	3	3
3	10239773	1	1
3	10239777	1	0
3	10239972	2	0
3	10240793	1	1
3	10240799	2	2
3	10241716	2	1
3	10241729	2	0
3	10241746	2	0
3	10241875	5	1
3	10241905	4	2
3	10241948	2	1
3	10241966	1	0
3	10241976	1	0
3	10242204	1	1
3	10242207	1	1
3	10242245	1	1
3	10242626	1	1
3	10242868	2	2
3	10243788	1	1
3	10243795	1	1
3	10243799	1	1
3	10243850	2	2
3	10243875	1	1
3	10244060	2	2
3	10244455	3	3
3	10244491	4	4
3	10245085	1	1
3	10245527	2	2
3	10245557	1	1
3	10246445	2	2
3	10247060	1	1
3	10247234	1	1
3	10247739	2	2
3	10247742	2	2
3	10247767	1	1
3	10247966	1	1
3	10248951	2	2
3	10249280	1	0
3	10249292	2	2
3	10249297	2	2
3	10249299	3	3
3	10249334	8	7
3	10249413	183	77
3	10249501	52	10
3	10249507	37	4
3	10249537	25	7
3	10249545	23	6
3	10249575	8	1
3	10249580	6	1
3	10250013	1	1
3	10250030	1	1
3	10250146	1	1
3	10251245	7	7
3	10251831	1	1
3	10252339	1	1
3	10252652	3	3
3	10252690	1	1
3	10252708	1	1
3	10253025	1	1
3	10254167	1	1
3	10254729	2	2
3	10255571	1	1
3	10255840	4	3
3	10255868	4	4
3	10257042	1	1
3	10257069	1	1
3	10257579	1	1
3	10258348	9	1
3	10258372	7	0
3	10258434	3	1
3	10258436	4	1
3	10258474	5	2
3	10258480	4	2
3	10258659	1	0
3	10258712	2	0
3	10259581	3	3
3	10259632	2	2
3	10260097	3	3
3	10261459	1	1
3	10261582	2	2
3	10261659	3	3
3	10261680	2	2
3	10261734	1	0
3	10261838	1	1
3	10262134	2	2
3	10262288	2	2
3	10263063	1	1
3	10263671	2	2
3	10264662	3	3
3	10264739	1	0
3	10264940	7	2
3	10264984	10	4
3	10265437	2	1
3	10265559	3	3
3	10265735	1	1
3	10265775	1	1
3	10266592	9	8
3	10266599	9	8
3	10267330	1	1
3	10268126	9	6
3	10268142	10	5
3	10268475	2	2
3	10268491	2	2
3	10268590	2	2
3	10268595	3	2
3	10268685	1	1
3	10269228	1	1
3	10269540	1	1
3	10269545	1	1
3	10270189	1	1
3	10271474	1	1
3	10271855	1	1
3	10272508	6	6
3	10272536	2	2
3	10272791	1	1
3	10272848	1	0
3	10273180	1	1
3	10273193	1	1
3	10273288	1	0
3	10273304	2	1
3	10273331	2	1
3	10273336	2	1
3	10273343	1	0
3	10273366	1	0
3	10273403	3	1
3	10273412	3	1
3	10273540	1	1
3	10273565	1	1
3	10273667	1	1
3	10273686	1	1
3	10273755	1	1
3	10273890	1	1
3	10275601	1	1
3	10275617	1	1
3	10275621	1	1
3	10275629	1	1
3	10275633	1	1
3	10275637	2	2
3	10275643	2	2
3	10275654	1	1
3	10275912	2	2
3	10276004	1	1
3	10276296	7	7
3	10276357	2	2
3	10276481	1	1
3	10276513	1	1
3	10276633	10	10
3	10277187	6	6
3	10277275	1	1
3	10277281	1	1
3	10277715	2	1
3	10277864	1	1
3	10278150	2	0
3	10278659	1	1
3	10278794	1	1
3	10278872	1	1
3	10279780	1	1
3	10280654	4	4
3	10282171	2	2
3	10282205	4	4
3	10282243	3	3
3	10282261	4	4
3	10282302	2	2
3	10282335	2	2
3	10282400	3	3
3	10282589	4	4
3	10282591	4	4
3	10283033	2	1
3	10283356	1	1
3	10283403	4	4
3	10283472	4	4
3	10283526	1	1
3	10283588	2	1
3	10284209	1	1
3	10284215	1	1
3	10284378	1	1
3	10285203	5	5
3	10285226	7	7
3	10285249	8	7
3	10285257	9	8
3	10285335	3	3
3	10285349	5	2
3	10285366	5	5
3	10286415	4	3
3	10286677	6	5
3	10286815	5	5
3	10286886	7	6
3	10286901	5	5
3	10286997	3	3
3	10287369	1	1
3	10287718	3	3
3	10288423	1	1
3	10288807	2	0
3	10288881	3	0
3	10289883	1	0
3	10289907	1	0
3	10289915	1	0
3	10290128	6	6
3	10290154	6	3
3	10290544	2	2
3	10290731	3	3
3	10291727	1	1
3	10291730	1	0
3	10291736	2	2
3	10291755	3	3
3	10291763	3	3
3	10291774	2	2
3	10291791	1	1
3	10291896	1	1
3	10291899	1	1
3	10292698	1	1
3	10292787	4	3
3	10292882	1	0
3	10292974	4	3
3	10293050	7	7
3	10293090	1	1
3	10293142	1	1
3	10293249	1	1
3	10293809	3	3
3	10293891	2	2
3	10293986	3	3
3	10293998	4	4
3	10294044	2	2
3	10294207	1	1
3	10294214	1	1
3	10294486	2	2
3	10294808	3	2
3	10296044	1	1
3	10296745	25	17
3	10296762	26	17
3	10296781	9	7
3	10296785	5	4
3	10296793	4	2
3	10296797	3	2
3	10297580	5	4
3	10297596	6	6
3	10297600	4	3
3	10297607	4	4
3	10297769	1	1
3	10297825	1	1
3	10297930	7	7
3	10297962	7	6
3	10298014	1	1
3	10298036	2	2
3	10298050	2	2
3	10298270	1	1
3	10298690	2	2
3	10298697	2	2
3	10298708	2	2
3	10299048	10	7
3	10299572	9	2
3	10299608	7	4
3	10299637	2	1
3	10300562	1	1
3	10300881	2	2
3	10300905	2	2
3	10300918	2	2
3	10301316	2	2
3	10301318	2	2
3	10301321	2	2
3	10301364	1	1
3	10301372	1	1
3	10301699	2	2
3	10301708	2	1
3	10301762	2	2
3	10301796	4	3
3	10301876	1	1
3	10302347	4	3
3	10302403	2	2
3	10302731	2	2
3	10302765	4	4
3	10302952	3	3
3	10303212	2	2
3	10303254	2	2
3	10303363	2	2
3	10304538	2	1
3	10304732	1	1
3	10305317	3	0
3	10305559	5	4
3	10305584	10	0
3	10305596	9	6
3	10305599	6	3
3	10306218	25	15
3	10306235	25	15
3	10306268	5	2
3	10306273	5	1
3	10306377	4	3
3	10306695	1	1
3	10307132	2	0
3	10307428	1	0
3	10307973	6	4
3	10307982	6	2
3	10308022	5	3
3	10308335	2	2
3	10308384	3	3
3	10308519	1	1
3	10308596	4	4
3	10308668	1	1
3	10308686	1	1
3	10308693	1	1
3	10309502	3	3
3	10309506	3	3
3	10309510	5	5
3	10309533	5	5
3	10309584	5	4
3	10309772	3	2
3	10309788	2	0
3	10309888	2	2
3	10309920	1	0
3	10309927	1	1
3	10309933	1	1
3	10310183	1	1
3	10310555	4	4
3	10310595	3	3
3	10310621	5	5
3	10310716	9	7
3	10310732	7	7
3	10310792	5	5
3	10310892	2	2
3	10310922	1	0
3	10310987	5	5
3	10311034	6	6
3	10311066	4	4
3	10311461	4	4
3	10311644	2	2
3	10311747	1	1
3	10312226	1	1
3	10312280	3	3
3	10312904	2	2
3	10313151	1	1
3	10313164	1	1
3	10313178	2	2
3	10313703	1	1
3	10313723	3	2
3	10313748	4	4
3	10313759	5	5
3	10314558	1	1
3	10314572	2	2
3	10314634	1	1
3	10314664	2	2
3	10314690	1	0
3	10314696	1	1
3	10316031	1	1
3	10316123	1	1
3	10316132	1	1
3	10316154	1	1
3	10316339	1	1
3	10316386	3	3
3	10317037	1	1
3	10317044	1	1
3	10317138	1	1
3	10317145	1	1
3	10317195	2	2
3	10317198	2	1
3	10317210	2	1
3	10317286	1	1
3	10317335	2	2
3	10317422	1	0
3	10317869	2	2
3	10318589	1	1
3	10318800	1	1
3	10318883	1	1
3	10318979	2	2
3	10319088	3	3
3	10319143	1	0
3	10319176	1	1
3	10319411	1	1
3	10319580	3	2
3	10319611	2	2
3	10320100	1	1
3	10320995	3	1
3	10321007	3	2
3	10321011	2	1
3	10321061	1	1
3	10321329	1	1
3	10322602	3	3
3	10322645	4	4
3	10322691	10	9
3	10322714	7	6
3	10322730	1	1
3	10322800	1	1
3	10322854	1	1
3	10323201	1	1
3	10323378	11	9
3	10323466	1	1
3	10323513	1	1
3	10323609	1	1
3	10325161	4	4
3	10325551	2	2
3	10326503	1	1
3	10326519	1	1
3	10326521	1	1
3	10326678	2	2
3	10326692	3	3
3	10326757	1	1
3	10326797	3	3
3	10326839	1	1
3	10327088	1	1
3	10327105	1	1
3	10327437	3	3
3	10327454	2	2
3	10328957	1	1
3	10328959	1	1
3	10329189	1	1
3	10329321	1	1
3	10329343	1	1
3	10329353	1	1
3	10329464	6	6
3	10329521	3	3
3	10329783	2	2
3	10329914	3	2
3	10329928	3	3
3	10329982	3	3
3	10330153	1	1
3	10331002	1	0
3	10331008	1	0
