chr	start	end	cid	npatterns	total_coverage	total_flow
13	22058001	22058082	158	1	1	0.0125
13	22058089	22058183	159	6	17	0.115068
13	22143068	22143150	160	0	4	0
13	22143186	22143268	161	2	5	0.0618827
13	22242922	22243005	162	2	33	0.713415
13	22243011	22243122	163	4	27	0.141736
13	22250915	22250989	164	0	1	0
13	22251031	22251112	165	0	2	0
13	22369196	22369277	166	1	1	0.0125
13	22428022	22428096	167	0	1	0
13	22428105	22428186	168	0	1	0
13	22429268	22429342	169	0	1	0
13	22468342	22468424	170	4	100	3.51372
13	22468459	22468542	171	3	115	1.08101
13	22520316	22520398	172	3	32	0.353092
13	22520434	22520516	173	0	41	0
13	22540200	22540281	174	2	3	0.0375
13	22540318	22540399	175	1	2	0.025
13	22601780	22601861	176	3	3	0.0375
13	22684945	22685027	177	0	15	0
13	22685064	22685212	178	1	8	0.0765306
13	22686337	22686419	179	5	95	1.70522
13	22686453	22686537	180	0	96	0
13	22694785	22694867	181	2	23	0.297668
13	22694904	22694985	182	3	30	0.375
13	22695415	22695496	183	1	1	0.0125
13	22695534	22695615	184	1	1	0.0125
13	22695678	22695954	185	5	1068	0.269924
13	22700130	22700211	186	1	1	0.0125
13	22772184	22772266	187	3	51	0.594022
13	22772301	22772384	188	2	39	0.146707
13	22806312	22806472	189	2	6	0.03125
13	22809252	22809334	190	2	37	0.500363
13	22809370	22809452	191	0	35	0
13	22838253	22838334	192	0	1	0
13	22840721	22840802	193	0	1	0
13	23170846	23170927	194	0	1	0
13	23342018	23342109	195	0	2	0
13	23411792	23411874	196	2	22	0.277578
13	23412263	23412344	197	1	1	0.0125
13	23472080	23472154	198	1	1	0.0136986
13	23522652	23522733	199	1	2	0.025
13	23572286	23572367	200	0	1	0
13	23733407	23733488	201	2	4	0.05
13	23733525	23733606	202	1	5	0.0625
13	23734876	23735076	203	5	27	0.149695
13	23784881	23784962	204	1	1	0.0125
13	23784998	23785136	205	2	8	0.0584392
13	23785172	23785254	206	2	5	0.0649949
13	23785293	23785376	207	2	40	0.102369
13	23785388	23785492	208	2	42	0.151882
13	23819248	23819331	209	2	13	0.051626
13	23841964	23842045	210	1	1	0.0125
13	23864999	23865080	211	1	1	0.0125
13	23874025	23874106	212	2	25	0.3125
13	23874143	23874236	213	0	19	0
13	23874244	23874326	214	2	3	0.0420542
13	23874362	23874444	215	1	3	0.0462963
13	23874497	23874579	216	0	15	0
13	23874615	23874710	217	2	13	0.206147
13	23874747	23874829	218	2	4	0.0464249
13	24023858	24023941	219	2	64	0.679991
13	24023975	24024058	220	3	75	0.706037
13	24040543	24040624	221	1	1	0.0125
13	24040692	24040774	222	1	32	0.351852
13	24040811	24040892	223	3	32	0.4
13	24093757	24093838	224	1	1	0.0125
13	24128176	24128268	225	3	205	0.39962
13	24128284	24128385	226	0	113	0
13	24152808	24153086	227	2	113	0.53719
13	24176166	24176247	228	0	1	0
13	24227511	24227592	229	1	1	0.0125
13	24269870	24269951	230	1	1	0.0125
13	24269995	24270069	231	1	1	0.0136986
13	24270104	24270185	232	2	2	0.0261986
13	24270222	24270304	233	3	3	0.0523973
13	24278946	24279027	234	2	7	0.1
13	24279060	24279162	235	3	13	0.0623979
13	24279571	24279653	236	1	3	0.037037
13	24279689	24279771	237	2	3	0.0375
13	24380996	24381199	238	4	122	0.0915865
13	24415307	24415389	239	0	7	0
13	24415425	24415507	240	1	6	0.0740741
13	24442302	24442383	241	1	1	0.0125
13	24442807	24442889	242	2	8	0.093107
13	24442925	24443007	243	1	4	0.0648148
13	24445310	24445393	244	3	89	1.55707
13	24445428	24445510	245	0	71	0
13	24463105	24463187	246	3	185	1.61071
13	24463222	24463304	247	3	199	2.21798
13	24476555	24476812	248	2	72	0.030303
13	24476914	24476996	249	2	46	0.575069
13	24477031	24477114	250	0	202	0
13	24477272	24477355	251	5	162	2.42582
13	24477365	24477472	252	6	133	0.306218
13	24477497	24477579	253	1	3	0.0462963
13	24478617	24478698	254	0	19	0
13	24478735	24478819	255	2	9	0.177808
13	24478854	24478935	256	2	6	0.075
13	24484375	24484456	257	0	1	0
13	24576838	24576919	258	1	1	0.0125
13	24684630	24684711	259	1	1	0.0125
13	24694160	24694242	260	2	7	0.0823045
13	24694278	24694360	261	2	3	0.0520886
13	24722876	24722957	262	0	1	0
13	24722994	24723137	263	2	9	0.03839
13	24723173	24723255	264	2	4	0.0593519
13	24747029	24747110	265	0	1	0
13	24776105	24776186	266	0	1	0
13	24785398	24785479	267	0	1	0
13	24789335	24789416	268	2	10	0.125
13	24789453	24789535	269	0	9	0
13	24797965	24798164	270	7	264	0.451337
13	24798173	24798255	271	7	124	1.82207
13	24798290	24798373	272	6	123	1.13642
13	24800984	24801066	273	2	77	1.10053
13	24801082	24801184	274	2	83	0.356689
13	24835127	24835208	275	0	1	0
13	24845512	24845594	276	0	17	0
13	24845630	24845712	277	0	18	0
13	24845848	24845939	278	3	29	0.194129
13	24845975	24846057	279	1	47	0.527778
13	24846124	24846205	280	1	1	0.0125
13	24846206	24846321	281	1	9	0.111842
13	24846325	24846406	282	2	6	0.075
13	24882906	24882988	283	3	6	0.0758873
13	24883022	24883104	284	2	6	0.0929784
13	24883698	24883779	285	0	1	0
13	24883815	24883897	286	1	25	0.240741
13	24889183	24889257	287	1	1	0.0136986
13	24945134	24945215	288	1	1	0.0125
13	25085332	25085602	289	5	259	0.330502
13	25085631	25085768	290	1	14	0.0294118
13	25085798	25085884	291	2	14	0.161724
13	25085915	25086049	292	1	93	0.0789474
13	25086081	25086164	293	3	74	0.886439
13	25086233	25086315	294	2	55	0.684518
13	25086350	25086445	295	1	75	0.664894
13	25086480	25086564	296	1	25	0.0903614
13	25086605	25086679	297	1	1	0.0136986
13	25100692	25100774	298	1	6	0.0740741
13	25100809	25100892	299	0	8	0
13	25164384	25164465	300	0	1	0
13	25164516	25164597	301	1	1	0.0125
13	25185207	25185289	302	2	9	0.145668
13	25185323	25185407	303	0	109	0
13	25204625	25204706	304	1	1	0.0125
13	25211865	25211946	305	1	1	0.0125
13	25211984	25212065	306	2	2	0.0299229
13	25226974	25227112	307	0	2	0
13	25227297	25227378	308	0	1	0
13	25227446	25227527	309	1	1	0.0125
13	25259500	25259574	310	1	1	0.0136986
13	25259617	25259698	311	1	1	0.0125
13	25259754	25259835	312	1	1	0.0125
13	25259872	25259953	313	1	3	0.0375
13	25262305	25262386	314	1	1	0.0125
13	25262422	25262505	315	2	4	0.0490854
13	25262901	25262982	316	1	1	0.0125
13	25263319	25263401	317	2	7	0.0865741
13	25263437	25263519	318	1	4	0.0648148
13	25263917	25263998	319	0	2	0
13	25264035	25264116	320	1	3	0.0375
13	25264151	25264233	321	2	6	0.0778858
13	25264270	25264351	322	0	7	0
13	25265473	25265555	323	2	11	0.139904
13	25265591	25265673	324	2	22	0.237037
13	25265718	25265799	325	1	1	0.0125
13	25265844	25265918	326	0	2	0
13	25268897	25268979	327	0	12	0
13	25269015	25269097	328	2	7	0.0921517
13	25272105	25272186	329	1	3	0.0375
13	25272210	25272284	330	1	2	0.0273973
13	25272477	25272558	331	1	2	0.025
13	25279724	25279806	332	1	2	0.0277778
13	25283481	25283562	333	3	5	0.0625
13	25283599	25283681	334	1	4	0.0648148
13	25283949	25284023	335	1	1	0.0136986
13	25284066	25284148	336	2	11	0.173611
13	25284240	25284321	337	2	8	0.1
13	25284358	25284440	338	0	14	0
13	25316862	25316946	339	2	78	0.250757
13	25316980	25317062	340	2	97	0.926747
13	25317371	25317588	341	3	269	0.1128
13	25317897	25317980	342	2	51	0.202048
13	25318013	25318097	343	2	55	0.294417
13	25318321	25318402	344	1	3	0.0375
13	25319717	25319799	345	1	4	0.0648148
13	25319834	25319950	346	12	200	0.319168
13	25319981	25320067	347	10	199	0.129662
13	25320890	25320972	348	4	25	0.310304
13	25321007	25321090	349	3	18	0.101183
13	25321645	25321844	350	3	41	0.0609756
13	25337795	25337876	351	1	5	0.0625
13	25337912	25337995	352	2	5	0.0530488
13	25338002	25338083	353	2	30	0.7
13	25338118	25338201	354	6	30	0.36524
13	25338237	25338319	355	2	14	0.0658295
13	25338355	25338436	356	2	10	0.125
13	25358732	25358813	357	0	1	0
13	25379605	25379686	358	0	1	0
13	25497028	25497307	359	3	188	0.183657
13	25532733	25532814	360	1	1	0.0125
13	25535723	25535804	361	1	3	0.0375
13	25535841	25535923	362	2	9	0.0927855
13	25537270	25537351	363	1	1	0.0125
13	25592137	25592219	364	1	5	0.0833333
13	25592252	25592337	365	4	39	0.237157
13	25592369	25592450	366	1	1	0.0125
13	25592593	25592674	367	1	2	0.025
13	25620309	25620390	368	1	1	0.0125
13	25620427	25620508	369	1	1	0.0125
13	25634879	25634960	370	2	3	0.0375
13	25634998	25635078	371	2	3	0.0498716
13	25651863	25651944	372	0	1	0
13	25668379	25668460	373	1	4	0.05
13	25668497	25668578	374	1	1	0.0125
13	25670822	25670904	375	4	8	0.102008
13	25670934	25671015	376	1	8	0.1
13	25672316	25672397	377	2	12	0.15
13	25672435	25672516	378	2	13	0.1625
13	25710101	25710183	379	2	17	0.284557
13	25710215	25710297	380	2	13	0.148889
13	25710980	25711062	381	2	4	0.055787
13	25711082	25711282	382	4	26	0.0463918
13	25712131	25712212	383	0	1	0
13	25729598	25729681	384	0	75	0
13	25729714	25729798	385	2	81	0.316818
13	25743621	25743907	386	10	2303	0.23839
13	25743943	25744159	387	10	324	0.614406
13	25744195	25744302	388	6	58	0.174715
13	25744336	25744461	389	4	17	0.0619599
13	25744486	25744583	390	5	7	0.0565558
13	25744620	25744702	391	1	2	0.0277778
13	25745826	25746028	392	7	85	0.196184
13	25746056	25746177	393	4	19	0.162037
13	25746208	25746296	394	0	30	0
13	25746326	25746603	395	8	75	0.170939
13	25746640	25746721	396	1	1	0.0125
13	25747148	25747230	397	0	4	0
13	25747241	25747347	398	2	20	0.202614
13	25747359	25747441	399	3	20	0.25463
13	25747491	25747574	400	0	19	0
13	25747592	25747691	401	2	27	0.259172
13	25747710	25747792	402	0	10	0
13	25747825	25747906	403	1	2	0.025
13	25747941	25748022	404	1	1	0.0125
13	25748240	25748321	405	1	1	0.0125
13	25748484	25748566	406	2	9	0.124829
13	25748602	25748684	407	2	8	0.103138
13	25749739	25749822	408	0	142	0
13	25749844	25749938	409	3	153	0.684898
13	25750012	25750094	410	0	79	0
13	25750129	25750212	411	3	76	0.796451
13	25750533	25750614	412	1	3	0.0375
13	25750678	25750760	413	1	2	0.0277778
13	25754983	25755064	414	0	1	0
13	25755363	25755479	415	2	13	0.111574
13	25755481	25755563	416	1	11	0.138889
13	25755837	25755918	417	0	3	0
13	25755962	25756036	418	1	2	0.0273973
13	25800180	25800380	419	4	342	1.72649
13	25821266	25821347	420	0	1	0
13	25860855	25860937	421	2	35	0.437366
13	25860960	25861055	422	1	38	0.18617
13	25861078	25861159	423	1	1	0.0125
13	25861586	25861678	424	1	3	0.0412088
13	25889955	25890036	425	1	1	0.0125
13	25952818	25952899	426	1	1	0.0125
13	25961427	25961510	427	4	320	3.10414
13	25961539	25961628	428	2	411	0.824582
13	25995239	25995320	429	2	2	0.025
13	25995358	25995439	430	0	1	0
13	26002420	26002501	431	2	6	0.075
13	26002538	26002620	432	1	4	0.0555556
13	26002708	26002789	433	0	1	0
13	26002826	26002907	434	1	1	0.0125
13	26020096	26020177	435	1	1	0.0125
13	26028020	26028105	436	0	109	0
13	26028117	26028222	437	4	101	0.471468
13	26064082	26064156	438	1	1	0.0136986
13	26064200	26064281	439	1	1	0.0125
13	26112601	26112683	440	1	5	0.0833333
13	26112720	26112801	441	0	2	0
13	26130825	26130906	442	0	5	0
13	26130944	26131025	443	1	3	0.0375
13	26150664	26150745	444	1	1	0.0125
13	26207582	26207665	445	4	60	0.184195
13	26207692	26207782	446	0	63	0
13	26233145	26233231	447	0	26	0
13	26233257	26233345	448	4	21	0.116334
13	26249211	26249292	449	0	1	0
13	26261179	26261260	450	1	2	0.025
13	26262596	26262677	451	1	1	0.0125
13	26262842	26262924	452	2	8	0.113169
13	26262960	26263041	453	2	3	0.0375
13	26320771	26320970	454	3	6	0.01875
13	26422173	26422254	455	1	1	0.0125
13	26438612	26438693	456	0	1	0
13	26519136	26519336	457	3	26	0.01875
13	26519407	26519488	458	1	1	0.0125
13	26526256	26526338	459	2	281	3.23214
13	26526374	26526456	460	2	13	0.198148
13	26534920	26535001	461	0	1	0
13	26535038	26535119	462	1	1	0.0125
13	26535448	26535529	463	1	1	0.0125
13	26535586	26535786	464	2	40	0.21519
13	26542061	26542144	465	2	136	1.86051
13	26542179	26542261	466	3	143	1.8123
13	26542304	26542386	467	0	144	0
13	26542421	26542504	468	5	132	1.41901
13	26542852	26542933	469	1	1	0.0125
13	26547180	26547254	470	2	5	0.0636986
13	26547298	26547380	471	2	9	0.122392
13	26547538	26547623	472	2	54	0.419507
13	26547657	26547740	473	3	55	0.456173
13	26558791	26558872	474	2	15	0.375
13	26558910	26558991	475	2	11	0.209461
13	26559056	26559137	476	2	120	1.5
13	26559174	26559324	477	4	220	0.443319
13	26559360	26559442	478	0	57	0
13	26562272	26562355	479	2	137	1.95271
13	26562389	26562472	480	4	145	1.05335
13	26599405	26599494	481	2	3	0.046875
13	26599522	26599603	482	2	2	0.0299229
13	26760314	26760395	483	1	1	0.0125
13	26795368	26795449	484	2	2	0.025
13	26795487	26795635	485	1	17	0.102041
13	26795670	26795751	486	2	7	0.0875
13	26796369	26796453	487	1	5	0.060241
13	26796488	26796569	488	2	5	0.0897688
13	26824573	26824655	489	0	6	0
13	26824692	26824773	490	2	9	0.1125
13	26827933	26828015	491	2	71	0.872645
13	26828051	26828132	492	4	58	0.253987
13	27083779	27083860	493	1	1	0.0125
13	27132159	27132240	494	1	1	0.0125
13	27263144	27263304	495	1	3	0.0188679
13	27272784	27272867	496	4	215	3.18048
13	27272874	27272986	497	3	603	2.07313
13	27272992	27273074	498	3	358	5.74332
13	27295412	27295486	499	1	1	0.0136986
13	27295530	27295668	500	2	3	0.0277981
13	27295711	27295793	501	2	5	0.0691358
13	27333781	27334039	502	8	2649	1.10999
13	27334068	27334184	503	1	29	0.121739
13	27334220	27334381	504	4	35	0.275977
13	27334418	27334500	505	3	5	0.075
13	27335296	27335379	506	3	14	0.0600609
13	27335414	27335496	507	0	11	0
13	27393312	27393400	508	0	414	0
13	27393430	27393513	509	3	425	1.61717
13	27408946	27409028	510	0	4	0
13	27409065	27409146	511	1	4	0.05
13	27427417	27427491	512	0	1	0
13	27427534	27427615	513	0	1	0
13	27447066	27447148	514	2	47	0.745824
13	27447183	27447266	515	4	46	0.669136
13	27459675	27459756	516	0	2	0
13	27504470	27504552	517	2	146	0.59003
13	27504588	27504670	518	4	153	1.65057
13	27539706	27539787	519	0	1	0
13	27540088	27540171	520	0	18	0
13	27540206	27540288	521	4	22	0.280144
13	27540462	27540543	522	0	16	0
13	27540579	27540660	523	3	7	0.0875
13	27567168	27567249	524	0	1	0
13	27609954	27610035	525	0	1	0
13	27617310	27617393	526	2	28	0.347501
13	27617428	27617510	527	4	31	0.307663
13	27626715	27626796	528	2	3	0.0375
13	27627035	27627116	529	1	1	0.0125
13	27627153	27627234	530	3	3	0.0375
13	27678775	27678849	531	1	1	0.0136986
13	27678887	27678968	532	1	1	0.0125
13	27687693	27687775	533	2	18	0.325694
13	27687811	27687893	534	2	12	0.169516
13	27704496	27704577	535	0	1	0
13	27714118	27714221	536	0	2	0
13	27750686	27750780	537	0	50	0
13	27750788	27750886	538	3	49	0.479813
13	27750986	27751072	539	0	3	0
13	27751104	27751185	540	2	4	0.05
13	27790816	27790890	541	1	1	0.0136986
13	27826197	27826397	542	1	28	0.0603015
13	27845170	27845252	543	2	30	0.390551
13	27845287	27845370	544	2	38	0.415244
13	27875963	27876044	545	1	1	0.0125
13	27876152	27876226	546	1	1	0.0136986
13	27909206	27909289	547	2	42	0.111093
13	27909324	27909406	548	0	44	0
13	27909677	27909759	549	3	160	2.07275
13	27909795	27909878	550	2	180	3.67736
13	27910460	27910534	551	1	1	0.0136986
13	27910579	27910660	552	0	1	0
13	27936200	27936282	553	1	23	0.37037
13	27936318	27936400	554	1	19	0.314815
13	27954172	27954253	555	2	20	0.25
13	27954290	27954372	556	2	19	0.216821
13	27955626	27955707	557	2	7	0.0875
13	27955744	27955826	558	1	4	0.0648148
13	27978146	27978227	559	1	1	0.0125
13	27999798	27999881	560	3	16	0.0582291
13	27999916	28000047	561	1	23	0.184615
13	28000091	28000173	562	1	6	0.0925926
13	28000210	28000291	563	1	5	0.0625
13	28023276	28023359	564	3	26	0.198362
13	28023394	28023476	565	5	29	0.153004
13	28023554	28023793	566	4	156	0.0682922
13	28023795	28023876	567	0	3	0
13	28023914	28023995	568	1	2	0.025
13	28049061	28049142	569	1	1	0.0125
13	28107349	28107442	570	5	221	1.19656
13	28107468	28107551	571	5	202	1.6182
13	28144142	28144344	572	0	836	0
13	28144347	28144429	573	4	14	0.174066
13	28194171	28194253	574	1	2	0.0277778
13	28194340	28194421	575	1	1	0.0125
13	28197138	28197220	576	3	17	0.217167
13	28197256	28197338	577	0	19	0
13	28208240	28208531	578	2	581	0.104326
13	28208562	28208643	579	1	1	0.0125
13	28240099	28240180	580	1	2	0.025
13	28350294	28350375	581	3	4	0.05
13	28350384	28350493	582	7	219	0.703252
13	28350496	28350585	583	0	238	0
13	28354698	28354779	584	0	1	0
13	28361748	28361829	585	1	1	0.0125
13	28362786	28362988	586	2	57	0.315055
13	28366086	28366168	587	4	14	0.275419
13	28366205	28366286	588	3	16	0.2
13	28366516	28366599	589	5	200	5.22897
13	28366622	28366715	590	8	196	0.487241
13	28368351	28368432	591	2	2	0.025
13	28368431	28368628	592	6	13	0.0773973
13	28370723	28370987	593	5	70	0.228659
13	28371122	28371204	594	3	10	0.12177
13	28371225	28371425	595	4	26	0.104687
13	28371466	28371548	596	3	19	0.12392
13	28371584	28371666	597	4	29	0.33528
13	28380652	28380733	598	1	1	0.0125
13	28380761	28380843	599	2	3	0.0375
13	28381580	28381662	600	5	9	0.11339
13	28381698	28381779	601	2	6	0.075
13	28384224	28384307	602	2	225	5.41313
13	28384306	28384425	603	4	209	0.209839
13	28395920	28396009	604	2	295	0.852425
13	28396040	28396123	605	4	273	1.3105
13	28400677	28400878	606	5	379	0.806611
13	28400877	28400958	607	2	2	0.025
13	28439931	28440012	608	1	2	0.025
13	28492586	28492680	609	4	183	0.31152
13	28492703	28492788	610	3	170	0.699779
13	28493171	28493253	611	2	8	0.102022
13	28493289	28493441	612	4	12	0.0314815
13	28493983	28494069	613	6	112	2.5986
13	28494103	28494185	614	8	42	0.633025
13	28495771	28495845	615	1	1	0.0136986
13	28495880	28496080	616	7	21	0.141055
13	28496628	28496710	617	3	12	0.156366
13	28496746	28496828	618	5	10	0.0983104
13	28498358	28498441	619	8	36	0.195823
13	28498476	28498558	620	4	29	0.438849
13	28527067	28527436	621	8	414	0.12019
13	28527694	28527896	622	5	35	0.226987
13	28528089	28528316	623	1	7	0.0265487
13	28528352	28528434	624	1	4	0.0462963
13	28533642	28533723	625	2	5	0.0625
13	28533760	28533842	626	3	6	0.0779938
13	28539685	28539885	627	4	26	0.149268
13	28540095	28540177	628	1	3	0.0462963
13	28540213	28540371	629	1	3	0.0254777
13	28541446	28541528	630	3	72	0.89366
13	28541563	28541647	631	4	87	0.288292
13	28541742	28541824	632	0	2	0
13	28541947	28542021	633	1	1	0.0136986
13	28542048	28542138	634	4	100	0.585856
13	28542164	28542254	635	3	40	0.413831
13	28546497	28546571	636	0	1	0
13	28546615	28546696	637	0	1	0
13	28549675	28549880	638	10	235	0.661557
13	28550071	28550155	639	6	27	0.0837164
13	28550189	28550297	640	2	4	0.0496914
13	28553746	28553829	641	2	2	0.028125
13	28553864	28554183	642	6	70	0.160169
13	28563745	28563827	643	2	6	0.0793081
13	28563862	28563944	644	0	3	0
13	28572165	28572247	645	5	92	2.92239
13	28572283	28572365	646	2	103	1.06327
13	28574702	28574783	647	1	1	0.0125
13	28601935	28602017	648	4	10	0.114194
13	28602053	28602135	649	2	6	0.0649228
13	28602306	28602398	650	3	6	0.0619231
13	28602442	28602524	651	2	7	0.0865741
13	28608200	28608274	652	0	1	0
13	28608317	28608399	653	0	2	0
13	28623524	28623606	654	1	2	0.0277778
13	28629830	28629912	655	0	27	0
13	28629929	28630029	656	4	38	0.199701
13	28630073	28630155	657	2	31	0.385655
13	28630191	28630273	658	2	27	0.297668
13	28717193	28717274	659	0	1	0
13	28724417	28724498	660	1	1	0.0125
13	28810859	28810940	661	0	1	0
13	28985851	28985932	662	2	2	0.0261986
13	28985960	28986041	663	0	6	0
13	28986077	28986159	664	2	8	0.111806
13	28986202	28986276	665	0	1	0
13	28990044	28990125	666	0	1	0
13	29003506	29003587	667	0	1	0
13	29004100	29004182	668	2	123	1.59877
13	29004219	29004300	669	5	135	1.79562
13	29011841	29011923	670	1	2	0.0277778
13	29011960	29012041	671	0	4	0
13	29012747	29012829	672	0	26	0
13	29012863	29012946	673	2	25	0.282728
13	29013070	29013152	674	1	38	0.685185
13	29013187	29013271	675	2	67	0.859637
13	29013306	29013389	676	3	27	0.141763
13	29066463	29066574	677	0	8	0
13	29066580	29066663	678	2	9	0.0981707
13	29066701	29066775	679	0	1	0
13	29066795	29066901	680	3	28	0.0882557
