chr	pos	Cov	Meth
3	3078483	1	1
3	3079495	1	1
3	3079526	1	1
3	3080018	2	2
3	3084092	8	3
3	3084125	1	1
3	3084171	1	1
3	3084966	5	4
3	3085047	3	3
3	3085594	1	1
3	3085690	2	2
3	3085753	2	1
3	3086648	1	1
3	3086827	3	3
3	3087648	4	1
3	3087694	1	1
3	3088189	1	0
3	3088278	3	2
3	3088583	8	6
3	3088615	7	6
3	3089955	3	3
3	3089996	2	2
3	3090027	10	10
3	3090062	7	6
3	3090192	1	0
3	3092138	1	1
3	3092151	1	1
3	3092354	5	2
3	3092651	1	1
3	3092852	1	1
3	3092870	2	2
3	3093508	7	5
3	3095450	2	1
3	3096490	8	4
3	3096541	3	1
3	3097106	1	0
3	3097196	4	0
3	3100786	13	6
3	3102158	1	1
3	3102163	1	1
3	3102173	3	3
3	3102230	1	1
3	3102277	1	1
3	3102297	3	2
3	3102377	1	0
3	3102383	1	1
3	3102440	4	4
3	3102455	4	2
3	3102458	4	4
3	3102471	4	3
3	3102485	2	2
3	3102488	1	0
3	3102680	26	20
3	3102707	29	18
3	3102773	21	14
3	3102780	21	16
3	3102784	21	14
3	3102798	20	15
3	3102852	67	61
3	3102862	79	53
3	3102987	59	39
3	3103100	19	13
3	3103140	4	3
3	3103170	7	7
3	3103183	7	7
3	3103238	8	8
3	3103268	39	35
3	3103613	14	7
3	3103671	8	7
3	3103695	7	7
3	3103706	8	7
3	3103739	88	53
3	3103814	19	8
3	3103856	18	14
3	3103893	50	25
3	3103925	21	21
3	3103955	5	5
3	3103974	3	3
3	3104019	23	13
3	3104244	11	7
3	3104260	11	9
3	3104357	77	28
3	3104410	100	54
3	3104428	79	56
3	3104496	12	6
3	3104566	6	4
3	3104571	13	12
3	3104607	17	12
3	3104619	7	6
3	3105918	8	6
3	3106142	1	1
3	3106567	22	18
3	3106716	1	1
3	3106735	1	1
3	3106738	1	1
3	3106741	1	1
3	3106811	2	2
3	3106837	2	1
3	3107278	2	2
3	3107291	3	3
3	3107445	1	0
3	3107471	2	1
3	3107514	2	2
3	3107824	2	0
3	3108017	1	0
3	3108539	1	0
3	3108604	6	6
3	3108610	5	5
3	3108615	3	3
3	3108655	6	0
3	3108706	15	14
3	3108782	13	4
3	3108787	13	7
3	3108949	7	6
3	3108958	7	7
3	3108970	7	4
3	3109005	4	3
3	3109008	7	6
3	3109010	9	4
3	3109169	18	14
3	3109281	124	85
3	3109288	114	79
3	3109329	26	18
3	3109372	16	13
3	3109498	1	1
3	3109504	3	3
3	3109645	7	5
3	3109660	9	9
3	3109828	2	2
3	3109919	7	4
3	3109927	7	5
3	3109958	1	1
3	3111627	1	1
3	3111660	1	1
3	3111901	1	1
3	3113283	14	3
3	3113688	1	0
3	3115709	1	1
3	3117036	1	1
3	3117067	1	0
3	3117455	9	4
3	3117494	19	10
3	3117558	1	1
3	3121206	1	0
3	3122878	1	1
3	3123106	5	3
3	3123570	1	1
3	3123613	1	1
3	3123648	34	14
3	3123861	2	2
3	3124258	1	0
3	3124293	1	1
3	3124803	4	2
3	3124854	3	3
3	3124864	2	2
3	3125396	4	3
3	3125415	5	3
3	3125461	2	2
3	3125551	1	0
3	3125615	2	2
3	3125675	1	1
3	3125688	1	1
3	3126085	1	1
3	3126778	1	1
3	3127731	1	0
3	3128975	1	0
3	3130349	3	3
3	3131662	1	1
3	3131690	3	1
3	3132016	3	3
3	3132549	3	3
3	3132578	2	1
3	3132836	1	1
3	3133630	3	2
3	3133815	3	3
3	3133972	3	1
3	3134006	1	1
3	3134009	2	1
3	3134434	3	0
3	3134443	3	2
3	3134580	2	2
3	3134587	1	1
3	3138782	1	1
3	3138834	1	0
3	3138848	1	0
3	3139086	4	1
3	3140345	1	1
3	3140420	3	2
3	3141941	1	1
3	3141992	1	0
3	3143230	1	1
3	3148625	2	2
3	3148796	22	17
3	3148848	23	10
3	3149085	1	0
3	3149215	5	5
3	3149293	5	1
3	3149539	1	0
3	3149547	2	1
3	3149556	3	1
3	3149644	12	8
3	3150978	1	0
3	3152146	3	2
3	3152263	5	3
3	3152342	3	3
3	3152372	4	3
3	3152457	5	5
3	3153220	1	1
3	3153228	1	1
3	3154181	1	1
3	3154185	1	1
3	3157942	2	1
3	3159276	5	2
3	3159565	2	1
3	3160710	5	0
3	3161731	2	2
3	3161797	2	0
3	3162037	1	1
3	3162137	5	3
3	3162281	4	3
3	3163305	9	4
3	3164114	2	2
3	3166764	1	0
3	3167443	1	1
3	3167511	4	4
3	3167570	5	1
3	3167649	5	4
3	3167659	5	3
3	3167689	6	5
3	3167711	6	5
3	3167715	4	3
3	3167733	3	3
3	3169016	1	1
3	3169816	1	1
3	3169821	1	1
3	3169852	1	1
3	3169893	1	1
3	3169914	4	2
3	3170048	1	0
3	3171648	4	3
3	3171719	1	1
3	3176144	1	1
3	3176201	1	1
3	3177142	5	5
3	3177170	3	3
3	3177298	2	2
3	3177307	5	4
3	3177333	11	10
3	3177520	8	8
3	3177528	12	12
3	3177566	7	7
3	3177574	2	2
3	3177602	1	1
3	3177641	1	1
3	3177653	4	3
3	3177663	3	1
3	3177676	5	5
3	3177682	5	4
3	3177688	4	4
3	3178949	3	3
3	3179053	6	5
3	3179218	1	1
3	3179222	1	1
3	3179644	1	1
3	3180309	4	4
3	3180815	1	0
3	3181296	1	1
3	3181450	4	4
3	3181498	7	0
3	3181500	2	0
3	3181509	7	4
3	3181534	8	0
3	3181635	8	8
3	3181925	1	0
3	3181939	1	1
3	3181960	1	0
3	3182223	1	0
3	3184046	1	0
3	3184822	1	1
3	3185197	1	1
3	3185971	2	2
3	3186082	1	1
3	3187344	5	4
3	3189179	1	1
3	3189219	1	1
3	3189241	2	2
3	3189906	1	1
3	3190464	2	0
3	3191717	7	4
3	3192030	2	2
3	3192450	3	1
3	3192536	2	2
3	3194455	1	1
3	3196912	1	0
3	3196921	1	0
3	3197609	1	0
3	3198606	2	0
3	3198693	2	2
3	3198695	2	2
3	3199024	2	2
3	3199032	3	2
3	3199099	3	3
3	3199129	3	2
3	3199337	2	2
3	3199478	4	2
3	3199584	3	3
3	3200196	1	1
3	3200643	2	1
3	3200723	3	1
3	3200809	1	0
3	3200946	1	1
3	3201152	16	12
3	3201240	2	2
3	3201282	1	1
3	3201433	3	3
3	3201510	2	2
3	3201630	2	1
3	3202177	1	1
3	3203669	4	0
3	3203889	1	0
3	3205322	2	1
3	3205800	1	1
3	3205990	1	0
3	3206201	1	0
3	3206499	1	1
3	3206714	3	2
3	3207203	2	1
3	3208850	1	1
3	3210767	1	1
3	3210783	1	1
3	3210841	2	2
3	3210888	8	7
3	3210976	3	0
3	3211050	1	1
3	3211577	5	5
3	3212255	4	4
3	3212335	1	1
3	3215539	1	1
3	3215990	1	1
3	3216247	1	0
3	3216786	3	2
3	3216801	3	1
3	3219119	2	1
3	3219331	2	0
3	3220597	1	1
3	3220834	2	2
3	3221255	1	0
3	3221296	1	1
3	3223032	1	1
3	3225164	1	0
3	3225706	1	1
3	3225963	2	2
3	3226721	1	1
3	3229076	3	3
3	3229426	1	1
3	3229470	1	1
3	3230011	3	3
3	3230155	4	3
3	3231180	2	2
3	3232058	1	1
3	3232302	4	4
3	3232304	4	4
3	3232314	4	4
3	3232317	4	4
3	3232330	4	4
3	3232498	5	5
3	3232506	5	4
3	3232570	9	8
3	3232592	1	1
3	3232605	1	1
3	3232609	1	1
3	3232617	1	1
3	3232619	1	1
3	3233325	1	1
3	3233481	3	3
3	3234914	1	1
3	3235246	2	2
3	3235280	5	3
3	3235298	13	8
3	3235369	5	5
3	3235418	1	1
3	3235496	2	2
3	3235539	1	1
3	3236829	1	1
3	3237163	1	0
3	3237700	1	1
3	3240633	2	2
3	3240862	1	1
3	3241010	1	1
3	3241235	28	22
3	3243130	1	1
3	3243253	16	10
3	3243293	4	1
3	3243328	2	1
3	3243401	2	1
3	3243586	1	0
3	3244047	1	1
3	3244137	2	1
3	3246058	2	2
3	3246175	6	4
3	3246704	2	2
3	3246747	4	4
3	3246771	11	11
3	3246818	81	44
3	3246838	73	35
3	3246882	11	11
3	3246892	6	6
3	3246918	3	3
3	3246973	15	12
3	3246996	20	15
3	3247012	21	18
3	3247084	7	6
3	3247192	2	2
3	3247511	1	1
3	3248397	1	1
3	3249336	2	1
3	3250016	2	2
3	3250023	2	2
3	3250208	1	1
3	3250217	1	0
3	3250224	5	4
3	3250259	11	9
3	3250285	6	4
3	3250425	1	1
3	3250441	2	2
3	3250458	2	2
3	3250723	1	1
3	3254734	1	1
3	3254739	1	0
3	3255148	1	1
3	3255200	1	1
3	3255211	2	2
3	3255234	8	7
3	3255306	173	142
3	3255342	99	91
3	3255588	2	2
3	3255762	1	1
3	3255787	1	1
3	3256228	1	1
3	3256331	1	1
3	3256348	1	1
3	3256354	1	1
3	3256478	2	2
3	3256505	2	1
3	3256722	2	2
3	3256810	18	14
3	3256830	33	29
3	3256890	84	65
3	3256922	7	6
3	3256926	2	2
3	3257192	11	10
3	3257260	5	3
3	3257268	5	5
3	3257434	175	153
3	3257448	170	151
3	3257460	160	148
3	3257474	140	128
3	3257478	122	84
3	3257488	76	72
3	3257525	1	1
3	3257553	1	1
3	3257793	5	5
3	3257805	6	5
3	3257834	2	2
3	3257848	1	1
3	3257952	1	1
3	3258147	12	12
3	3258167	8	8
3	3258181	4	4
3	3259145	1	1
3	3259167	3	3
3	3259187	2	2
3	3259204	2	2
3	3259228	1	0
3	3259248	1	1
3	3259398	2	2
3	3259428	1	1
3	3259529	1	1
3	3259562	33	32
3	3259566	35	25
3	3259692	34	33
3	3259774	1	1
3	3259782	1	1
3	3259797	1	1
3	3259994	27	25
3	3260003	45	41
3	3260017	48	34
3	3260045	20	19
3	3260075	6	5
3	3260258	29	22
3	3260262	35	29
3	3260264	34	31
3	3260274	49	40
3	3260282	41	33
3	3260295	30	28
3	3260864	58	52
3	3260901	50	44
3	3260976	7	7
3	3260978	12	11
3	3261056	1	1
3	3261060	1	1
3	3261064	1	1
3	3261162	1	1
3	3261278	30	22
3	3261284	33	33
3	3261333	5	5
3	3261672	28	20
3	3261691	28	27
3	3261734	35	29
3	3262198	65	29
3	3262355	61	0
3	3262404	73	68
3	3262438	142	108
3	3262443	126	106
3	3262452	97	84
3	3262474	30	29
3	3262476	30	27
3	3262480	8	7
3	3262666	2	2
3	3262830	6	5
3	3262868	27	24
3	3262871	27	24
3	3262877	25	17
3	3262879	24	19
3	3262882	26	21
3	3262924	5	4
3	3262946	2	2
3	3262958	2	2
3	3262966	1	1
3	3262972	2	2
3	3262984	4	4
3	3262996	6	6
3	3263004	7	6
3	3263020	6	5
3	3263022	6	6
3	3263034	4	3
3	3263042	2	2
3	3263072	8	5
3	3263080	13	13
3	3263086	18	18
3	3263098	23	22
3	3263118	20	18
3	3263124	15	14
3	3263400	49	48
3	3263402	50	44
3	3263411	46	41
3	3263415	47	45
3	3263463	3	2
3	3263472	3	3
3	3263474	3	3
3	3263497	2	1
3	3263605	1	1
3	3263611	1	1
3	3263776	1	1
3	3264839	79	73
3	3266300	4	2
3	3266344	2	0
3	3268721	5	2
3	3269118	2	1
3	3269354	7	5
3	3269535	1	1
3	3270888	2	2
3	3272219	2	2
3	3272979	7	3
3	3277559	1	1
3	3277923	4	4
3	3278731	1	1
3	3278737	1	0
3	3279096	1	1
3	3279234	1	0
3	3279546	8	7
3	3279875	1	1
3	3280189	2	2
3	3280200	3	3
3	3280210	3	3
3	3280259	9	1
3	3280286	10	8
3	3280300	9	3
3	3280376	1	0
3	3280405	1	1
3	3280476	1	0
3	3281147	12	7
3	3281879	1	1
3	3281956	5	4
3	3281989	13	10
3	3282032	5	4
3	3282050	2	1
3	3282263	1	1
3	3282299	1	1
3	3282387	1	1
3	3283703	2	2
3	3283760	1	1
3	3283774	1	1
3	3283779	1	1
3	3285392	3	3
3	3285495	4	2
3	3285696	3	1
3	3287974	2	2
3	3288275	2	2
3	3288286	2	2
3	3288318	1	1
3	3289276	1	1
3	3290014	1	1
3	3290210	1	1
3	3291999	1	0
3	3293251	3	3
3	3293377	1	1
3	3293450	7	1
3	3294625	1	1
3	3294646	3	3
3	3294674	3	0
3	3294706	1	1
3	3294716	1	1
3	3294724	1	1
3	3294974	2	0
3	3295130	1	1
3	3295447	3	3
3	3295463	5	5
3	3295506	2	2
3	3295541	3	1
3	3295631	1	1
3	3295870	3	1
3	3296565	4	3
3	3296728	2	2
3	3296809	1	0
3	3296824	1	0
3	3296966	1	1
3	3297396	2	2
3	3297612	1	1
3	3297645	2	2
3	3297687	8	7
3	3297755	1	1
3	3297775	1	1
3	3297905	1	1
3	3297922	1	1
3	3298001	3	1
3	3298017	5	4
3	3298052	3	3
3	3298080	3	3
3	3298138	6	6
3	3298146	5	4
3	3298151	6	5
3	3298166	5	5
3	3298192	1	1
3	3298196	2	1
3	3298216	1	0
3	3298221	2	1
3	3298227	2	2
3	3298232	3	2
3	3298299	6	3
3	3298305	8	6
3	3298308	8	6
3	3298310	8	3
3	3298312	8	5
3	3298315	8	4
3	3298321	8	6
3	3298365	1	1
3	3298932	2	2
3	3299534	1	1
3	3300141	25	5
3	3300147	25	5
3	3300159	25	4
3	3300216	1	1
3	3300354	1	1
3	3300632	1	0
3	3301037	3	3
3	3301557	5	3
3	3301570	4	4
3	3301641	5	4
3	3301664	4	4
3	3301677	6	5
3	3301998	2	2
3	3302038	2	2
3	3302069	4	4
3	3302849	1	0
3	3303045	1	1
3	3303097	1	1
3	3303339	6	4
3	3303368	6	4
3	3304198	3	2
3	3304286	3	2
3	3304321	3	1
3	3304352	2	2
3	3305505	6	4
3	3305528	3	2
3	3306318	6	0
3	3306387	2	2
3	3306896	2	2
3	3306907	2	2
3	3306990	2	1
3	3307132	4	3
3	3307519	3	3
3	3308496	1	0
3	3308505	1	0
3	3308511	1	0
3	3308641	2	1
3	3308651	2	1
3	3308662	2	0
3	3308697	1	0
3	3308722	2	2
3	3308724	2	1
3	3308731	2	2
3	3308750	7	1
3	3308794	6	2
3	3308804	3	2
3	3309057	1	0
3	3309081	1	0
3	3309087	1	0
3	3309145	1	1
3	3309163	2	2
3	3309199	1	0
3	3309202	1	0
3	3309208	1	0
3	3309812	1	1
3	3310464	1	0
3	3317323	15	5
3	3317331	14	10
3	3319472	2	2
3	3319483	18	15
3	3319505	21	19
3	3319512	21	21
3	3319519	20	19
3	3319524	16	15
3	3319528	12	10
3	3319789	37	36
3	3319797	110	95
3	3319804	131	124
3	3319806	131	125
3	3319808	131	124
3	3321092	3	1
3	3323789	1	1
3	3324600	5	5
3	3324928	7	7
3	3325033	4	4
3	3325987	6	5
3	3326311	4	3
3	3326505	5	5
3	3326988	7	7
3	3327004	17	11
3	3327014	24	23
3	3327027	21	17
3	3327050	12	10
3	3327061	3	3
3	3327099	6	6
3	3327184	12	11
3	3327202	12	11
3	3328447	2	2
3	3328494	2	2
3	3329790	1	1
3	3329815	1	0
3	3329822	1	1
3	3330627	6	5
3	3330632	7	5
3	3330640	9	9
3	3330654	12	10
3	3330656	13	10
3	3332330	5	5
3	3332412	3	3
3	3332738	8	7
3	3332745	7	7
3	3332810	5	4
3	3333224	1	0
3	3333296	3	3
3	3333470	3	3
3	3333669	1	0
3	3334148	3	3
3	3334162	5	5
3	3334351	1	0
3	3334690	1	1
3	3334809	4	2
3	3334895	5	4
3	3335642	2	2
3	3336215	3	2
3	3336292	2	1
3	3337323	4	3
3	3337476	2	1
3	3337787	2	2
3	3338849	1	1
3	3339071	1	1
3	3339315	7	1
3	3339324	7	7
3	3339498	7	7
3	3339633	2	2
3	3339673	6	5
3	3339698	8	4
3	3339705	8	8
3	3339799	3	2
3	3339872	1	1
3	3339956	6	3
3	3339960	7	6
3	3339976	10	10
3	3340417	2	2
3	3340438	3	2
3	3340442	3	3
3	3340628	1	1
3	3340752	1	1
3	3340767	7	3
3	3340776	30	22
3	3340856	20	16
3	3340891	3	3
3	3340904	3	3
3	3340934	1	1
3	3340995	30	5
3	3341042	2	2
3	3341119	4	4
3	3341149	9	9
3	3341646	31	3
3	3341664	30	29
3	3341684	22	19
3	3342498	1	0
3	3342617	1	1
3	3342639	1	1
3	3343053	10	7
3	3343128	16	15
3	3343147	4	1
3	3343210	2	1
3	3343394	1	1
3	3343398	1	1
3	3343533	6	2
3	3343621	2	2
3	3343644	1	1
3	3343670	1	1
3	3343676	1	1
3	3343689	1	1
3	3343696	1	1
3	3343757	1	1
3	3343807	1	1
3	3344070	12	2
3	3344090	7	7
3	3344237	3	3
3	3344242	3	3
3	3344307	2	2
3	3344354	38	31
3	3344461	3	2
3	3344498	1	1
3	3344501	1	1
3	3344507	1	1
3	3344519	2	2
3	3344547	1	1
3	3344549	1	1
3	3344808	2	2
3	3344830	2	1
3	3344834	2	2
3	3344849	2	2
3	3345239	4	4
3	3345257	4	4
3	3345307	1	1
3	3345333	1	1
3	3345442	1	1
3	3345515	2	2
3	3345538	4	4
3	3345543	4	4
3	3345925	2	2
3	3346094	1	1
3	3346109	1	1
3	3346297	2	2
3	3346373	7	6
3	3346657	19	14
3	3346663	3	3
3	3346734	1	1
3	3346743	1	1
3	3346778	1	0
3	3346944	1	1
3	3347327	4	4
3	3347447	1	1
3	3347542	5	4
3	3347781	1	1
3	3348012	2	2
3	3348022	2	2
3	3348046	3	3
3	3348086	4	4
3	3348315	1	1
3	3348367	1	1
3	3348372	1	1
3	3348675	1	1
3	3349428	1	1
3	3349519	3	3
3	3349531	4	0
3	3349545	5	2
3	3349574	2	0
3	3349657	5	1
3	3349751	1	0
3	3349753	1	0
3	3349797	1	1
3	3349808	3	1
3	3350140	1	1
3	3351059	13	3
3	3351981	1	1
3	3354372	1	0
3	3354956	1	1
3	3356239	1	1
3	3357283	2	2
3	3359360	1	1
3	3359639	1	1
3	3360102	6	1
3	3360424	4	2
3	3361327	1	1
3	3363928	4	3
3	3363977	2	2
3	3364656	1	1
3	3364816	10	6
3	3365027	2	1
3	3366599	1	1
3	3366664	1	1
3	3366868	2	2
3	3367113	3	2
3	3367169	3	0
3	3367258	2	2
3	3368667	1	1
3	3369096	1	1
3	3370462	1	0
3	3370506	3	2
3	3370546	7	5
3	3370549	7	3
3	3370581	1	0
3	3370664	1	1
3	3374124	1	1
3	3378143	2	2
3	3378147	1	1
3	3378158	1	1
3	3378163	1	1
3	3378169	1	1
3	3378174	1	1
3	3378191	2	1
3	3378220	3	3
3	3378228	2	1
3	3378276	3	3
3	3378309	6	6
3	3378319	4	4
3	3378364	23	10
3	3378383	17	13
3	3378393	9	6
3	3378864	2	2
3	3381464	1	0
3	3381478	1	0
3	3381735	3	2
3	3382081	1	1
3	3383206	1	1
3	3383496	3	1
3	3386550	1	0
3	3386807	1	1
3	3387012	3	3
3	3388639	2	1
3	3388725	1	0
3	3390216	4	2
3	3390295	1	1
3	3391965	1	1
3	3392018	8	4
3	3392559	1	0
3	3392569	1	0
3	3393053	1	0
3	3393512	3	1
3	3393621	8	0
3	3393631	12	0
3	3393953	3	3
3	3393991	2	2
3	3394887	3	1
3	3395052	1	1
3	3395196	5	1
3	3395585	12	1
3	3396627	2	2
3	3397047	2	2
3	3397120	1	1
3	3397220	1	1
3	3397243	1	1
3	3399399	1	1
3	3399409	1	1
3	3399587	7	5
3	3399820	1	1
3	3399851	7	3
3	3399854	7	4
3	3399888	5	3
3	3399905	1	1
3	3400097	8	3
3	3400179	2	2
3	3400290	1	0
3	3402686	1	1
3	3404367	2	2
3	3404584	1	1
3	3404662	4	3
3	3404719	3	2
3	3404780	2	1
3	3404790	2	2
3	3405807	1	1
3	3405882	3	1
3	3406081	9	3
3	3406108	7	0
3	3406310	1	1
3	3408788	2	2
3	3409588	1	1
3	3409932	2	1
3	3412463	1	1
3	3412806	2	1
3	3412858	5	5
3	3413028	13	7
3	3413221	1	1
3	3414129	1	1
3	3414174	1	1
3	3414340	3	3
3	3414603	10	0
3	3415562	1	1
3	3416319	1	1
3	3416382	3	3
3	3416858	9	7
3	3417745	1	1
3	3417832	3	3
3	3417850	3	2
3	3418054	1	1
3	3418634	8	7
3	3418940	1	1
3	3419352	6	4
3	3419613	5	3
3	3419967	10	8
3	3421519	12	9
3	3421530	12	9
3	3421725	2	2
3	3421731	3	2
3	3421850	4	3
3	3421858	4	3
3	3421872	4	4
3	3421913	2	2
3	3421933	2	2
3	3421944	2	2
3	3421972	3	3
3	3421978	3	3
3	3421992	2	2
3	3422085	2	1
3	3422089	2	2
3	3422110	2	1
3	3422117	2	2
3	3422157	1	1
3	3422187	2	1
3	3422731	3	2
3	3424130	1	0
3	3424487	3	3
3	3424511	15	13
3	3424533	15	13
3	3424544	10	8
3	3424555	7	5
3	3424650	1	0
3	3424662	1	1
3	3425336	1	1
3	3425359	2	1
3	3425385	9	7
3	3425393	10	8
3	3425526	2	1
3	3425804	3	3
3	3425941	55	48
3	3425944	63	60
3	3425948	88	88
3	3425950	98	92
3	3425952	98	97
3	3425955	104	100
3	3426088	55	53
3	3426094	36	33
3	3426107	7	7
3	3426137	3	3
3	3426175	1	1
3	3426187	2	2
3	3426198	2	2
3	3426206	3	3
3	3426216	7	4
3	3426227	19	15
3	3426248	37	32
3	3426250	42	33
3	3426273	38	35
3	3426366	5	4
3	3426387	10	10
3	3426447	2	2
3	3426451	1	1
3	3426457	1	1
3	3426464	1	1
3	3426488	1	1
3	3426490	1	1
3	3426655	2	2
3	3426704	12	10
3	3427006	48	46
3	3427012	56	55
3	3427020	74	65
3	3427413	21	12
3	3427416	22	20
3	3427432	36	30
3	3427445	36	33
3	3427832	3	3
3	3428119	2	2
3	3428182	2	2
3	3428354	2	2
3	3428378	1	1
3	3428452	1	1
3	3429017	19	19
3	3429037	24	21
3	3429142	1	1
3	3429187	1	1
3	3429212	1	1
3	3429717	4	4
3	3429745	1	1
3	3430110	1	0
3	3430185	4	4
3	3430190	3	3
3	3430271	1	1
3	3430744	1	1
3	3430755	1	1
3	3431437	1	1
3	3431697	1	1
3	3431708	2	1
3	3432312	9	0
3	3432343	8	8
3	3432483	4	2
3	3432539	15	11
3	3432680	6	3
3	3433099	18	15
3	3433583	1	1
3	3434040	6	5
3	3434098	3	3
3	3434125	3	2
3	3434143	3	2
3	3434666	2	2
3	3434812	11	5
3	3434869	3	0
3	3434928	14	10
3	3435009	14	10
3	3435436	1	0
3	3436109	13	0
3	3437008	2	2
3	3437046	2	2
3	3438714	1	1
3	3439021	9	7
3	3439644	5	1
3	3440250	1	1
3	3440607	2	1
3	3441273	4	4
3	3441319	1	1
3	3443196	1	0
3	3443214	1	0
3	3443645	19	11
3	3443709	43	31
3	3443790	54	42
3	3443824	24	15
3	3444590	2	2
3	3444622	2	1
3	3444692	18	9
3	3446530	5	5
3	3446594	12	9
3	3446925	1	1
3	3446933	1	1
3	3446947	1	1
3	3446951	3	2
3	3446972	3	3
3	3447008	1	1
3	3447068	4	2
3	3447088	3	2
3	3447099	1	1
3	3447447	4	1
3	3448390	1	1
3	3448423	4	4
3	3448469	1	1
3	3448619	9	7
3	3449892	31	26
3	3449897	27	25
