chr	pos	Cov	Meth
1	757993	18	14
1	757999	18	14
1	758001	18	14
1	758006	16	12
1	758011	16	12
1	758019	19	15
1	758025	19	14
1	758027	19	14
1	758032	20	14
1	758052	18	11
1	758055	17	11
1	758063	16	12
1	758066	16	12
1	758068	18	14
1	758069	18	14
1	758071	18	13
1	758075	20	13
1	758077	19	13
1	758088	17	6
1	758093	17	6
1	758106	16	12
1	758113	20	13
1	758116	20	13
1	758117	20	13
1	758118	21	14
1	758120	20	13
1	758122	22	14
1	758123	22	14
1	758124	22	14
1	758132	27	17
1	758133	27	17
1	758146	26	9
1	758158	35	11
1	758164	34	11
1	758169	33	11
1	758170	33	11
1	758171	33	11
1	758173	33	11
1	758180	29	10
1	758181	29	10
1	758183	28	10
1	758185	30	11
1	758202	29	18
1	758205	28	17
1	758207	27	16
1	758211	26	15
1	758218	21	13
1	758219	19	11
1	758221	19	10
1	758224	17	9
1	758229	16	9
1	758235	20	13
1	758236	20	13
1	758243	22	13
1	758253	22	14
1	758258	21	14
1	758259	22	14
1	758261	20	12
1	758264	18	11
1	758269	16	8
1	758274	16	8
1	758286	21	11
1	758287	22	12
1	758290	22	12
1	758296	21	11
1	758299	21	11
1	758301	20	11
1	758304	21	10
1	758306	19	10
1	758309	17	9
1	758314	19	10
1	758337	21	10
1	758346	21	10
1	758347	20	11
1	758349	20	11
1	758353	22	12
1	758354	20	10
1	758356	21	10
1	758357	20	9
1	758358	21	10
1	758367	25	12
1	758372	23	11
1	758373	23	11
1	758375	21	10
1	758376	21	10
1	758378	22	10
1	758380	24	12
1	758382	23	12
1	758383	23	12
1	758396	24	9
1	758398	24	9
1	758399	24	9
1	758402	24	9
1	758415	23	13
1	758417	23	13
1	758427	21	13
1	758431	20	12
1	758444	19	10
1	758448	19	11
1	758452	16	9
1	758457	17	9
1	758463	15	8
1	758468	17	10
1	758470	16	10
1	758474	17	11
1	758476	17	11
1	758477	17	11
1	758485	21	11
1	758486	21	11
1	758487	20	11
1	758489	20	11
1	758490	20	11
1	758495	21	11
1	758499	20	11
1	758503	22	13
1	758506	23	13
1	758509	22	13
1	758534	28	14
1	758536	28	15
1	758537	28	15
1	758540	27	15
1	758542	26	14
1	758550	24	12
1	758553	23	12
1	758554	24	13
1	758561	26	16
1	758565	24	15
1	758578	21	6
1	758583	19	5
1	758590	18	5
1	758593	15	4
1	758594	15	4
1	758611	16	5
1	758622	15	9
1	758624	16	10
1	758628	17	11
1	758631	15	9
1	758636	13	8
1	758637	13	8
1	758639	13	8
1	758649	14	6
1	758651	14	6
1	758656	15	7
1	758660	18	10
1	758666	18	10
1	758671	21	12
1	758673	21	12
1	758678	19	11
1	758686	19	10
1	758690	20	11
1	758696	17	10
1	758698	16	10
1	758704	17	10
1	758706	18	10
1	758717	20	11
1	758727	18	8
1	758733	18	9
1	758737	19	10
1	758749	14	7
1	758750	14	7
1	758751	15	7
1	758753	16	7
1	758755	16	6
1	758758	15	6
1	758760	16	6
1	758763	16	6
1	758765	17	6
1	758771	18	6
1	758779	18	7
1	758784	18	7
1	758789	18	8
1	758793	20	9
1	758796	20	9
1	758798	20	9
1	758808	21	8
1	758809	21	8
1	758813	20	7
1	758815	20	7
1	758816	20	7
1	758822	19	7
1	758824	19	6
1	758843	19	9
1	758846	18	8
1	758851	20	10
1	758852	20	10
1	758853	19	10
1	758865	19	9
1	758867	21	10
1	758870	21	10
1	758882	19	7
1	758885	20	7
1	758888	22	7
1	758894	21	6
1	758909	19	7
1	758911	17	6
1	758914	17	6
1	758915	17	6
1	758923	17	5
1	758924	17	5
1	758925	17	5
1	758927	17	5
1	758932	14	3
1	758934	14	3
1	758941	12	4
1	758945	16	5
1	758948	16	5
1	758950	16	5
1	758958	17	4
1	758964	19	5
1	758966	19	5
1	758968	20	5
1	758970	20	5
1	758980	24	7
1	758982	24	7
1	758989	22	7
1	758991	23	8
1	758994	23	8
1	758995	23	8
1	758997	23	8
1	758998	23	8
1	759002	25	9
1	759006	25	9
1	759008	25	10
1	759010	24	9
1	759011	25	9
1	759021	20	10
1	759040	16	7
1	759050	13	7
1	759054	13	7
1	759064	19	11
1	759065	19	11
1	759066	19	11
1	759072	16	9
1	759076	18	10
1	759078	20	11
1	759079	20	11
1	759082	20	10
1	759089	23	13
1	759097	21	12
1	759103	23	14
1	759105	22	14
1	759108	25	16
1	759110	24	15
1	759112	24	15
1	759116	25	16
1	759119	26	18
1	759132	25	16
1	759145	23	13
1	759149	21	11
1	759161	23	13
1	759163	24	14
1	759168	27	17
1	759169	26	16
1	759176	25	15
1	759180	23	14
1	759191	23	14
1	759202	23	12
1	759207	24	12
1	759218	21	8
1	759240	17	12
1	759246	17	11
1	759251	21	13
1	759253	22	13
1	759270	20	12
1	759274	17	9
1	759276	19	11
1	759277	19	11
1	759287	22	14
1	759318	20	14
1	759322	20	14
1	759327	19	13
1	759328	19	13
1	759333	18	11
1	759335	17	11
1	759341	17	10
1	759355	15	8
1	759370	16	12
1	759371	15	12
1	759377	14	11
1	759378	14	11
1	759383	15	12
1	759386	17	14
1	759388	17	14
1	759396	17	13
1	759399	17	13
1	759404	19	13
1	759406	18	12
1	759407	18	12
1	759408	18	12
1	759415	17	13
1	759423	18	14
1	759431	19	15
1	759435	19	15
1	759440	19	14
1	759448	21	14
1	759449	21	14
1	759453	20	13
1	759455	19	12
1	759457	21	13
1	759460	20	12
1	759464	20	13
1	759465	21	14
1	759468	22	15
1	759472	23	15
1	759480	25	17
1	759481	25	17
1	759483	25	17
1	759486	24	16
1	759488	24	16
1	759489	24	16
1	759490	23	15
1	759502	25	14
1	759511	27	13
1	759520	26	11
1	759528	25	11
1	759531	24	10
1	759532	24	10
1	759535	26	11
1	759541	24	10
1	759544	24	11
1	759549	22	9
1	759552	19	8
1	759560	22	10
1	759566	19	8
1	759571	18	7
1	759572	18	7
1	759573	19	8
1	759574	17	7
1	759583	17	8
1	759590	17	8
1	759594	20	10
1	759605	20	11
1	759606	21	11
1	759612	23	13
1	759619	23	14
1	759620	23	14
1	759624	23	14
1	759627	24	14
1	759631	25	15
1	759635	23	14
1	759640	22	14
1	759648	21	13
1	759650	23	14
1	759655	22	14
1	759661	24	14
1	759665	22	12
1	759666	21	12
1	759672	20	11
1	759673	21	12
1	759681	18	11
1	759684	17	9
1	759685	17	9
1	759692	19	10
1	759698	14	7
1	759704	16	9
1	759705	16	9
1	759707	17	10
1	759708	18	10
1	759710	18	10
1	759712	18	10
1	759715	20	10
1	759716	20	10
1	759718	21	10
1	759719	21	10
1	759725	17	7
1	759732	16	7
1	759739	16	7
1	759745	18	8
1	759746	18	8
1	759768	19	13
1	759771	17	12
1	759787	17	6
1	759791	19	6
1	759796	19	5
1	759799	20	5
1	759811	19	13
1	759814	19	13
1	759824	20	17
1	759834	21	13
1	759839	20	12
1	759840	22	13
1	759841	22	13
1	759844	22	15
1	759846	23	16
1	759848	24	16
1	759852	23	16
1	759856	22	15
1	759859	21	15
1	759861	21	15
1	759865	22	14
1	759869	22	14
1	759870	22	14
1	759878	24	15
1	759879	23	14
1	759889	23	11
1	759892	22	10
1	759894	22	9
1	759899	22	9
1	759900	22	9
1	759903	21	10
1	759905	24	12
1	759915	24	9
1	759918	22	8
1	759919	22	8
1	759926	23	8
1	759927	22	8
1	759933	21	10
1	759936	20	10
1	759940	20	10
1	759946	20	10
1	759949	21	11
1	759953	18	9
1	759957	18	9
1	759961	20	10
1	759972	17	14
1	759980	14	12
1	759981	14	12
1	759982	14	12
1	759984	13	11
1	759995	15	10
1	759998	16	10
1	760004	18	9
1	760006	18	9
1	760010	20	9
1	760012	22	10
1	760024	23	11
1	760035	22	13
1	760045	23	16
1	760046	24	16
1	760051	26	17
1	760052	25	16
1	760057	24	15
1	760059	22	13
1	760065	20	11
1	760076	15	7
1	760089	8	3
1	760091	7	2
1	760093	6	2
1	760094	6	2
1	760095	6	2
1	760108	4	0
1	760114	3	0
1	760115	3	0
1	760117	1	0
