chr	start	end	cid	npatterns	total_coverage	total_flow
3	3216591	3217015	410	2	17	0.0370799
3	3217061	3217307	411	1	36	0.162602
3	3217312	3217412	412	1	1	1
3	3217450	3217763	413	1	15	16
3	3217784	3218185	414	1	15	15
3	3218727	3219616	415	2	84	0.0905401
3	3219777	3219880	416	1	2	2.25
3	3220159	3220484	417	2	9	0.0855937
3	3220702	3220981	418	1	8	9
3	3221002	3221352	419	2	16	0.0512854
3	3221699	3221827	420	1	2	2.25
3	3221829	3221929	421	1	1	1
3	3222331	3222431	422	1	1	1
3	3222526	3222698	423	1	4	5
3	3222765	3222865	424	1	1	1
3	3222976	3223278	425	1	13	11
3	3223469	3223663	426	1	13	12
3	3224857	3224957	427	1	1	1
3	3224984	3225084	428	1	1	1
3	3225106	3225206	429	1	1	1
3	3225333	3225812	430	1	11	12
3	3225894	3226186	431	2	8	0.0585335
3	3226274	3226374	432	1	1	1
3	3226454	3226573	433	1	3	3.75
3	3226990	3227639	434	1	32	0.0559006
3	3227865	3227965	435	1	1	1
3	3228147	3228247	436	1	1	1
3	3228292	3228794	437	1	20	0.0439883
3	3228888	3229686	438	3	59	0.0816389
3	3229901	3230527	439	2	54	0.107969
3	3230637	3230820	440	1	6	7
3	3230953	3231233	441	1	22	0.112782
3	3231722	3232079	442	1	14	13
3	3232103	3232391	443	2	20	1.71585
3	3232425	3233240	444	5	120	0.420461
3	3233261	3233361	445	1	1	1
3	3233372	3233634	446	2	15	0.0724299
3	3233666	3233805	447	1	3	4
3	3233841	3234054	448	1	5	6
3	3234400	3234500	449	1	1	1
3	3234703	3235106	450	2	31	0.0967742
3	3235251	3235652	451	3	20	0.0598291
3	3235660	3235780	452	1	2	2.25
3	3235899	3236102	453	1	3	4
3	3236235	3236350	454	1	7	7
3	3237069	3237209	455	2	3	4
3	3237238	3237422	456	1	4	5
3	3237808	3237953	457	1	3	4
3	3238137	3238237	458	1	1	1
3	3239013	3239113	459	1	1	1
3	3239299	3239403	460	1	3	3.75
3	3239491	3240065	461	3	107	0.506187
3	3240304	3240774	462	2	16	0.0299619
3	3240831	3241193	463	1	15	0.0458716
3	3241210	3241345	464	2	12	0.385185
3	3241515	3242232	465	1	51	50
3	3242469	3242913	466	1	37	32
3	3242926	3243026	467	1	1	1
3	3243051	3243345	468	3	12	0.0362436
3	3243368	3243468	469	1	1	1
3	3243517	3244467	470	2	48	1.03754
3	3244557	3244657	471	1	1	1
3	3244814	3245068	472	2	7	0.0537441
3	3245212	3245350	473	1	3	4
3	3245702	3245857	474	1	3	4
3	3245896	3246226	475	2	22	0.134103
3	3246241	3246375	476	1	2	2.25
3	3246469	3247413	477	14	199	0.271919
3	3247447	3247626	478	1	2	2.25
3	3247774	3247977	479	1	8	0.040404
3	3248227	3248476	480	1	8	9
3	3248937	3250562	481	48	704	0.109205
3	3250991	3251159	482	2	10	10
3	3251359	3251540	483	1	2	2.25
3	3252113	3252213	484	1	1	1
3	3252544	3252885	485	1	27	0.0514286
3	3253056	3253156	486	1	1	1
3	3253181	3253281	487	1	1	1
3	3254179	3254279	488	1	1	1
3	3254506	3254858	489	4	63	0.192925
3	3254875	3254975	490	1	1	1
3	3255094	3255420	491	5	537	0.679526
3	3255456	3256044	492	7	292	0.0964948
3	3256049	3256976	493	14	311	0.692309
3	3257026	3257620	494	27	628	0.322553
3	3257717	3258256	495	2	105	0.91051
3	3258482	3258582	496	1	1	1
3	3258793	3259479	497	5	102	0.10395
3	3259480	3260522	498	31	590	0.879158
3	3260540	3260702	499	2	11	0.140123
3	3260720	3261432	500	20	505	0.91361
3	3261550	3261831	501	13	628	3.36036
3	3261915	3263261	502	88	2043	1.32439
3	3263292	3263683	503	18	97	0.212366
3	3263722	3263998	504	1	44	0.141509
3	3264064	3264312	505	2	12	1.03529
3	3264549	3264726	506	1	17	16
3	3264752	3264948	507	3	180	1.31185
3	3264973	3265073	508	1	1	1
3	3265116	3265227	509	1	2	2.25
3	3265288	3265388	510	1	1	1
3	3265603	3265967	511	1	15	15
3	3266011	3266484	512	2	28	0.0376234
3	3266484	3266599	513	1	2	2.25
3	3266650	3266799	514	1	4	5
3	3266884	3267056	515	1	2	2.25
3	3267152	3267252	516	1	1	1
3	3267294	3267394	517	1	1	1
3	3268567	3268862	518	3	26	0.112655
3	3268983	3269490	519	1	32	0.0379147
3	3269556	3269656	520	1	1	1
3	3269685	3270182	521	1	21	22
3	3270302	3270492	522	2	7	0.0727969
3	3270519	3270619	523	1	1	1
3	3270631	3270731	524	1	2	2
3	3270742	3270990	525	1	6	7
3	3270991	3271091	526	1	2	2
3	3271101	3271523	527	1	43	0.0280702
3	3271532	3271632	528	1	1	1
3	3271878	3272285	529	1	28	0.0571429
3	3272503	3272777	530	2	4	4
3	3272826	3273125	531	2	35	0.109619
3	3274483	3274679	532	1	4	5
3	3274692	3274890	533	2	4	0.0412415
3	3275147	3275247	534	1	1	1
3	3275525	3275625	535	1	1	1
3	3276192	3276327	536	1	2	2.25
3	3276501	3276601	537	1	1	1
3	3276675	3276775	538	1	1	1
3	3277214	3277627	539	2	20	18
3	3277894	3278203	540	1	11	11
3	3278877	3279044	541	1	2	2.25
3	3279089	3279647	542	2	131	0.156425
3	3279660	3280913	543	2	56	1.0479
3	3280945	3281349	544	2	65	0.171429
3	3281623	3282101	545	7	100	0.306618
3	3282213	3282323	546	1	2	2.25
3	3282772	3282872	547	1	1	1
3	3283081	3283181	548	1	1	1
3	3283409	3283658	549	1	28	17
3	3283706	3283965	550	3	51	2.1223
3	3284108	3284208	551	1	1	1
3	3284641	3284823	552	2	3	0.031803
3	3285044	3285166	553	2	2	2.25
3	3285215	3285438	554	1	6	0.0222222
3	3285441	3285676	555	2	7	0.0811828
3	3286943	3287155	556	1	5	6
3	3287481	3287581	557	1	1	1
3	3287584	3287845	558	2	6	0.0353231
3	3288109	3288791	559	1	43	0.0697674
3	3288889	3288989	560	1	1	1
3	3289558	3290183	561	1	43	0.0528967
3	3290200	3290681	562	1	27	25
3	3290706	3291107	563	1	38	33
3	3291112	3291218	564	1	2	2.25
3	3291263	3292267	565	2	69	0.0278456
3	3292333	3292502	566	1	4	5
3	3292588	3292703	567	1	2	2.25
3	3293068	3293575	568	3	31	0.0695476
3	3294244	3294375	569	1	5	6
3	3294601	3294997	570	3	21	1.37992
3	3295006	3295158	571	1	2	2.25
3	3295212	3295312	572	1	1	1
3	3295321	3295421	573	1	1	1
3	3295422	3295943	574	6	29	0.150966
3	3296139	3296274	575	1	2	2.25
3	3296367	3296956	576	3	21	0.0387675
3	3297132	3298824	577	24	134	0.103915
3	3298882	3299121	578	2	5	0.0538408
3	3299176	3299276	579	1	1	1
3	3299326	3299583	580	1	17	0.1
3	3299761	3299951	581	1	4	5
3	3300024	3300315	582	4	11	1.0265
3	3300423	3301215	583	3	42	0.053608
3	3301276	3301376	584	1	1	1
3	3301496	3302269	585	7	59	0.103629
3	3302328	3302469	586	1	3	4
3	3302482	3302582	587	1	1	1
3	3302645	3302790	588	1	2	2.25
3	3302826	3302926	589	1	1	1
3	3302950	3303135	590	2	8	1.11678
3	3303266	3303730	591	5	25	0.0731809
3	3303997	3304545	592	5	30	0.077502
3	3304868	3305004	593	1	2	2.25
3	3305006	3305239	594	1	5	6
3	3305506	3305754	595	1	6	7
3	3305782	3306006	596	1	9	0.0147059
3	3306021	3306121	597	1	1	1
3	3306303	3306643	598	3	13	0.0729323
3	3306677	3306778	599	1	2	2.25
3	3306802	3307246	600	2	28	0.0568606
3	3307433	3307724	601	1	7	8
3	3307793	3307893	602	1	1	1
3	3308400	3308929	603	8	30	0.059362
3	3309131	3309256	604	2	2	2.25
3	3309364	3309632	605	2	5	0.0231298
3	3309735	3309869	606	1	3	4
3	3310357	3310542	607	1	5	0.0188679
3	3310855	3311050	608	1	5	6
3	3311092	3311245	609	1	2	2.25
3	3311313	3311413	610	1	1	1
3	3312050	3312150	611	1	1	1
3	3312269	3312415	612	1	3	4
3	3312657	3313105	613	1	62	49
3	3313314	3313498	614	1	3	3.75
3	3313541	3313641	615	1	1	1
3	3313675	3313802	616	1	2	2.25
3	3314330	3314568	617	1	3	4
3	3314616	3314746	618	2	3	4
3	3314750	3314927	619	1	2	2.25
3	3315388	3315488	620	1	1	1
3	3315720	3315820	621	1	1	1
3	3316089	3316189	622	1	1	1
3	3316338	3316466	623	1	4	4
3	3316470	3316584	624	1	2	2.25
3	3316632	3316744	625	1	3	3
3	3316798	3317167	626	2	29	3.1215
3	3317255	3317448	627	4	75	0.498242
3	3317534	3317634	628	1	1	1
3	3317679	3317842	629	1	2	2.25
3	3317881	3318346	630	2	21	3.19991
3	3318814	3318914	631	1	1	1
3	3319120	3319220	632	1	1	1
3	3319319	3319620	633	9	137	0.284738
3	3319621	3319996	634	38	862	2.29263
3	3320360	3320566	635	1	4	5
3	3320581	3320681	636	1	1	1
3	3320789	3320954	637	1	3	4
3	3320980	3321228	638	2	15	0.0881121
3	3322516	3322616	639	1	1	1
3	3322915	3323104	640	1	2	2.25
3	3323355	3323455	641	1	1	1
3	3323668	3323860	642	1	2	2.25
3	3324118	3324218	643	1	1	1
3	3324308	3326775	644	5	359	0.137793
3	3326887	3327439	645	16	390	0.509732
3	3327444	3327624	646	2	8	0.0888158
3	3328100	3328200	647	1	1	1
3	3328337	3328566	648	2	10	0.0499871
3	3329002	3329102	649	1	1	1
3	3329784	3329884	650	1	1	1
3	3329891	3330040	651	1	3	4
3	3330562	3330758	652	17	84	0.569349
3	3330835	3331084	653	9	118	0.474969
3	3331096	3331196	654	1	1	1
3	3331376	3331567	655	1	2	2.25
3	3331808	3331940	656	1	2	2.25
3	3331979	3333062	657	7	147	0.128884
3	3333098	3333603	658	2	22	0.0572177
3	3333824	3333983	659	1	7	6
3	3334023	3334299	660	1	16	16
3	3334401	3335253	661	5	85	0.129784
3	3335389	3335749	662	1	14	15
3	3335825	3336704	663	4	41	0.0573884
3	3336705	3336805	664	1	1	1
3	3336898	3336998	665	1	2	2
3	3337001	3337150	666	1	2	2.25
3	3337151	3337655	667	3	47	0.108431
3	3337711	3337978	668	1	10	0.0438596
3	3338047	3338147	669	1	1	1
3	3338154	3338719	670	2	20	0.0862709
3	3338738	3340158	671	3	107	2.10684
3	3340387	3341785	672	13	203	0.181664
3	3341823	3342025	673	2	5	6
3	3342189	3342426	674	1	7	7
3	3342538	3342786	675	2	8	0.0557899
3	3342911	3343301	676	5	48	0.216801
3	3343311	3343849	677	2	63	0.104209
3	3344028	3344172	678	2	8	2.11166
3	3344198	3344580	679	2	42	0.0993915
3	3344665	3345163	680	1	17	17
3	3345163	3345342	681	1	12	0.0945946
3	3345355	3345625	682	2	24	0.0957296
3	3345779	3345995	683	1	5	0.0416667
3	3346207	3346721	684	2	214	0.333333
3	3346797	3347090	685	2	9	0.0288625
3	3347224	3348623	686	6	79	0.0547804
3	3348635	3348758	687	2	5	5
3	3349174	3350446	688	16	100	0.0929593
3	3350464	3351181	689	2	34	0.126265
3	3351452	3351675	690	1	8	9
3	3351858	3352091	691	1	8	8
3	3352147	3352355	692	1	17	16
3	3352591	3352691	693	1	1	1
3	3353216	3353317	694	1	2	2.25
3	3353447	3353914	695	1	68	50
3	3354154	3354254	696	1	1	1
3	3354264	3354797	697	1	25	0.0617284
3	3354896	3354996	698	1	1	1
3	3355058	3355324	699	1	16	0.0787879
3	3355836	3355936	700	1	1	1
3	3355963	3356063	701	1	1	1
3	3356065	3356422	702	1	6	7
3	3357039	3357435	703	1	20	0.0628272
3	3357593	3357850	704	1	12	13
3	3358528	3358684	705	1	2	2.25
3	3358782	3359024	706	1	6	7
3	3359524	3359794	707	1	7	8
3	3359939	3360039	708	1	1	1
3	3360055	3360558	709	2	33	0.242449
3	3360728	3360836	710	2	4	4
3	3361299	3361400	711	1	2	2.25
3	3361430	3361653	712	1	7	8
3	3361928	3362221	713	1	8	9
3	3362247	3362347	714	1	1	1
3	3362472	3362783	715	1	13	0.0813954
3	3362902	3363114	716	1	9	10
3	3363354	3363583	717	1	5	6
