chr	start	end	cid	npatterns	total_coverage	total_flow
3	3058016	3058117	76	1	1	0.01
3	3058238	3058550	77	1	13	0.0450161
3	3058693	3058975	78	1	33	0.0996441
3	3060265	3060513	79	1	11	0.0445344
3	3060722	3060992	80	1	10	0.0371747
3	3061025	3061126	81	1	1	0.01
3	3061127	3061228	82	1	1	0.01
3	3061281	3061506	83	1	5	0.0267857
3	3061600	3061701	84	1	1	0.01
3	3061740	3061912	85	1	3	0.0233918
3	3061916	3062142	86	1	5	0.0266667
3	3062384	3062505	87	1	3	0.025
3	3062562	3062822	88	3	15	0.0545906
3	3062911	3063787	89	16	111	0.128128
3	3063945	3064046	90	1	1	0.01
3	3064093	3064863	91	4	155	0.169643
3	3064898	3065894	92	13	762	0.232541
3	3065909	3067331	93	4	481	0.137652
3	3067379	3067709	94	1	36	0.0972644
3	3067735	3069684	95	16	274	0.262564
3	3069737	3071009	96	5	99	0.122335
3	3071127	3071437	97	1	9	0.0323625
3	3071681	3071860	98	1	4	0.0280899
3	3072148	3072510	99	3	29	0.0594059
3	3072536	3072668	100	1	4	0.02
3	3072983	3073084	101	1	1	0.01
3	3073340	3073469	102	1	2	0.0175781
3	3073681	3073938	103	2	8	0.0363504
3	3074016	3074261	104	1	4	0.0204918
3	3074466	3074589	105	1	3	0.0327869
3	3074841	3074953	106	1	2	0.0202703
3	3075032	3075133	107	1	1	0.01
3	3075234	3075454	108	1	3	0.0182648
3	3075628	3075729	109	1	1	0.01
3	3076170	3076271	110	1	1	0.01
3	3077026	3077127	111	1	1	0.01
3	3078719	3078857	112	1	2	0.0164234
3	3078885	3079081	113	1	6	0.0307692
3	3079323	3079561	114	1	4	0.021097
3	3079673	3080193	115	1	21	0.0385356
3	3080205	3080306	116	1	1	0.01
3	3080504	3080605	117	1	1	0.01
3	3080812	3080913	118	1	1	0.01
3	3080917	3081018	119	1	1	0.01
3	3081711	3082000	120	1	19	0.0659722
3	3082153	3082254	121	1	1	0.01
3	3082320	3082461	122	1	5	0.0357143
3	3082815	3082946	123	1	2	0.0173077
3	3084028	3084676	124	5	108	0.0939597
3	3084686	3085167	125	4	108	0.119658
3	3085187	3085388	126	1	5	0.03
3	3085540	3086160	127	4	77	0.0587121
3	3086266	3087158	128	5	232	0.149457
3	3087165	3087360	129	2	36	0.029802
3	3087373	3087770	130	5	60	0.0928005
3	3087824	3088719	131	6	255	0.194402
3	3088819	3088922	132	1	2	0.0220588
3	3089136	3089237	133	1	1	0.01
3	3089560	3089674	134	2	3	0.0381818
3	3089683	3090102	135	1	20	0.0392157
3	3090157	3090284	136	1	2	0.0178571
3	3090414	3090515	137	1	1	0.01
3	3091255	3091356	138	1	1	0.01
3	3091358	3091473	139	1	2	0.0197368
3	3091475	3091805	140	2	11	0.0332314
3	3091947	3092153	141	1	3	0.0195122
3	3092165	3092422	142	2	9	0.0374753
3	3092521	3092622	143	1	1	0.01
3	3092761	3092882	144	1	2	0.01875
3	3093006	3093107	145	1	1	0.01
3	3093154	3093255	146	1	1	0.01
3	3093328	3093587	147	2	4	0.0349254
3	3093626	3093779	148	1	19	0.0357143
3	3094033	3094134	149	1	1	0.01
3	3094675	3094872	150	2	4	0.03
3	3094944	3095045	151	1	1	0.01
3	3095350	3095774	152	1	42	0.0564263
3	3095795	3095896	153	1	1	0.01
3	3096105	3096293	154	1	2	0.0120321
3	3096319	3096728	155	3	58	0.107861
3	3096819	3096948	156	1	3	0.03125
3	3097075	3097537	157	1	153	0.24295
3	3097686	3097858	158	1	4	0.0292398
3	3098122	3098306	159	1	2	0.0122951
3	3098348	3098449	160	1	1	0.01
3	3098647	3098827	161	1	4	0.027933
3	3098881	3099078	162	1	9	0.0459184
3	3099207	3099555	163	1	8	0.0230548
3	3099954	3100055	164	1	1	0.01
3	3100487	3101007	165	1	30	0.0578035
3	3101086	3101187	166	1	1	0.01
3	3101489	3101596	167	1	2	0.0212264
3	3101743	3101919	168	2	6	0.0377778
3	3102038	3104726	169	30	1168	0.194774
3	3104749	3105100	170	2	35	0.116838
3	3105184	3105469	171	1	49	0.119718
3	3105528	3105660	172	1	6	0.0534351
3	3105683	3106256	173	2	28	0.0349597
3	3106427	3106677	174	2	95	0.024
3	3106700	3106801	175	1	1	0.01
3	3106813	3107022	176	1	5	0.0288462
3	3107074	3107273	177	2	27	0.0695652
3	3107274	3107575	178	1	12	0.0337079
3	3107729	3107865	179	2	6	0.0593701
3	3107983	3108349	180	1	17	0.0438356
3	3108461	3109996	181	20	540	0.367292
3	3110232	3110333	182	1	1	0.01
3	3110928	3111111	183	1	2	0.0123626
3	3111363	3111750	184	2	16	0.0463636
3	3111771	3111872	185	1	1	0.01
3	3111911	3112063	186	1	3	0.0198676
3	3112427	3112826	187	1	14	0.0376884
3	3112965	3113135	188	1	2	0.0133136
3	3113203	3113409	189	1	14	0.0682927
3	3113491	3113717	190	2	6	0.0285544
3	3113826	3114048	191	1	3	0.0180995
3	3114281	3114554	192	1	14	0.0514706
3	3114676	3114793	193	2	2	0.0225
3	3114827	3114935	194	1	2	0.021028
3	3115102	3115307	195	1	8	0.0441176
3	3115450	3115656	196	1	6	0.0341463
3	3116114	3116215	197	1	1	0.01
3	3116312	3116688	198	1	10	0.0266667
3	3116748	3117015	199	7	13	0.0566667
3	3117046	3117177	200	1	3	0.0307692
3	3117232	3117674	201	5	22	0.0455911
3	3118088	3118488	202	1	12	0.0325815
3	3119101	3119270	203	1	4	0.0297619
3	3119330	3119483	204	1	2	0.0148026
3	3119498	3119613	205	2	3	0.0394118
3	3119684	3120420	206	1	49	0.0598639
3	3120591	3120741	207	1	5	0.0402685
3	3120820	3121295	208	2	22	0.0500844
3	3121296	3121397	209	1	1	0.01
3	3121556	3121735	210	1	3	0.0224719
3	3121863	3121964	211	1	1	0.01
3	3122002	3122103	212	1	1	0.01
3	3122351	3122452	213	1	1	0.01
3	3122724	3123192	214	3	32	0.0666667
3	3123193	3123327	215	1	3	0.0300752
3	3123348	3123998	216	2	46	0.0567376
3	3124138	3124575	217	3	29	0.032491
3	3124589	3125041	218	2	29	0.0718444
3	3125062	3125822	219	3	51	0.0433048
3	3126075	3126844	220	2	35	0.030513
3	3127117	3127289	221	1	3	0.0233918
3	3127719	3127822	222	1	2	0.0220588
3	3127827	3128107	223	1	19	0.046595
3	3128322	3128435	224	1	2	0.0200893
3	3128589	3128845	225	1	10	0.0431373
3	3128931	3129187	226	1	5	0.0235294
3	3129219	3129430	227	1	4	0.0238095
3	3129480	3129819	228	1	6	0.0207101
3	3129847	3129948	229	1	2	0.02
3	3130139	3130504	230	2	17	0.0672788
3	3130554	3131402	231	2	36	0.0413964
3	3131528	3131851	232	3	10	0.0538404
3	3131851	3132670	233	3	40	0.0371872
3	3132842	3133024	234	1	2	0.0124309
3	3133174	3133322	235	1	5	0.0408163
3	3133460	3134132	236	3	57	0.0951425
3	3134143	3134244	237	1	1	0.01
3	3134358	3134531	238	2	3	0.033986
3	3134796	3134897	239	1	1	0.01
3	3135092	3135193	240	1	1	0.01
3	3135213	3135314	241	1	1	0.01
3	3135477	3135768	242	1	13	0.0448276
3	3135985	3136175	243	1	19	0.0899471
3	3136892	3137212	244	1	24	0.0721003
3	3137520	3137631	245	1	2	0.0204545
3	3137653	3137812	246	1	3	0.0253165
3	3137814	3138024	247	1	9	0.0430622
3	3138036	3138137	248	1	1	0.01
3	3138162	3138895	249	1	23	0.0327869
3	3138939	3139332	250	1	32	0.0343348
3	3139375	3139650	251	1	8	0.0291971
3	3139929	3140145	252	1	4	0.0232558
3	3140263	3140820	253	2	35	0.053038
3	3140844	3141507	254	1	24	0.0362538
3	3141861	3142106	255	4	6	0.0538095
3	3142261	3142485	256	1	4	0.0179372
3	3142711	3142936	257	1	13	0.030303
3	3142962	3143449	258	1	68	0.123675
3	3143469	3143570	259	1	1	0.01
3	3143963	3144177	260	1	4	0.0234742
3	3144596	3144854	261	1	5	0.0233463
3	3145040	3145246	262	1	3	0.0195122
3	3145308	3145478	263	1	3	0.0236686
3	3145515	3145680	264	1	8	0.0487805
3	3145683	3146375	265	1	39	0.0549928
3	3146523	3146827	266	1	23	0.0792079
3	3146913	3147051	267	2	3	0.0383019
3	3147257	3147486	268	1	8	0.0350877
3	3147522	3147623	269	1	1	0.01
3	3147655	3147756	270	1	2	0.02
3	3147936	3148040	271	1	2	0.0218447
3	3148431	3149350	272	6	137	0.0980178
3	3149527	3149784	273	1	9	0.0301724
3	3149788	3150249	274	2	13	0.0410959
3	3150287	3150975	275	1	23	0.0349345
3	3151034	3151187	276	1	3	0.0263158
3	3151371	3152606	277	4	77	0.0468189
3	3152712	3152813	278	1	1	0.01
3	3153203	3153304	279	1	1	0.01
3	3153566	3153941	280	1	13	0.0347594
3	3154004	3154305	281	2	11	0.0424612
3	3154858	3155065	282	1	5	0.0291262
3	3155543	3155675	283	1	3	0.028626
3	3155896	3156281	284	1	14	0.0390625
3	3156493	3156722	285	1	13	0.0614035
3	3157864	3158129	286	2	11	0.0419162
3	3158146	3158247	287	1	1	0.01
3	3158425	3158597	288	1	6	0.0438596
3	3158764	3159435	289	2	24	0.0296736
3	3159490	3159613	290	2	3	0.0345902
3	3159911	3160012	291	1	1	0.01
3	3160018	3160834	292	2	54	0.0565502
3	3160885	3160986	293	1	1	0.01
3	3161056	3161243	294	1	3	0.0215054
3	3161324	3161979	295	2	22	0.0421101
3	3161996	3162496	296	3	38	0.0769231
3	3163006	3163567	297	2	35	0.0813008
3	3163593	3163694	298	1	1	0.01
3	3163757	3163893	299	1	2	0.0166667
3	3163940	3164299	300	1	30	0.043956
3	3164442	3164609	301	2	2	0.0225
3	3164778	3165118	302	1	8	0.0265487
3	3165231	3165590	303	1	24	0.0852713
3	3165720	3165924	304	1	3	0.0197044
3	3166092	3166322	305	1	19	0.0786026
3	3166347	3166850	306	2	18	0.0556943
3	3167374	3167815	307	8	42	0.115824
3	3168007	3168579	308	1	27	0.0455341
3	3168629	3168792	309	1	3	0.0246914
3	3168814	3169299	310	1	11	0.0182482
3	3169378	3169568	311	1	2	0.0119048
3	3169600	3169895	312	4	8	0.0588679
3	3169897	3170139	313	3	27	0.0613354
3	3170173	3170682	314	1	10	0.019685
3	3170744	3171022	315	1	10	0.0361011
3	3171110	3171211	316	1	1	0.01
3	3171277	3171427	317	1	3	0.0251678
3	3171505	3171877	318	2	13	0.0316595
3	3172154	3172255	319	1	1	0.01
3	3172321	3172499	320	1	2	0.0127119
3	3173046	3173245	321	1	7	0.040404
3	3173427	3173528	322	1	1	0.01
3	3173537	3173740	323	1	9	0.0445545
3	3173857	3174126	324	1	163	0.507463
3	3174297	3174398	325	1	1	0.01
3	3174775	3175033	326	1	17	0.0622568
3	3175168	3175389	327	1	8	0.0409091
3	3175473	3176294	328	2	75	0.0850539
3	3176349	3176672	329	1	12	0.0412371
3	3176712	3177459	330	3	69	0.0431579
3	3177489	3177808	331	6	39	0.128374
3	3178177	3178464	332	2	17	0.0580331
3	3178508	3179659	333	5	126	0.118605
3	3179663	3179787	334	1	3	0.0325203
3	3179867	3179968	335	1	1	0.01
3	3179976	3180077	336	1	1	0.01
3	3180088	3180516	337	1	18	0.0301205
3	3180633	3180819	338	1	6	0.0324324
3	3180835	3181060	339	1	5	0.0267857
3	3181243	3181778	340	1	42	0.0653595
3	3181900	3182001	341	1	1	0.01
3	3182089	3182245	342	2	3	0.03
3	3182248	3182434	343	1	2	0.0121622
3	3183702	3184093	344	2	6	0.0141379
3	3184795	3184896	345	1	1	0.01
3	3185318	3185434	346	1	2	0.0195652
3	3185485	3186023	347	1	29	0.0311203
3	3186233	3186509	348	2	17	0.0349519
3	3186509	3187137	349	10	36	0.0933769
3	3187154	3187261	350	1	11	0.132075
3	3187306	3187631	351	1	14	0.016129
3	3187659	3187760	352	1	1	0.01
3	3188032	3188133	353	1	1	0.01
3	3188343	3188731	354	1	17	0.0439276
3	3188754	3188855	355	1	1	0.01
3	3189037	3189362	356	2	24	0.0813551
3	3189520	3189681	357	2	5	0.04125
3	3189685	3190275	358	1	20	0.0339559
3	3190351	3190452	359	1	1	0.01
3	3190478	3190579	360	1	1	0.01
3	3190934	3191035	361	1	1	0.01
3	3191112	3191213	362	1	1	0.01
3	3191502	3191820	363	1	9	0.0322581
3	3191874	3192071	364	1	2	0.0114796
3	3192087	3192653	365	1	53	0.0951157
3	3192725	3192875	366	1	3	0.0268456
3	3193076	3193177	367	1	1	0.01
3	3193273	3193374	368	1	1	0.01
3	3193380	3193481	369	1	1	0.01
3	3193806	3193907	370	1	1	0.01
3	3194043	3194144	371	1	1	0.01
3	3194363	3194485	372	1	2	0.018595
3	3195389	3195490	373	1	1	0.01
3	3195675	3195797	374	2	2	0.0225
3	3195941	3196310	375	1	105	0.127717
3	3196328	3196659	376	1	14	0.0424242
3	3196843	3197496	377	2	55	0.083229
3	3197524	3200456	378	5	249	0.0677793
3	3200538	3201062	379	3	33	0.0628912
3	3201099	3201935	380	8	46	0.053367
3	3202089	3202665	381	1	15	0.0278261
3	3202678	3202791	382	2	3	0.0367857
3	3203072	3203793	383	2	39	0.0641406
3	3203821	3203994	384	2	4	0.02
3	3204012	3204150	385	2	3	0.035625
3	3204296	3204671	386	1	19	0.0454545
3	3204672	3204787	387	1	3	0.0350877
3	3204826	3205460	388	1	40	0.0449173
3	3205595	3205814	389	4	8	0.0441154
3	3205889	3206162	390	2	9	0.0338203
3	3206226	3206327	391	1	1	0.01
3	3206360	3207663	392	4	90	0.0795455
3	3207836	3208017	393	1	2	0.0125
3	3208120	3208491	394	1	19	0.0513513
3	3208588	3208953	395	1	21	0.0643939
3	3209041	3209274	396	2	10	0.0472727
3	3209492	3209705	397	1	23	0.103774
3	3209804	3210215	398	1	16	0.0365854
3	3210483	3211114	399	3	39	0.0427103
3	3211278	3211462	400	1	8	0.0491803
3	3211486	3211952	401	1	17	0.0295699
3	3212149	3212514	402	1	10	0.0302198
3	3213153	3213407	403	2	4	0.0285185
3	3213415	3213655	404	1	19	0.0753138
3	3213976	3214358	405	1	12	0.0314961
3	3214452	3214913	406	1	25	0.0255814
3	3214919	3215020	407	1	1	0.01
3	3215098	3215199	408	1	1	0.01
3	3215233	3215428	409	1	5	0.0309278
3	3215440	3215592	410	1	3	0.0264901
3	3215618	3215719	411	1	1	0.01
3	3215823	3216503	412	1	29	0.0427099
3	3216591	3217016	413	2	17	0.0330189
3	3217061	3217308	414	2	36	0.138562
3	3217312	3217413	415	1	1	0.01
3	3217450	3217764	416	1	15	0.0511182
3	3217784	3218186	417	1	15	0.0374065
3	3218727	3219617	418	2	84	0.0905401
3	3219777	3219881	419	1	2	0.0218447
3	3220159	3220485	420	1	9	0.0179641
3	3220702	3220982	421	1	8	0.0322581
3	3221002	3221353	422	3	16	0.0503351
3	3221699	3221828	423	1	2	0.0175781
3	3221829	3221930	424	1	1	0.01
3	3222331	3222432	425	1	1	0.01
3	3222526	3222699	426	1	4	0.0290698
3	3222765	3222866	427	1	1	0.01
3	3222976	3223279	428	1	13	0.0364238
3	3223469	3223664	429	1	13	0.0618557
3	3224857	3224958	430	1	1	0.01
3	3224984	3225085	431	1	1	0.01
3	3225106	3225207	432	1	1	0.01
3	3225333	3225813	433	1	11	0.0250522
3	3225894	3226187	434	1	8	0.0167598
3	3226274	3226375	435	1	1	0.01
3	3226454	3226574	436	1	3	0.0315126
3	3226990	3227640	437	2	32	0.0545305
3	3227865	3227966	438	1	1	0.01
3	3228147	3228248	439	1	1	0.01
3	3228292	3228795	440	2	20	0.0410785
3	3228888	3229687	441	3	59	0.0818308
3	3229901	3230528	442	3	54	0.108515
3	3230637	3230821	443	1	6	0.0382514
3	3230953	3231234	444	2	22	0.104109
3	3231722	3232080	445	1	14	0.0364146
3	3232103	3232392	446	5	20	0.0652585
3	3232425	3233241	447	5	120	0.0556439
3	3233261	3233362	448	1	1	0.01
3	3233372	3233635	449	1	15	0.04
3	3233666	3233806	450	1	3	0.028777
3	3233841	3234055	451	1	5	0.028169
3	3234400	3234501	452	1	1	0.01
3	3234703	3235107	453	2	31	0.0884615
3	3235251	3235653	454	2	20	0.0407666
3	3235660	3235781	455	1	2	0.01875
3	3235899	3236103	456	1	3	0.0197044
3	3236235	3236351	457	1	7	0.0608696
3	3237069	3237210	458	2	3	0.035641
3	3237238	3237423	459	1	4	0.0271739
3	3237808	3237954	460	1	3	0.0275862
3	3238137	3238238	461	1	1	0.01
3	3239013	3239114	462	1	1	0.01
3	3239299	3239404	463	1	3	0.0360577
3	3239491	3240066	464	3	107	0.169565
3	3240304	3240775	465	2	16	0.0299619
3	3240831	3241194	466	2	15	0.0466055
3	3241210	3241346	467	1	12	0.0462963
3	3241515	3242233	468	1	51	0.069735
3	3242469	3242914	469	1	37	0.0720721
3	3242926	3243027	470	1	1	0.01
3	3243051	3243346	471	4	12	0.0537042
3	3243368	3243469	472	1	1	0.01
3	3243517	3244468	473	7	48	0.0590341
3	3244557	3244658	474	1	1	0.01
3	3244814	3245069	475	1	7	0.0324675
3	3245212	3245351	476	1	3	0.0289855
3	3245702	3245858	477	1	3	0.0258065
3	3245896	3246227	478	2	22	0.0294118
3	3246241	3246376	479	1	2	0.016791
3	3246469	3247414	480	10	199	0.115373
3	3247447	3247627	481	1	2	0.0125698
3	3247774	3247978	482	2	8	0.0392233
3	3248227	3248477	483	1	8	0.0361446
3	3248937	3250563	484	48	704	0.107304
3	3250991	3251160	485	3	10	0.07
3	3251359	3251541	486	1	2	0.0124309
3	3252113	3252214	487	1	1	0.01
3	3252544	3252886	488	2	27	0.0512846
3	3253056	3253157	489	1	1	0.01
3	3253181	3253282	490	1	1	0.01
3	3254179	3254280	491	1	1	0.01
3	3254506	3254859	492	3	63	0.0612821
3	3254875	3254976	493	1	1	0.01
3	3255094	3255421	494	8	537	0.328119
3	3255456	3256045	495	7	292	0.111853
3	3256049	3256977	496	14	311	0.152254
3	3257026	3257621	497	33	628	0.299601
3	3257717	3258257	498	11	105	0.126785
3	3258482	3258583	499	1	1	0.01
3	3258793	3259480	500	6	102	0.149467
3	3259480	3260523	501	30	590	0.521603
3	3260540	3260703	502	1	11	0.0294118
3	3260720	3261433	503	20	505	0.40614
3	3261550	3261832	504	12	628	0.521796
3	3261915	3263262	505	89	2043	0.842851
3	3263292	3263684	506	13	97	0.112865
3	3263722	3263999	507	2	44	0.133625
3	3264064	3264313	508	2	12	0.0452941
3	3264549	3264727	509	1	17	0.0903955
3	3264752	3264949	510	2	180	0.0990566
3	3264973	3265074	511	1	1	0.01
3	3265116	3265228	512	1	2	0.0202703
3	3265288	3265389	513	1	1	0.01
3	3265603	3265968	514	1	15	0.0412088
3	3266011	3266485	515	2	28	0.0322632
3	3266484	3266600	516	1	2	0.0195652
3	3266650	3266800	517	1	4	0.033557
3	3266884	3267057	518	1	2	0.0130814
3	3267152	3267253	519	1	1	0.01
3	3267294	3267395	520	1	1	0.01
3	3268567	3268863	521	4	26	0.0891866
3	3268983	3269491	522	1	32	0.0379147
3	3269556	3269657	523	1	1	0.01
3	3269685	3270183	524	1	21	0.0442656
3	3270302	3270493	525	1	7	0.02
3	3270519	3270620	526	1	1	0.01
3	3270631	3270732	527	1	2	0.02
3	3270742	3270991	528	1	6	0.0282258
3	3270991	3271092	529	1	2	0.02
3	3271101	3271524	530	1	43	0.0280702
3	3271532	3271633	531	1	1	0.01
3	3271878	3272286	532	2	28	0.0566173
3	3272503	3272778	533	2	4	0.0250754
3	3272826	3273126	534	2	35	0.109619
3	3274483	3274680	535	1	4	0.0255102
3	3274692	3274891	536	1	4	0.02
3	3275147	3275248	537	1	1	0.01
3	3275525	3275626	538	1	1	0.01
3	3276192	3276328	539	1	2	0.0166667
3	3276501	3276602	540	1	1	0.01
3	3276675	3276776	541	1	1	0.01
3	3277214	3277628	542	2	20	0.0640193
3	3277894	3278204	543	1	11	0.0355987
3	3278877	3279045	544	1	2	0.0134731
3	3279089	3279648	545	2	131	0.16
3	3279660	3280914	546	10	56	0.0716623
3	3280945	3281350	547	2	65	0.0573235
3	3281623	3282102	548	9	100	0.113486
3	3282213	3282324	549	1	2	0.0204545
3	3282772	3282873	550	1	1	0.01
3	3283081	3283182	551	1	1	0.01
3	3283409	3283659	552	1	28	0.0682731
3	3283706	3283966	553	4	51	0.142302
3	3284108	3284209	554	1	1	0.01
3	3284641	3284824	555	2	3	0.02
3	3285044	3285167	556	2	2	0.0225
3	3285215	3285439	557	2	6	0.0216539
3	3285441	3285677	558	2	7	0.0285714
3	3286943	3287156	559	1	5	0.0283019
3	3287481	3287582	560	1	1	0.01
3	3287584	3287846	561	2	6	0.0353231
3	3288109	3288792	562	2	43	0.0730919
3	3288889	3288990	563	1	1	0.01
3	3289558	3290184	564	1	43	0.0528967
3	3290200	3290682	565	1	27	0.0519751
3	3290706	3291108	566	1	38	0.0822943
3	3291112	3291219	567	1	2	0.0212264
3	3291263	3292268	568	2	69	0.0454545
3	3292333	3292503	569	1	4	0.0295858
3	3292588	3292704	570	1	2	0.0195652
3	3293068	3293576	571	2	31	0.0474698
3	3294244	3294376	572	1	5	0.0458015
3	3294601	3294998	573	4	21	0.0594872
3	3295006	3295159	574	1	2	0.0148026
3	3295212	3295313	575	1	1	0.01
3	3295321	3295422	576	1	1	0.01
3	3295422	3295944	577	3	29	0.0420453
3	3296139	3296275	578	1	2	0.0166667
3	3296367	3296957	579	3	21	0.0387675
3	3297132	3298825	580	27	134	0.0768877
3	3298882	3299122	581	1	5	0.0215827
3	3299176	3299277	582	1	1	0.01
3	3299326	3299584	583	2	17	0.0902548
3	3299761	3299952	584	1	4	0.0263158
3	3300024	3300316	585	5	11	0.0493701
3	3300423	3301216	586	3	42	0.053608
3	3301276	3301377	587	1	1	0.01
3	3301496	3302270	588	6	59	0.0798192
3	3302328	3302470	589	1	3	0.0283688
3	3302482	3302583	590	1	1	0.01
3	3302645	3302791	591	1	2	0.0155172
3	3302826	3302927	592	1	1	0.01
3	3302950	3303136	593	2	8	0.0394118
3	3303266	3303731	594	3	25	0.040678
3	3303997	3304546	595	5	30	0.0528576
3	3304868	3305005	596	1	2	0.0165441
3	3305006	3305240	597	1	5	0.0257511
3	3305506	3305755	598	1	6	0.0282258
3	3305782	3306007	599	2	9	0.0560513
3	3306021	3306122	600	1	1	0.01
3	3306303	3306644	601	1	13	0.0168539
3	3306677	3306779	602	1	2	0.0222772
3	3306802	3307247	603	2	28	0.060241
3	3307433	3307725	604	1	7	0.0274914
3	3307793	3307894	605	1	1	0.01
3	3308400	3308930	606	11	30	0.083413
3	3309131	3309257	607	2	2	0.0225
3	3309364	3309633	608	2	5	0.0233918
3	3309735	3309870	609	1	3	0.0298507
3	3310357	3310543	610	2	5	0.0395039
3	3310855	3311051	611	1	5	0.0307692
3	3311092	3311246	612	1	2	0.0147059
3	3311313	3311414	613	1	1	0.01
3	3312050	3312151	614	1	1	0.01
3	3312269	3312416	615	1	3	0.0273973
3	3312657	3313106	616	1	62	0.109375
3	3313314	3313499	617	1	3	0.0203804
3	3313541	3313642	618	1	1	0.01
3	3313675	3313803	619	1	2	0.0177165
3	3314330	3314569	620	1	3	0.0168067
3	3314616	3314747	621	2	3	0.0381818
3	3314750	3314928	622	1	2	0.0127119
3	3315388	3315489	623	1	1	0.01
3	3315720	3315821	624	1	1	0.01
3	3316089	3316190	625	1	1	0.01
3	3316338	3316467	626	1	4	0.03125
3	3316470	3316585	627	1	2	0.0197368
3	3316632	3316745	628	1	3	0.0267857
3	3316798	3317168	629	3	29	0.129901
3	3317255	3317449	630	1	75	0.02
3	3317534	3317635	631	1	1	0.01
3	3317679	3317843	632	1	2	0.0138037
3	3317881	3318347	633	3	21	0.0636494
3	3318814	3318915	634	1	1	0.01
3	3319120	3319221	635	1	1	0.01
3	3319319	3319621	636	12	137	0.130065
3	3319621	3319997	637	36	862	0.510173
3	3320360	3320567	638	1	4	0.0242718
3	3320581	3320682	639	1	1	0.01
3	3320789	3320955	640	1	3	0.0242424
3	3320980	3321229	641	2	15	0.0451128
3	3322516	3322617	642	1	1	0.01
3	3322915	3323105	643	1	2	0.0119048
3	3323355	3323456	644	1	1	0.01
3	3323668	3323861	645	1	2	0.0117188
3	3324118	3324219	646	1	1	0.01
3	3324308	3326776	647	4	359	0.122642
3	3326887	3327440	648	15	390	0.20063
3	3327444	3327625	649	1	8	0.02
3	3328100	3328201	650	1	1	0.01
3	3328337	3328567	651	1	10	0.039886
3	3329002	3329103	652	1	1	0.01
3	3329784	3329885	653	1	1	0.01
3	3329891	3330041	654	1	3	0.0268456
